Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Algeria,None,2021-07-31,172417,17698,663,1781,4216,132,,,172417,4216,172417,4216
Africa,Algeria,None,2021-08-01,174353,18443,690,1839,4243,137,,,172417,4216,180731,4323
Africa,Algeria,None,2021-08-02,176380,19232,719,1900,4270,143,,,172417,4216,185400,4384
Africa,Algeria,None,2021-08-03,178501,20061,750,1963,4299,149,,,172417,4216,189548,4438
Africa,Algeria,None,2021-08-04,180711,20923,781,2030,4328,156,,,172417,4216,193467,4489
Africa,Algeria,None,2021-08-05,183007,21812,814,2098,4359,162,,,172417,4216,197268,4539
Africa,Algeria,None,2021-08-06,185401,22738,848,2170,4391,169,,,172417,4216,201023,4588
Africa,Algeria,None,2021-08-07,187905,23712,884,2245,4424,176,,,172417,4216,204779,4637
Africa,Algeria,None,2021-08-08,190526,24736,922,2324,4458,184,,,172487,4231,208565,4685
Africa,Algeria,None,2021-08-09,193265,25811,962,2406,4494,192,,,174132,4253,212398,4735
Africa,Algeria,None,2021-08-10,196122,26930,1003,2492,4531,200,,,175954,4277,216290,4785
Africa,Algeria,None,2021-08-11,199093,28088,1046,2581,4569,209,,,177940,4303,220246,4835
Africa,Algeria,None,2021-08-12,202192,29294,1091,2674,4609,218,,,180099,4331,224285,4887
Africa,Algeria,None,2021-08-13,205430,30557,1137,2771,4650,227,,,182434,4360,228426,4940
Africa,Algeria,None,2021-08-14,208813,31881,1186,2873,4693,237,,,184949,4392,232677,4994
Africa,Algeria,None,2021-08-15,212347,33267,1237,2979,4738,248,,,187646,4427,237048,5049
Africa,Algeria,None,2021-08-16,216032,34711,1291,3089,4784,258,,,190521,4463,241543,5105
Africa,Algeria,None,2021-08-17,219868,36207,1346,3204,4833,270,,,193572,4502,246164,5164
Africa,Algeria,None,2021-08-18,223860,37756,1404,3324,4883,281,,,196801,4542,250919,5224
Africa,Algeria,None,2021-08-19,228022,39371,1464,3449,4935,293,,,200222,4585,255822,5285
Africa,Algeria,None,2021-08-20,232367,41060,1527,3579,4989,306,,,203844,4630,260890,5348
Africa,Algeria,None,2021-08-21,236905,42828,1592,3715,5045,319,,,207678,4677,266132,5413
Africa,Algeria,None,2021-08-22,241637,44673,1661,3857,5103,333,,,211722,4726,271552,5480
Africa,Algeria,None,2021-08-23,246565,46589,1732,4005,5164,347,,,215978,4779,277152,5549
Africa,Algeria,None,2021-08-24,251685,48567,1805,4159,5227,362,,,220440,4833,282930,5621
Africa,Algeria,None,2021-08-25,256996,50600,1881,4318,5292,377,,,225107,4890,288885,5694
Africa,Algeria,None,2021-08-26,262523,52709,1960,4484,5360,392,,,230002,4950,295044,5770
Africa,Algeria,None,2021-08-27,268287,54914,2042,4657,5431,409,,,235147,5014,301427,5848
Africa,Algeria,None,2021-08-28,274303,57223,2128,4837,5504,426,,,240555,5079,308051,5929
Africa,Algeria,None,2021-08-29,280574,59636,2218,5025,5581,444,,,246228,5148,314920,6014
Africa,Algeria,None,2021-08-30,287097,62139,2311,5221,5660,463,,,252164,5220,322030,6100
Africa,Algeria,None,2021-08-31,293858,64712,2407,5424,5742,482,,,258348,5295,329368,6189
Africa,Algeria,None,2021-09-01,300844,67333,2506,5633,5827,501,,,264766,5373,336922,6281
Africa,Algeria,None,2021-09-02,308091,70035,2607,5851,5916,521,,,271453,5455,344729,6377
Africa,Algeria,None,2021-09-03,315630,72847,2713,6077,6008,542,,,278441,5540,352819,6476
Africa,Algeria,None,2021-09-04,323475,75777,2823,6312,6103,564,,,285743,5628,361207,6578
Africa,Algeria,None,2021-09-05,331627,78821,2937,6557,6202,587,,,293360,5720,369894,6684
Africa,Algeria,None,2021-09-06,340074,81955,3055,6810,6305,610,,,301279,5816,378869,6794
Africa,Algeria,None,2021-09-07,348794,85149,3175,7072,6411,634,,,309478,5916,388110,6906
Africa,Algeria,None,2021-09-08,357816,88428,3299,7343,6522,658,,,317986,6020,397646,7024
Africa,Algeria,None,2021-09-09,367166,91813,3428,7623,6636,683,,,326829,6128,407503,7144
Africa,Algeria,None,2021-09-10,376856,95313,3560,7914,6755,709,,,336018,6241,417694,7269
