Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Algeria,None,2022-04-05,266023,718,73,1593,6891,5,,,266023,6891,266023,6891
Africa,Algeria,None,2022-04-06,266024,672,70,1593,6891,5,,,266023,6891,266344,6908
Africa,Algeria,None,2022-04-07,266025,630,67,1593,6892,4,,,266023,6891,266478,6916
Africa,Algeria,None,2022-04-08,266026,590,64,1593,6892,4,,,266023,6891,266581,6922
Africa,Algeria,None,2022-04-09,266027,553,61,1593,6892,4,,,266023,6891,266667,6926
Africa,Algeria,None,2022-04-10,266028,518,58,1593,6893,4,,,266023,6891,266744,6931
Africa,Algeria,None,2022-04-11,266029,486,56,1593,6893,3,,,266023,6891,266813,6935
Africa,Algeria,None,2022-04-12,266029,455,53,1593,6893,3,,,266023,6891,266876,6938
Africa,Algeria,None,2022-04-13,266030,426,51,1593,6894,3,,,266023,6891,266936,6942
Africa,Algeria,None,2022-04-14,266030,399,49,1593,6894,3,,,266023,6891,266991,6945
Africa,Algeria,None,2022-04-15,266031,374,46,1593,6894,3,,,266023,6891,267044,6948
Africa,Algeria,None,2022-04-16,266031,350,44,1593,6895,2,,,266023,6891,267093,6952
Africa,Algeria,None,2022-04-17,266032,328,42,1593,6895,2,,,266023,6891,267141,6954
Africa,Algeria,None,2022-04-18,266032,307,40,1593,6895,2,,,266023,6891,267187,6957
Africa,Algeria,None,2022-04-19,266032,288,39,1593,6895,2,,,266023,6891,267230,6959
Africa,Algeria,None,2022-04-20,266032,270,37,1593,6895,2,,,266023,6891,267272,6961
Africa,Algeria,None,2022-04-21,266033,253,35,1593,6896,2,,,266023,6891,267314,6965
Africa,Algeria,None,2022-04-22,266033,237,34,1593,6896,2,,,266023,6891,267353,6967
Africa,Algeria,None,2022-04-23,266033,222,32,1593,6896,1,,,266023,6891,267392,6969
Africa,Algeria,None,2022-04-24,266033,208,31,1593,6896,1,,,266023,6891,267429,6971
Africa,Algeria,None,2022-04-25,266033,195,29,1593,6896,1,,,266023,6891,267465,6973
Africa,Algeria,None,2022-04-26,266033,183,28,1593,6896,1,,,266023,6891,267501,6975
Africa,Algeria,None,2022-04-27,266033,171,27,1593,6897,1,,,266023,6891,267535,6977
Africa,Algeria,None,2022-04-28,266033,160,26,1593,6897,1,,,266023,6891,267569,6979
Africa,Algeria,None,2022-04-29,266034,150,24,1593,6897,1,,,266023,6891,267603,6981
Africa,Algeria,None,2022-04-30,266034,141,23,1594,6897,1,,,266023,6891,267635,6983
Africa,Algeria,None,2022-05-01,266034,132,22,1594,6897,1,,,266023,6891,267667,6984
Africa,Algeria,None,2022-05-02,266034,124,21,1594,6897,1,,,266023,6891,267698,6986
Africa,Algeria,None,2022-05-03,266034,116,20,1594,6897,1,,,266023,6891,267729,6988
Africa,Algeria,None,2022-05-04,266034,109,19,1594,6897,1,,,266023,6891,267759,6989
Africa,Algeria,None,2022-05-05,266034,102,18,1594,6897,1,,,266023,6891,267788,6991
Africa,Algeria,None,2022-05-06,266034,95,18,1594,6897,1,,,266023,6891,267817,6992
Africa,Algeria,None,2022-05-07,266034,89,17,1594,6898,1,,,266023,6891,267846,6995
Africa,Algeria,None,2022-05-08,266034,84,16,1594,6898,1,,,266023,6891,267874,6996
Africa,Algeria,None,2022-05-09,266034,79,15,1594,6898,0,,,266023,6891,267901,6998
Africa,Algeria,None,2022-05-10,266034,74,15,1594,6898,0,,,266023,6891,267929,6999
Africa,Algeria,None,2022-05-11,266034,69,14,1594,6898,0,,,266023,6891,267955,7001
Africa,Algeria,None,2022-05-12,266034,65,13,1594,6898,0,,,266023,6891,267982,7002
Africa,Algeria,None,2022-05-13,266034,61,13,1594,6898,0,,,266023,6891,268008,7004
Africa,Algeria,None,2022-05-14,266034,57,12,1594,6898,0,,,266023,6891,268034,7005
Africa,Algeria,None,2022-05-15,266034,53,12,1594,6898,0,,,266023,6891,268059,7006
Africa,Angola,None,2022-04-05,98716,290,23,995,1913,2,,,98716,1913,98716,1913
Africa,Angola,None,2022-04-06,98774,327,24,996,1913,2,,,98716,1913,100132,1925
Africa,Angola,None,2022-04-07,98847,377,25,999,1913,3,,,98716,1913,100767,1931
Africa,Angola,None,2022-04-08,98941,442,26,1001,1913,3,,,98716,1913,101293,1935
Africa,Angola,None,2022-04-09,99059,527,29,1005,1914,4,,,98716,1913,101775,1939
Africa,Angola,None,2022-04-10,99209,638,32,1009,1914,5,,,98716,1913,102246,1942
Africa,Angola,None,2022-04-11,99401,781,36,1015,1915,6,,,98716,1913,102727,1946
Africa,Angola,None,2022-04-12,99644,964,41,1022,1915,7,,,98716,1913,103237,1948
Africa,Angola,None,2022-04-13,99951,1198,49,1032,1916,9,,,98716,1913,103792,1951
Africa,Angola,None,2022-04-14,100341,1495,58,1043,1917,11,,,98716,1913,104415,1954
Africa,Angola,None,2022-04-15,100835,1873,70,1058,1919,14,,,98716,1913,105129,1959
Africa,Angola,None,2022-04-16,101457,2351,85,1077,1920,18,,,98716,1913,105961,1961
Africa,Angola,None,2022-04-17,102233,2945,104,1100,1923,22,,,98716,1913,106937,1966
Africa,Angola,None,2022-04-18,103199,3683,127,1129,1925,27,,,98716,1913,108095,1970
Africa,Angola,None,2022-04-19,104398,4597,157,1165,1929,34,,,99317,1913,109479,1976
Africa,Angola,None,2022-04-20,105877,5721,193,1209,1933,43,,,100618,1913,111136,1981
Africa,Angola,None,2022-04-21,107675,7080,237,1263,1938,53,,,102243,1913,113107,1988
Africa,Angola,None,2022-04-22,109851,8712,290,1329,1945,65,,,104252,1913,115450,1997
Africa,Angola,None,2022-04-23,112477,10670,354,1407,1953,80,,,106716,1913,118238,2006
Africa,Angola,None,2022-04-24,115608,12988,429,1501,1962,97,,,109689,1913,121527,2016
Africa,Angola,None,2022-04-25,119291,15683,518,1612,1974,117,,,113218,1918,125364,2030
Africa,Angola,None,2022-04-26,123592,18795,620,1741,1988,141,,,117369,1931,129815,2045
Africa,Angola,None,2022-04-27,128587,22373,738,1891,2005,167,,,122217,1946,134957,2064
Africa,Angola,None,2022-04-28,134312,26418,873,2063,2024,198,,,127799,1964,140825,2084
Africa,Angola,None,2022-04-29,140784,30913,1022,2257,2047,231,,,134131,1986,147437,2108
Africa,Angola,None,2022-04-30,148037,35862,1188,2474,2074,268,,,141247,2012,154827,2136
Africa,Angola,None,2022-05-01,156110,41277,1371,2716,2104,309,,,149186,2040,163034,2168
Africa,Angola,None,2022-05-02,164971,47094,1568,2982,2138,352,,,157915,2073,172027,2203
Africa,Angola,None,2022-05-03,174569,53232,1778,3270,2177,398,,,167383,2111,181755,2243
Africa,Angola,None,2022-05-04,184870,59637,1999,3579,2219,446,,,177557,2152,192183,2286
Africa,Angola,None,2022-05-05,195842,66268,2229,3908,2267,495,,,188404,2199,203280,2335
Africa,Angola,None,2022-05-06,207380,73006,2466,4255,2318,545,,,199819,2248,214941,2388
Africa,Angola,None,2022-05-07,219364,79723,2705,4614,2374,596,,,211682,2303,227046,2445
Africa,Angola,None,2022-05-08,231691,86321,2943,4984,2434,645,,,223890,2362,239492,2506
Africa,Angola,None,2022-05-09,244271,92727,3177,5361,2497,692,,,236353,2424,252189,2570
Africa,Angola,None,2022-05-10,256984,98835,3405,5743,2563,738,,,248950,2489,265018,2637
Africa,Angola,None,2022-05-11,269691,104532,3622,6124,2633,780,,,261543,2558,277839,2708
Africa,Angola,None,2022-05-12,282275,109731,3826,6501,2705,819,,,274015,2629,290535,2781
Africa,Angola,None,2022-05-13,294632,114364,4014,6872,2778,853,,,286261,2701,303003,2855
Africa,Angola,None,2022-05-14,306674,118386,4184,7233,2853,883,,,298193,2775,315155,2931
Africa,Angola,None,2022-05-15,318309,121748,4335,7582,2929,908,,,309720,2850,326898,3008
Africa,Benin,None,2022-04-05,24907,0,0,0,161,0,,,24907,161,24907,161
Africa,Benin,None,2022-04-06,24907,0,0,0,161,0,,,24907,161,26286,162
Africa,Benin,None,2022-04-07,24907,0,0,0,161,0,,,24907,161,26858,163
Africa,Benin,None,2022-04-08,24907,0,0,0,161,0,,,24907,161,27296,163
Africa,Benin,None,2022-04-09,24907,0,0,0,161,0,,,24907,161,27666,164
Africa,Benin,None,2022-04-10,24907,0,0,0,161,0,,,24907,161,27991,164
Africa,Benin,None,2022-04-11,24907,0,0,0,161,0,,,24907,161,28286,164
Africa,Benin,None,2022-04-12,24907,0,0,0,161,0,,,24907,161,28556,165
Africa,Benin,None,2022-04-13,24907,0,0,0,161,0,,,24907,161,28808,165
Africa,Benin,None,2022-04-14,24907,0,0,0,161,0,,,24907,161,29045,165
Africa,Benin,None,2022-04-15,24907,0,0,0,161,0,,,24907,161,29269,165
Africa,Benin,None,2022-04-16,24907,0,0,0,161,0,,,24907,161,29482,165
Africa,Benin,None,2022-04-17,24907,0,0,0,161,0,,,24907,161,29685,166
Africa,Benin,None,2022-04-18,24907,0,0,0,161,0,,,24907,161,29880,166
Africa,Benin,None,2022-04-19,24907,0,0,0,161,0,,,24907,161,30068,166
Africa,Benin,None,2022-04-20,24907,0,0,0,161,0,,,24907,161,30249,166
Africa,Benin,None,2022-04-21,24907,0,0,0,161,0,,,24907,161,30424,166
Africa,Benin,None,2022-04-22,24907,0,0,0,161,0,,,24907,161,30594,167
Africa,Benin,None,2022-04-23,24907,0,0,0,161,0,,,24907,161,30759,167
Africa,Benin,None,2022-04-24,24907,0,0,0,161,0,,,24907,161,30919,167
Africa,Benin,None,2022-04-25,24907,0,0,0,161,0,,,24907,161,31076,167
Africa,Benin,None,2022-04-26,24907,0,0,0,161,0,,,24907,161,31228,167
Africa,Benin,None,2022-04-27,24907,0,0,0,161,0,,,24907,161,31377,167
Africa,Benin,None,2022-04-28,24907,0,0,0,161,0,,,24907,161,31522,167
Africa,Benin,None,2022-04-29,24907,0,0,0,161,0,,,24907,161,31664,168
Africa,Benin,None,2022-04-30,24907,0,0,0,161,0,,,24907,161,31804,168
Africa,Benin,None,2022-05-01,24907,0,0,0,161,0,,,24907,161,31940,168
Africa,Benin,None,2022-05-02,24907,0,0,0,161,0,,,24907,161,32074,168
Africa,Benin,None,2022-05-03,24907,0,0,0,161,0,,,24907,161,32206,168
Africa,Benin,None,2022-05-04,24907,0,0,0,161,0,,,24907,161,32335,168
Africa,Benin,None,2022-05-05,24907,0,0,0,161,0,,,24907,161,32462,168
Africa,Benin,None,2022-05-06,24907,0,0,0,161,0,,,24907,161,32587,169
Africa,Benin,None,2022-05-07,24907,0,0,0,161,0,,,24907,161,32710,169
Africa,Benin,None,2022-05-08,24907,0,0,0,161,0,,,24907,161,32831,169
Africa,Benin,None,2022-05-09,24907,0,0,0,161,0,,,24907,161,32950,169
Africa,Benin,None,2022-05-10,24907,0,0,0,161,0,,,24907,161,33067,169
Africa,Benin,None,2022-05-11,24907,0,0,0,161,0,,,24907,161,33183,169
Africa,Benin,None,2022-05-12,24907,0,0,0,161,0,,,24907,161,33297,169
Africa,Benin,None,2022-05-13,24907,0,0,0,161,0,,,24907,161,33410,169
Africa,Benin,None,2022-05-14,24907,0,0,0,161,0,,,24907,161,33521,169
Africa,Benin,None,2022-05-15,24907,0,0,0,161,0,,,24907,161,33631,170
Africa,Botswana,None,2022-04-05,263130,33977,1216,1965,2583,253,,,263130,2583,263130,2583
Africa,Botswana,None,2022-04-06,267412,35860,1286,2093,2594,267,,,263130,2583,286602,2617
Africa,Botswana,None,2022-04-07,271838,37759,1357,2226,2604,281,,,263130,2583,298977,2636
Africa,Botswana,None,2022-04-08,276392,39654,1429,2362,2615,296,,,263130,2583,309630,2655
Africa,Botswana,None,2022-04-09,281063,41535,1502,2503,2627,310,,,263130,2583,319443,2673
Africa,Botswana,None,2022-04-10,285841,43395,1573,2646,2639,323,,,263130,2588,328752,2690
Africa,Botswana,None,2022-04-11,290722,45232,1645,2792,2651,337,,,263130,2595,337728,2707
Africa,Botswana,None,2022-04-12,295688,47030,1716,2941,2663,350,,,263130,2603,346461,2723
Africa,Botswana,None,2022-04-13,300715,48768,1786,3092,2675,363,,,263130,2610,354993,2740
Africa,Botswana,None,2022-04-14,305786,50432,1854,3244,2688,376,,,263130,2619,363357,2757
Africa,Botswana,None,2022-04-15,310886,52013,1919,3397,2701,387,,,263130,2629,371571,2773
Africa,Botswana,None,2022-04-16,316004,53508,1982,3551,2714,398,,,263130,2638,379651,2790
Africa,Botswana,None,2022-04-17,321128,54911,2042,3705,2727,409,,,263130,2648,387605,2806
Africa,Botswana,None,2022-04-18,326234,56204,2100,3858,2740,418,,,263130,2658,395425,2822
Africa,Botswana,None,2022-04-19,331304,57376,2153,4010,2753,427,,,263130,2668,403107,2838
Africa,Botswana,None,2022-04-20,336322,58420,2203,4160,2766,435,,,263130,2678,410645,2854
Africa,Botswana,None,2022-04-21,341277,59333,2248,4309,2779,441,,,264516,2688,418038,2870
Africa,Botswana,None,2022-04-22,346157,60116,2289,4455,2792,447,,,267034,2698,425280,2886
Africa,Botswana,None,2022-04-23,350951,60763,2326,4599,2804,452,,,269534,2707,432368,2901
Africa,Botswana,None,2022-04-24,355644,61269,2358,4740,2817,455,,,271996,2717,439292,2917
Africa,Botswana,None,2022-04-25,360227,61637,2386,4877,2829,458,,,274406,2727,446048,2931
Africa,Botswana,None,2022-04-26,364691,61867,2409,5011,2841,460,,,276750,2736,452632,2946
Africa,Botswana,None,2022-04-27,369030,61960,2427,5142,2852,460,,,279020,2745,459040,2959
Africa,Botswana,None,2022-04-28,373235,61919,2440,5268,2864,460,,,281202,2754,465268,2974
Africa,Botswana,None,2022-04-29,377301,61746,2449,5390,2875,458,,,283289,2763,471313,2987
Africa,Botswana,None,2022-04-30,381221,61445,2453,5507,2885,456,,,285270,2771,477172,2999
Africa,Botswana,None,2022-05-01,384998,61024,2453,5621,2896,453,,,287147,2780,482849,3012
Africa,Botswana,None,2022-05-02,388630,60493,2448,5730,2906,449,,,288915,2787,488345,3025
Africa,Botswana,None,2022-05-03,392117,59857,2440,5834,2915,444,,,290572,2794,493662,3036
Africa,Botswana,None,2022-05-04,395456,59123,2427,5934,2925,438,,,292114,2802,498798,3048
Africa,Botswana,None,2022-05-05,398645,58292,2411,6030,2933,432,,,293536,2808,503754,3058
Africa,Botswana,None,2022-05-06,401685,57371,2391,6121,2942,425,,,294838,2815,508532,3069
Africa,Botswana,None,2022-05-07,404582,56374,2368,6208,2950,418,,,296026,2821,513138,3079
Africa,Botswana,None,2022-05-08,407342,55310,2341,6291,2958,410,,,297103,2827,517581,3089
