Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3,Rate of Detection,Rate of Hospitalization
Oceania,Australia,South Australia,2021-01-01,,0.07516710828570775,1.6235107299338327,0.0,0.020000000000000004,0.0010000000000000009,0.6036292748779668,0.7823769362152106,2.534863921016802,4.71063242460115,70.95296177125869,73.33848801326808,0.0293077950593637,0.20017024537090222,0.030000102973700635
Oceania,Australia,Tasmania,2021-01-01,,1.0924682328184985,17.54750436739425,2.769670107288234,0.77831852102241,0.0010000000000000009,-0.0195612502581548,0.0,0.0,0.89662335083151,-73.63031175697688,1.7983223154843344,0.0,0.2,0.03
Oceania,Australia,Victoria,2021-01-01,,0.1647273236497485,28.715025914095474,1.615241106938982,0.020000000000000004,0.0010000000000000009,0.6478074170466304,6.433823625956004,0.9722019915667733,10.944567706197772,37.34016505617784,1.3299618026244224,0.00035177210627542935,0.1941335046707992,0.030273559529504335
Oceania,Australia,Western Australia,2021-01-01,,0.7132089629608339,-8.023035232793186,1.983649237236214,0.020000000000000004,0.0010000000000000009,1.3247624501323116,8.05917059481868,1.8054367732358767,0.6224582040455899,80.05982984944586,28.928372609434824,0.0388798693646757,0.19962302674496635,0.030010596041570664
Europe,Austria,None,2021-01-01,,0.21916702625439483,-1.242159260432366,0.05012245421955158,0.06675823119573539,0.05023359374608803,0.8043705751803738,1.3375051035164784,0.5937320476708241,1.8209027425554505,60.598415468550336,33.40980294108626,0.1573318303210201,0.2111248076164648,0.02999988615470342
Asia,Azerbaijan,None,2021-01-01,,0.3950101504305841,-54.56733422849869,0.3598511612294991,0.18069573520911925,0.03890424764455783,0.20277584619045255,1.189514034361166,0.582609842060018,1.729132456537714,69.07244468144575,21.943970656516758,0.0603997086582293,0.230708567250574,0.02889020684665662
Asia,Bahrain,None,2021-01-01,,0.9652748918422855,-2.4195148700353246,0.4735113644583453,0.09548890342219324,0.0039525985795862695,0.00352481033885455,0.12814043361751534,1.384419300091051,0.6022770428015123,86.84763214007903,16.451575332269798,0.00839733743618015,0.269484175214738,0.026727162092532716
Asia,Bangladesh,None,2021-01-01,,0.15550521962604696,72.69095814485641,1.4580530257629098,0.07179016589475451,0.02989755085372585,0.1797772428387471,1.007498810497362,0.9342169639303628,4.245490667481037,75.2696100015228,14.406739124105693,0.012047712035184,0.20099031531685918,0.030039893794170477
North America,Barbados,None,2021-01-01,,0.6303477245331685,3.2599155558917894,0.5126129952796672,0.20229199545813853,0.009066097884215182,-0.19999882652018142,0.0,4.06120261241603,0.7248454572580236,104.38277156205176,4.794336550339677,0.3509955501972419,0.20484666594125528,0.030003957249448154
Europe,Belarus,None,2021-01-01,,0.3946932069582848,-6.962667746580498,0.09213856708697149,0.07345413881497063,0.005665993740319938,-0.2,0.6126448634842429,0.40514074634698055,0.364015068695405,89.31197824318808,21.108751062305863,0.23785895100454985,0.2016205839180751,0.030024509944579975
Europe,Belgium,None,2021-01-01,146.88150058918467,0.554959374463312,-102.77515972595997,0.008642916330553668,0.1551016791888421,0.03838350023472245,0.6500233013628849,2.1760273155719743,1.3625643558053224,1.4879383587711925,68.51650871084675,2.3952088327304777,0.045236642281643064,0.20995559634246497,0.03774925232308873
North America,Belize,None,2021-01-01,,0.28882635778179133,-0.04887491565800912,0.0,0.15060118766621683,0.0633005206725042,0.8646428951897922,0.6157037214447545,5.58270451392643,2.207910287313525,-48.41061024387409,1.8660949062205687,0.027223470658949242,0.19972733880774662,0.028539299318610142
Africa,Benin,None,2021-01-01,,0.8222306903898178,-107.77711352571403,0.2463123713523065,0.7939409752062007,0.010673439215147448,-0.06213808328603103,0.0164783216990767,0.4152088613364983,1.0355235799509046,-63.42920053739495,54.81612922427541,0.61105413468894,0.20000335752503529,0.029999855738664594
Asia,Bhutan,None,2021-01-01,,0.11718000525119457,0.003110175175972271,0.0,0.2050193255952213,0.004109462907593273,15.658493295188098,0.003089817666815577,0.754604933200519,5.982189488097926,86.45089616451907,19.752433392015362,0.6223127356898825,0.19994745766202102,0.029937793717768432
South America,Bolivia,None,2021-01-01,,1.1538125362469247,-4.5618631702188495,1.937070554234699,0.12516003546549298,0.032426025345335535,0.10736368527518186,4.012946606298399,1.02758772085365,0.30894243410599165,86.80691436120784,26.76050778363336,0.0169867163482208,0.20182071611941063,0.027102825781682216
Europe,Bosnia and Herzegovina,None,2021-01-01,,0.5506753317548841,2.5317975726658117,1.3972453036808683,0.1075949960379133,0.043941299530362285,-0.0940724913341741,0.0416395563324115,0.27998415141095956,1.0799273392486535,62.05660156903128,22.890102627253718,0.2375288646582107,0.1999417476097562,0.030003288252450452
Africa,Botswana,None,2021-01-01,,0.3536178520440232,16.366678574224604,2.8194036334917945,0.026551532290089316,0.04058691719747992,0.21853155862721502,0.3908704628865131,0.26556434521050865,1.130003422362722,61.456590453117066,28.13551680964609,0.6066721309248514,0.19996356407622182,0.030072287450238308
South America,Brazil,None,2021-01-01,,0.3517107973456368,-62.21254246402231,0.0,0.020760124785758463,0.03884282705356437,-0.199857373868437,0.7525150396422758,0.3593669000424458,0.3762126707967995,60.26310290428724,21.099166066871867,0.0953402317501758,0.1999999935737996,0.029582791774216646
Europe,Bulgaria,None,2021-01-01,,0.48828224094859096,-89.50254654276105,0.07797907118011146,0.06657596739595056,0.10822727970743076,0.3887309032861111,0.2984055238923132,1.1934805768676706,0.7210560080499686,54.794113167824115,17.60299908185201,0.0981894109891381,0.20089634968413458,0.029398450008317617
Africa,Burkina Faso,None,2021-01-01,,0.050277363756691826,-5.696567513284528,1.0373598650181681,0.09638215617831615,0.00933293053645945,0.012210052507540778,1.9691652201634706,2.6303371502176734e-08,6.368789317584299,83.7020445977134,56.580283033431165,0.5200933063258827,0.20020878365272482,0.02991410169591871
Africa,Burundi,None,2021-01-01,,0.34226413423196106,-0.1318348849851955,0.001957745147166637,0.020000000000000004,0.002467085108517328,-0.2,3.2100529660431367,2.7173952335310925,2.410007718235436,92.75869874573591,1.9062262527645035,0.367402434224938,0.2001167384422528,0.02994989634583667
Africa,Cabo Verde,None,2021-01-01,,0.6722495510073108,-4.149455976898154,1.121007131604347,0.0802572677429572,0.012024808887906482,0.01555324577785011,9.073205531382737,1.6956709267678378,0.821259464638261,93.34224205153325,34.28419843049422,0.0407985428967324,0.20099566761219992,0.030004430720791606
Asia,Cambodia,None,2021-01-01,,1.1393256109740546,4.690245102851226,0.3927940428114479,0.020000000000000004,0.021066981520607708,-0.2,0.1126620792181357,3.532500598260224,0.35302923035064604,96.64453099174727,8.152474996775867,0.0031102351415609,0.1998614832585087,0.029729350692318274
Africa,Cameroon,None,2021-01-01,,3.1717429818855325,-54.41186700625864,1.180235377237733,0.9308013663326259,0.010090630665399072,-0.19846818720502882,1.6393855979642384,2.4380080943967615,0.21621842282921916,71.85212438345327,5.462584830948802,0.00900532219314,0.1974249975968072,0.028352203141897528
North America,Canada,Alberta,2021-01-01,,0.310947915602743,0.16316645674814365,0.0005333916821640694,0.044236293084152625,0.035745572254065425,2.2209481510432925,0.0,0.7749297095649251,1.048307274151681,84.64324787413085,20.152880182629563,0.4964664065279597,0.1998042531581479,0.030000159670117946
North America,Canada,British Columbia,2021-01-01,,0.38422580913215587,1.2056791348174682,0.0010652933280881627,0.03918453668405274,0.04277379260088833,2.7461871421676527,0.00043544702514097756,0.8307933242687751,0.6454754659572105,81.97867129634278,5.123847026209106,0.4106212920375813,0.19992098301375735,0.030193085762411587
North America,Canada,Manitoba,2021-01-01,,0.27544357148103876,-30.89943566015907,0.0011833670269923852,0.21805603924083145,0.03590079653002645,0.3437596135268577,2.86774128875471,9.824833156931568e-09,0.8651153256735383,97.82127780537306,27.849464801301604,0.16719758808026516,0.20171758273613247,0.029999846445167566
North America,Canada,New Brunswick,2021-01-01,,1.738623325916274,-0.3434907416290997,5.568273404591853,0.045401593865026,0.02575809338701239,0.2640146983249328,2.914396582480041,2.8038789793920396,0.32845095731532553,77.09255132974931,13.075046855889674,0.3556278159400272,0.1991858916193719,0.029457416937528208
North America,Canada,Newfoundland and Labrador,2021-01-01,,0.6322504754474659,-0.8121459941380534,2.07958291867415,0.020000000000000004,0.0034950701503296683,-0.16733827441983365,0.013703412285766907,1.2739078657370007e-06,5.030447725345743,29.185366594609796,4.100450802904754,3.6372689682477675,0.20103155939344755,0.029974079200955003
North America,Canada,Nova Scotia,2021-01-01,,0.37177069561106973,-0.6210771495075523,0.009865855947703076,1.0,0.0035797428161565004,-0.19993659736654235,2.3689314118561436e-06,6.290297515133115,5.333291932811218,111.27808449914093,6.139975517443466,0.01768595499739662,0.2019880064557201,0.03007103432548168
North America,Canada,Ontario,2021-01-01,,0.2596290487388391,-0.37810937525905436,0.056792049624516866,0.09251358458658178,0.026190597162772028,0.5355063658449353,2.5700567601338813,1.259977973677607,1.3700528325771066,81.21482870385778,21.307652123301303,0.15089803956037567,0.20329429682034594,0.026932992235618666
North America,Canada,Quebec,2021-01-01,,0.32736982485641486,2.126527208381687,0.12263196596623155,0.08104971001845818,0.035412626940659164,0.7899555235652018,0.7229702827153377,3.5379810756034598,0.9324076149504594,83.96458562727506,19.29545242746463,0.0641300944885722,0.20068223764152643,0.03000737910175659
North America,Canada,Saskatchewan,2021-01-01,,0.41090192301656603,-1.0051575759253988,0.4991525825593004,0.10920454403191446,0.025304431004652364,0.4689938912102395,4.2995407453581675,1.8312930641288083,0.9853412098432893,84.8008148279115,26.106797452747127,0.1366782835259946,0.20431428609215424,0.03397384730086872
Africa,Central African Republic,None,2021-01-01,,1.9722926838889383,-38.295741331534494,0.4827517495680176,0.9998734970074931,0.012978953237671217,-0.1995524790409144,0.7659911928765969,15.283708342550408,1.595181756215987,86.94471281770183,1.4996880355207307,9.59703903104394e-05,0.20003107430608355,0.029940103790021516
Africa,Chad,None,2021-01-01,,0.233319289034809,21.801366578280945,0.0,0.032537023150984376,0.022345843209002125,-0.19997263580500665,1.1794091001360105,0.1681684397330116,0.7480596068721305,47.04292221699242,7.528732772468843,1.4889141663866734,0.20005721200350113,0.030046651970743493
South America,Chile,None,2021-01-01,,0.16906636519535506,159.5327368199257,1.4921477771089402,0.05232024567125504,0.023248787209820626,0.1201033275256208,2.282777935172607,0.04538282842292928,1.182433548170115,70.82082528334965,27.3291708851961,0.04427213769041308,0.20333746880267745,0.030007795885263977
South America,Colombia,None,2021-01-01,,1.0262042304646615,-1.1633860322589986,2.738190787662374,0.1129272393255297,0.02419155688153482,-0.05216676697570165,0.526332997338519,0.49033325697241176,0.5950095759378893,85.36407368881538,25.47206819714726,0.10607718848952853,0.19774321085423371,0.029999843067346474
Africa,Comoros,None,2021-01-01,,2.801582941783497,-1.3107946941666286,5.7645417665843555,0.23731323258982542,0.04906488039381564,0.37371544144289226,3.489313751091685,0.0026321991233817558,1.0277630958357948,-52.373541459573254,16.815593587393675,0.4010513169938378,0.19555886135928252,0.03000552332934063
Africa,Congo (Brazzaville),None,2021-01-01,,0.24154312273606815,-38.459574658344515,1.3322595717209267,0.0951191538261702,0.015463369697865867,0.3488624501519646,1.575843650171691,2.533122041823212e-05,1.4350564659175042,44.40718763072888,46.755838568699886,0.2508849226853376,0.19697096390771035,0.029810210081762586
Africa,Congo (Kinshasa),None,2021-01-01,,0.3061443302349928,-106.95055781514218,0.002623516068612372,0.5769892810341635,0.014539664979037845,0.06744783959648165,2.389555713955184,1.7058502926273684,1.7897210569687982,-38.09183943807479,9.129092110466233,0.05288266951952369,0.20060518508017422,0.030295522067800756
North America,Costa Rica,None,2021-01-01,,0.3234724277733566,2.8523201430497336,0.0,0.02589810764194357,0.028083066595343598,1.19869486113509,0.2594588206872769,0.46481362854521,0.9691696148225534,88.22313025207883,17.312915415845485,0.1827942469570804,0.20600523844119786,0.029875975565573143
Africa,Cote d'Ivoire,None,2021-01-01,,1.5375553061378495,-13.42610105542008,1.8172340142479253,0.03009827204580344,0.009776468284584852,0.1444732233580542,3.945682325311661,0.0048182532612396,0.3090548681616221,58.93795245485325,10.033778424215408,0.03175174181817634,0.19907486288114104,0.029969644628169395
Europe,Croatia,None,2021-01-01,,0.40616953501612924,-328.7847394483394,0.004353116352385139,0.04151518919045276,0.019422224011673594,-0.17750745211981184,0.0409043076085775,0.092434739216288,1.114433261107771,75.74924788332761,21.895322838745763,1.603202296921377,0.20433865837155882,0.029029081693764905
North America,Cuba,None,2021-01-01,,0.6039763027928005,7.941871733346923,0.7814563958222346,0.020000000000000004,0.02215785338226904,1.04518225810474,0.8803574356567904,0.44410309069687665,0.46651220782445285,93.24518842626266,34.339440167121545,0.5336273672352441,0.20016762329243618,0.029986655751857147
Europe,Cyprus,None,2021-01-01,,0.17684541446616897,-0.6252686038757751,0.0,0.12580383363207187,0.012336669110241463,0.8956956887915626,0.0020450493843027,3.5076137494814676,2.0335233125244376,86.62540029746926,55.72804539667882,0.12861972919063078,0.19925687836118755,0.030316901267437288
Europe,Czechia,None,2021-01-01,,0.40366291816543964,24.590742481949345,7.053280920890637e-06,0.1224940616933041,0.019660723145762782,0.016187926593084958,2.1574083988878474,1.45994916830342,1.384637078080011,53.466880397082555,21.060723064753784,0.1961774077346809,0.2063199288116691,0.02900606314315808
Europe,Denmark,None,2021-01-01,,0.12500919261169885,0.8265936947635254,0.0,0.06648690393488167,0.06587416026068225,5.47662471553222,1.9420194164581768,2.4427658264823164,3.0054414532849267,72.26891324203713,42.05176761821631,0.08166446277451363,0.20492287976533827,0.02995698441536869
Africa,Djibouti,None,2021-01-01,,0.6655341580638353,-45.57406655465661,1.4998248161091465,0.02817109641681914,0.021990078909874616,-0.2,2.731626278654792,1.4707549837058067,2.091412518658805,65.34209779783883,13.529256018130221,0.4024910103117274,0.20000818744349985,0.030001530478756533
North America,Dominican Republic,None,2021-01-01,,1.23744261718159,-5.445950325776973,1.7878385729655268,0.05799947894638044,0.01392562950346804,0.10903514894303282,1.1137546344219342,4.31541985376474,0.24406069861151894,90.00214903214008,26.294140776663344,0.008518069795846586,0.20124061471826737,0.029997240369329256
South America,Ecuador,None,2021-01-01,,0.33488791820629965,-14.60119855599812,9.199896273613225,0.07427227453765452,0.02437345197470954,-0.06548082242483252,1.042293385459686,1.2036403740833725e-13,1.1872597563224279,83.93369356503857,108.01737738849819,0.1172892146508335,0.20030855392301575,0.030000000007514224
Africa,Egypt,None,2021-01-01,,0.1695799236903067,-4.273835960088059,0.00042191931244775494,0.0754437786107132,0.08762440846296451,0.12388716040394245,1.8131323367371508,2.3647166690750816,1.2664960829774838,90.73872578818596,71.46736289055045,0.024857848533660243,0.21135028637697664,0.030265694847082705
North America,El Salvador,None,2021-01-01,,1.4332820084720068,-25.38938077435203,2.02487729495535,0.02718781001355268,0.05031645937884299,0.6626198737231344,0.5015899198951915,0.0,0.20454779057433964,85.25963345519732,41.475682936875366,0.30330918249039335,0.19977331483007205,0.02999946953726508
Africa,Equatorial Guinea,None,2021-01-01,,0.3746395381502131,0.04660483972417562,106.13967437549984,0.587580440805493,0.007678360596481401,-0.2,1.42005512760232,0.4512674653586247,1.3365847105154027,27.513658112916826,52.28591243589287,0.2336713681826366,0.20009156447851087,0.029997641289178242
Europe,Estonia,None,2021-01-01,,0.43381334183762754,27.614059402522653,0.07793074778254303,0.03727151570531388,0.018439973423703473,0.31898000308186436,0.10875416986556846,0.5384771115201461,0.7340040399717296,53.348796322270765,10.974527508910441,0.7075579191991064,0.2422616663018713,0.025485379794581833
Africa,Ethiopia,None,2021-01-01,,0.4941565617974009,0.8797315639111064,0.22078094350277264,0.06201878520400046,0.01623033569263939,0.021834465061463883,0.0064747566442758,0.6631608344801889,0.3486665826612246,69.27675793342978,17.470863876614935,0.0492266843340202,0.19988279836473255,0.030001875994044386
Europe,Finland,None,2021-01-01,,0.18573660230668176,9.399102114798199,0.17868223886196047,0.022344021003886314,0.084469751776237,5.333010414768989,0.0022087581418065,1.123443661904755,1.7317430591003302,7.154068189190338,79.88627677476993,0.13034003390872675,0.20176937979105972,0.02999760485030982
Europe,France,None,2021-01-01,177.35936777213485,0.4560242811816473,-31.708352294961156,6.311312474119313e-05,0.06570678592443081,0.038098643064256504,0.6909105828403477,1.4291262358306844,0.8057736902191412,0.5338208501596268,72.09442413529241,9.928836719786048,0.1003565893022498,0.19982751197022403,0.05251040791212544
Africa,Gabon,None,2021-01-01,,0.39667478935350325,-18.44405188962307,0.035287087774276554,0.04454092511299629,0.008186727872379493,0.034560552478725325,6.652437556723705,2.503289421878877,0.7555273717848244,20.07092536507641,9.129062399364368,0.0144423419551245,0.20002617928159483,0.029976482413962363
Africa,Gambia,None,2021-01-01,,1.1977107361990633,2.223369327564386,1.2283114521936127,0.10548311192716063,0.03398163039989191,0.1519867826304905,0.0001977438616665,0.8844813807459236,0.9713550946356714,64.93757949209676,2.34610611596255,0.1567385587302659,0.20007064829689275,0.02995370308840198
Asia,Georgia,None,2021-01-01,,0.2087448691716469,351.6301516933588,77.14566013261594,0.030810794962997434,0.011098638567813485,-0.2,0.1212042576371687,0.0697817587647997,2.3643223760991665,94.87493319257541,19.996417684583406,1.4660859135854214,0.2005374534344441,0.030001093640607907
Europe,Germany,None,2021-01-01,,0.294571990387872,2.409194424330678,0.0,0.055281964082386226,0.1454704153380017,2.0038438226391833,11.136946122865972,6.874819979536114,0.8663379044021303,73.55459284683323,19.423828879872076,0.01953742166604486,0.19999998344473632,0.030484204988432018
Africa,Ghana,None,2021-01-01,,1.3129860057684204,-3.4522684309125515,1.2337815784132145,0.059267728038533474,0.023415538291531757,0.539985356819174,0.8257187860817801,0.7861093778577612,0.6383229510012487,-31.187807820329706,17.483274204719045,0.007828491884836372,0.20106299663811678,0.028791038654007603
Europe,Greece,None,2021-01-01,,0.4173892343111728,63.05000176551821,0.09416403072157928,0.07285563610516033,0.030198788618944053,-0.04944522034012052,0.0,0.1241255948704421,0.18608783738842483,55.32852800839951,28.59153130603367,0.979746696335584,0.21737084168182205,0.03780170963732814
North America,Guatemala,None,2021-01-01,,0.34704516770199895,-58.62835925671476,0.0005586707020881765,0.027111407972331553,0.10370096871756007,1.1982158821697266,0.7528966018672159,0.3015045037214208,0.5730639743801211,93.05192610698745,8.852348111437271,0.0753343797626563,0.20006850332792797,0.029791417724116934
Africa,Guinea,None,2021-01-01,,0.3145013373581742,-106.28360454394488,0.5290366919361894,0.11689732019763001,0.006299931842765588,-0.1999670158668764,2.3819214513213725,2.7862179470374504,1.5229266602057596,39.76916116946975,36.77642754970434,0.0114578364070445,0.19996704384451716,0.030011150546740903
Africa,Guinea-Bissau,None,2021-01-01,,0.17920026122775687,-41.47492730314295,0.442834229063546,0.020010190160864638,0.02092613740214569,-0.2,1.6858279403175247,2.2719431932882728e-05,9.3406118368798,-99.90646516253312,79.464861007622,0.1067066192932566,0.20005732109186422,0.030000005636756255
South America,Guyana,None,2021-01-01,,0.23586522545656222,14.541629988300068,4.006274712433211,0.020306472322283012,0.02917922389532583,-0.2,3.4392662651531154,1.2392822722953558,1.9538412950941155,80.32293709553032,45.58789823170183,0.0757290502921461,0.20000563869519955,0.030000135023434876
North America,Haiti,None,2021-01-01,,0.19478198179241843,-13.236714183551141,1.0561673486764418,0.13124875533282096,0.0063117099453884745,0.3178644956044255,1.5739552087494484,6.865336592698133e-06,1.5148275696390685,-20.13949483597785,78.22228012193861,0.0482760008581635,0.19883829438257627,0.03003385440279474
North America,Honduras,None,2021-01-01,,1.064491980196652,-0.12308275958141565,2.6144283630734413,0.020000000000000004,0.10112580757470181,1.2254989409674983,7.028394137639042,1.1324758042946397,0.32023439208187326,91.6619307276136,44.61774480435075,0.0073821041010113,0.20135186201315838,0.029886265675930557
Europe,Hungary,None,2021-01-01,,0.11156748659176889,0.11195380878957624,0.0012322039114782413,0.032865208596569995,0.08636962871338359,0.2686917685032377,0.2474934681939815,0.519290090400607,5.468325883131309,52.0833581975513,27.587158937504274,0.3616313568273105,0.20011446063325894,0.02999999984084148
Europe,Iceland,None,2021-01-01,,0.06993777967615793,63.258419224404314,5.311362126821083,0.020000000000000004,0.0010000000000000009,2.05189900768818,20.48598444474593,10.06821704088306,10.832864785473255,72.04638675157247,16.022955995636714,0.0074264306674226,0.20009002150534766,0.030003013938377093
Asia,India,None,2021-01-01,,0.16934264121728862,218.59787546038132,4.326396981430302,0.29887003793115957,0.00767802468183533,0.03345245179463066,0.35437824238268567,0.4822944434806345,1.9759257491399091,89.78045423406734,23.404968306657775,0.03741157866458625,0.2000778408912024,0.029998363289948496
Asia,Indonesia,None,2021-01-01,,0.48924841539896063,2.0380553304915567,0.8941028381171141,0.020000000000000004,0.03847845320491394,0.6945488903609349,0.2296767306367446,0.05681646131115996,0.592937933308427,106.63047259050713,50.66107250161067,0.7866943676500195,0.20230475621998278,0.030022451930006952
Asia,Iran,None,2021-01-01,,0.44398318356619465,-3.2363864373393083,0.07848396459120038,0.502620039689615,0.0088025544425918,-0.16895171110945595,0.1075037186414237,0.3815011681677951,1.135461141317069,90.28062615596816,5.027024291933411,0.1662058624528145,0.200180950159704,0.030280784932188998
Asia,Iraq,None,2021-01-01,,0.4173229847090935,-31.03478108472845,0.0026967120766794306,0.0892134173868316,0.011583933073250535,0.25558812015298527,0.0,1.1739521127928405,1.0520846643638166,-38.663076459491165,42.03108906254643,0.00480944023311,0.20136817177850297,0.03100473780766967
Europe,Ireland,None,2021-01-01,,0.044826543693495216,-0.5078191859334646,14.487592761722825,0.037859743561287934,0.02496627315722008,0.46555807911307945,15.340449438651037,4.634950851565295,10.72889526971604,71.39003351641816,38.31943055321057,0.18364231628884223,0.20977993819274862,0.030144444328745343
Asia,Israel,None,2021-01-01,,0.11742130873809994,0.9106370630490189,0.011656309027618036,0.08103371104096795,0.03469328083820761,3.4453552778552146,4.708016026473897,1.9882988084144129,4.566859242395909,24.6366910719178,37.425593564832546,0.0471941703000757,0.39792392371233315,0.032505461175479936
Europe,Italy,None,2021-01-01,,0.22108402566143928,-11.930366414751052,5.52696574661244,0.09366087858612718,0.03747251106152541,0.24814604628950804,0.006195720186814147,1.1799002819126323,2.4066166663907262,51.80225024681067,55.42875236390446,0.2230597849225736,0.20992681486811354,0.030168685100740125
Africa,Jamaica,None,2021-01-01,,0.2431571878365363,-0.14177170718409587,4.8144278648013215,0.02020258076227717,0.03447499704785542,0.2147432274915506,0.7479146156554412,0.1554177855214328,2.132156354700006,42.090260178037305,32.602549745136216,0.6057208502116098,0.19983802465053027,0.02992836984276291
Asia,Japan,None,2021-01-01,,0.03553659658072765,1200.8127097810318,3.7209435793211556,0.028904431094761554,0.04110119360764143,0.6965152244457905,5.516676173104463,0.0,13.485258771590948,109.44113245591146,51.09622986214715,0.1633516251524351,0.20166497131430605,0.02952019703981193
Asia,Jordan,None,2021-01-01,,0.6446104507593805,-1.5952818470829648,1.119175893204909,0.08071985540490563,0.009770271208968687,-0.17041125857894018,0.0058618088730028,0.2404019942158834,0.8831644675073784,55.27685741047749,25.495629233076027,0.4032368841048669,0.20224152981032928,0.029881657499795655
Asia,Kazakhstan,None,2021-01-01,,0.9538188785253179,-111.33633907745438,0.24204714197905144,0.07101011806009008,0.02980127737350141,6.227727572511612,1.8701151500558864,0.7452870378608091,0.29793059703890357,85.28154042808299,18.702305522219536,0.02917806555835724,0.20007945632265817,0.02377152149041291
Africa,Kenya,None,2021-01-01,,0.6077822775233315,-47.06779793553948,0.17851135193266382,0.050558035809489504,0.024662760058216993,0.07420833232129005,0.0141427952950486,0.5250238841236028,0.7147106252253702,62.64466173231388,9.370002746311142,0.04493476607454004,0.20068770173577763,0.030000001878664112
Asia,"Korea, South",None,2021-01-01,,0.1699530156008167,162.9684663386176,5.816295210614164,0.08970383162531538,0.02411417553072953,0.5264013672483535,0.001786511946095078,0.43945179641815885,0.4334799006508648,90.13718014400216,19.50784617045881,0.3772136735011969,0.20121708597180205,0.030760460143221785
Europe,Kosovo,None,2021-01-01,,0.3002291331997791,0.5612579649414438,0.15640111964951608,0.6961913089705297,0.014522955711140942,-0.010045079440098574,1.1638852644971958,1.4737657327768403,0.9478356857634149,72.28334387246545,57.45879057446395,0.0577513562254618,0.2006752166348463,0.030006267412940837
