Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Algeria,None,2022-04-06,266016,672,70,1593,6889,5,,,266016,6889,266016,6889
Africa,Algeria,None,2022-04-07,266017,630,67,1593,6889,4,,,266016,6889,266334,6907
Africa,Algeria,None,2022-04-08,266018,590,64,1593,6890,4,,,266016,6889,266466,6915
Africa,Algeria,None,2022-04-09,266019,553,61,1593,6890,4,,,266016,6889,266567,6921
Africa,Algeria,None,2022-04-10,266020,518,58,1593,6890,4,,,266016,6889,266653,6925
Africa,Algeria,None,2022-04-11,266020,485,56,1593,6891,3,,,266016,6889,266728,6930
Africa,Algeria,None,2022-04-12,266021,455,53,1593,6891,3,,,266016,6889,266797,6934
Africa,Algeria,None,2022-04-13,266022,426,51,1593,6891,3,,,266016,6889,266860,6938
Africa,Algeria,None,2022-04-14,266022,399,49,1593,6892,3,,,266016,6889,266918,6942
Africa,Algeria,None,2022-04-15,266022,374,46,1593,6892,3,,,266016,6889,266972,6945
Africa,Algeria,None,2022-04-16,266023,350,44,1593,6892,2,,,266016,6889,267024,6948
Africa,Algeria,None,2022-04-17,266023,328,42,1593,6892,2,,,266016,6889,267073,6951
Africa,Algeria,None,2022-04-18,266024,307,40,1593,6892,2,,,266016,6889,267121,6953
Africa,Algeria,None,2022-04-19,266024,288,39,1593,6893,2,,,266016,6889,267166,6957
Africa,Algeria,None,2022-04-20,266024,270,37,1593,6893,2,,,266016,6889,267209,6959
Africa,Algeria,None,2022-04-21,266024,253,35,1593,6893,2,,,266016,6889,267250,6961
Africa,Algeria,None,2022-04-22,266024,237,34,1593,6893,2,,,266016,6889,267291,6964
Africa,Algeria,None,2022-04-23,266025,222,32,1593,6893,1,,,266016,6889,267331,6966
Africa,Algeria,None,2022-04-24,266025,208,31,1593,6894,1,,,266016,6889,267368,6969
Africa,Algeria,None,2022-04-25,266025,195,29,1593,6894,1,,,266016,6889,267405,6971
Africa,Algeria,None,2022-04-26,266025,182,28,1593,6894,1,,,266016,6889,267441,6973
Africa,Algeria,None,2022-04-27,266025,171,27,1593,6894,1,,,266016,6889,267476,6975
Africa,Algeria,None,2022-04-28,266025,160,26,1593,6894,1,,,266016,6889,267510,6977
Africa,Algeria,None,2022-04-29,266025,150,24,1593,6894,1,,,266016,6889,267544,6979
Africa,Algeria,None,2022-04-30,266025,141,23,1593,6894,1,,,266016,6889,267576,6980
Africa,Algeria,None,2022-05-01,266025,132,22,1593,6894,1,,,266016,6889,267608,6982
Africa,Algeria,None,2022-05-02,266025,124,21,1593,6894,1,,,266016,6889,267640,6984
Africa,Algeria,None,2022-05-03,266025,116,20,1593,6895,1,,,266016,6889,267670,6987
Africa,Algeria,None,2022-05-04,266026,108,19,1593,6895,1,,,266016,6889,267701,6988
Africa,Algeria,None,2022-05-05,266026,102,18,1593,6895,1,,,266016,6889,267731,6990
Africa,Algeria,None,2022-05-06,266026,95,18,1593,6895,1,,,266016,6889,267760,6992
Africa,Algeria,None,2022-05-07,266026,89,17,1593,6895,1,,,266016,6889,267789,6993
Africa,Algeria,None,2022-05-08,266026,84,16,1593,6895,1,,,266016,6889,267817,6995
Africa,Algeria,None,2022-05-09,266026,79,15,1593,6895,0,,,266016,6889,267845,6996
Africa,Algeria,None,2022-05-10,266026,74,15,1593,6895,0,,,266016,6889,267872,6998
Africa,Algeria,None,2022-05-11,266026,69,14,1593,6895,0,,,266016,6889,267899,6999
Africa,Algeria,None,2022-05-12,266026,65,13,1593,6895,0,,,266016,6889,267926,7001
Africa,Algeria,None,2022-05-13,266026,61,13,1593,6895,0,,,266016,6889,267952,7002
Africa,Algeria,None,2022-05-14,266026,57,12,1593,6895,0,,,266016,6889,267978,7004
Africa,Algeria,None,2022-05-15,266026,53,12,1593,6895,0,,,266016,6889,268003,7005
Africa,Angola,None,2022-04-06,98321,167,18,983,1912,1,,,98321,1912,98321,1912
Africa,Angola,None,2022-04-07,98339,173,18,983,1912,1,,,98321,1912,105534,1933
Africa,Angola,None,2022-04-08,98360,182,18,984,1912,1,,,98321,1912,108535,1942
Africa,Angola,None,2022-04-09,98386,195,18,985,1912,1,,,98321,1912,110848,1949
Africa,Angola,None,2022-04-10,98417,212,18,986,1912,2,,,98321,1912,112807,1955
Africa,Angola,None,2022-04-11,98454,235,18,987,1912,2,,,98321,1912,114543,1960
Africa,Angola,None,2022-04-12,98499,263,19,988,1912,2,,,98321,1912,116123,1965
Africa,Angola,None,2022-04-13,98554,299,19,990,1912,2,,,98321,1912,117590,1969
Africa,Angola,None,2022-04-14,98620,343,21,992,1913,2,,,98321,1912,118971,1974
Africa,Angola,None,2022-04-15,98699,397,22,994,1913,3,,,98321,1912,120284,1977
Africa,Angola,None,2022-04-16,98793,462,24,997,1913,3,,,98321,1912,121546,1981
Africa,Angola,None,2022-04-17,98907,541,26,1000,1914,4,,,98321,1912,122770,1985
Africa,Angola,None,2022-04-18,99042,635,29,1004,1914,5,,,98321,1912,123966,1988
Africa,Angola,None,2022-04-19,99202,749,32,1009,1914,6,,,98321,1912,125144,1991
Africa,Angola,None,2022-04-20,99390,881,36,1015,1915,7,,,98321,1912,126311,1995
Africa,Angola,None,2022-04-21,99611,1035,41,1021,1916,8,,,98321,1912,127477,1999
Africa,Angola,None,2022-04-22,99867,1214,47,1029,1917,9,,,98321,1912,128647,2003
Africa,Angola,None,2022-04-23,100166,1422,53,1038,1918,11,,,98321,1912,129832,2006
Africa,Angola,None,2022-04-24,100508,1659,61,1048,1919,12,,,98321,1912,131034,2010
Africa,Angola,None,2022-04-25,100897,1924,70,1060,1920,14,,,98321,1912,132259,2013
Africa,Angola,None,2022-04-26,101336,2220,79,1073,1922,17,,,98321,1912,133513,2018
Africa,Angola,None,2022-04-27,101831,2551,90,1088,1924,19,,,98321,1912,134803,2022
Africa,Angola,None,2022-04-28,102381,2913,102,1105,1926,22,,,98321,1912,136129,2027
Africa,Angola,None,2022-04-29,102985,3303,115,1123,1928,25,,,98321,1912,137491,2031
Africa,Angola,None,2022-04-30,103645,3721,129,1142,1931,28,,,98321,1912,138893,2036
Africa,Angola,None,2022-05-01,104362,4166,144,1164,1934,31,,,98321,1912,140337,2041
Africa,Angola,None,2022-05-02,105131,4632,160,1187,1937,35,,,98321,1912,141819,2046
Africa,Angola,None,2022-05-03,105947,5112,177,1212,1941,38,,,98321,1912,143333,2052
Africa,Angola,None,2022-05-04,106805,5600,194,1237,1945,42,,,98321,1912,144877,2058
Africa,Angola,None,2022-05-05,107701,6093,211,1264,1949,45,,,98321,1912,146447,2064
Africa,Angola,None,2022-05-06,108629,6585,229,1292,1953,49,,,98321,1912,148038,2070
Africa,Angola,None,2022-05-07,109580,7065,246,1321,1958,53,,,98321,1912,149640,2077
Africa,Angola,None,2022-05-08,110543,7526,263,1349,1963,56,,,98321,1912,151244,2084
Africa,Angola,None,2022-05-09,111513,7961,280,1379,1968,59,,,98321,1912,152845,2091
Africa,Angola,None,2022-05-10,112482,8368,296,1408,1974,62,,,98321,1912,154436,2099
Africa,Angola,None,2022-05-11,113441,8737,310,1436,1979,65,,,98321,1912,156007,2106
Africa,Angola,None,2022-05-12,114383,9065,324,1465,1985,68,,,98321,1912,157553,2114
Africa,Angola,None,2022-05-13,115300,9348,336,1492,1991,70,,,98321,1912,159066,2121
Africa,Angola,None,2022-05-14,116186,9583,347,1519,1997,71,,,98321,1912,160539,2129
Africa,Angola,None,2022-05-15,117037,9768,356,1544,2003,73,,,98321,1912,161970,2137
Africa,Benin,None,2022-04-06,24907,0,0,0,161,0,,,24907,161,24907,161
Africa,Benin,None,2022-04-07,24907,0,0,0,161,0,,,24907,161,26286,162
Africa,Benin,None,2022-04-08,24907,0,0,0,161,0,,,24907,161,26858,163
Africa,Benin,None,2022-04-09,24907,0,0,0,161,0,,,24907,161,27296,163
Africa,Benin,None,2022-04-10,24907,0,0,0,161,0,,,24907,161,27666,164
Africa,Benin,None,2022-04-11,24907,0,0,0,161,0,,,24907,161,27991,164
Africa,Benin,None,2022-04-12,24907,0,0,0,161,0,,,24907,161,28286,164
Africa,Benin,None,2022-04-13,24907,0,0,0,161,0,,,24907,161,28556,165
Africa,Benin,None,2022-04-14,24907,0,0,0,161,0,,,24907,161,28808,165
Africa,Benin,None,2022-04-15,24907,0,0,0,161,0,,,24907,161,29045,165
Africa,Benin,None,2022-04-16,24907,0,0,0,161,0,,,24907,161,29269,165
Africa,Benin,None,2022-04-17,24907,0,0,0,161,0,,,24907,161,29482,165
Africa,Benin,None,2022-04-18,24907,0,0,0,161,0,,,24907,161,29685,166
Africa,Benin,None,2022-04-19,24907,0,0,0,161,0,,,24907,161,29880,166
Africa,Benin,None,2022-04-20,24907,0,0,0,161,0,,,24907,161,30068,166
Africa,Benin,None,2022-04-21,24907,0,0,0,161,0,,,24907,161,30249,166
Africa,Benin,None,2022-04-22,24907,0,0,0,161,0,,,24907,161,30424,166
Africa,Benin,None,2022-04-23,24907,0,0,0,161,0,,,24907,161,30594,167
Africa,Benin,None,2022-04-24,24907,0,0,0,161,0,,,24907,161,30759,167
Africa,Benin,None,2022-04-25,24907,0,0,0,161,0,,,24907,161,30919,167
Africa,Benin,None,2022-04-26,24907,0,0,0,161,0,,,24907,161,31076,167
Africa,Benin,None,2022-04-27,24907,0,0,0,161,0,,,24907,161,31228,167
Africa,Benin,None,2022-04-28,24907,0,0,0,161,0,,,24907,161,31377,167
Africa,Benin,None,2022-04-29,24907,0,0,0,161,0,,,24907,161,31522,167
Africa,Benin,None,2022-04-30,24907,0,0,0,161,0,,,24907,161,31664,168
Africa,Benin,None,2022-05-01,24907,0,0,0,161,0,,,24907,161,31804,168
Africa,Benin,None,2022-05-02,24907,0,0,0,161,0,,,24907,161,31940,168
Africa,Benin,None,2022-05-03,24907,0,0,0,161,0,,,24907,161,32074,168
Africa,Benin,None,2022-05-04,24907,0,0,0,161,0,,,24907,161,32206,168
Africa,Benin,None,2022-05-05,24907,0,0,0,161,0,,,24907,161,32335,168
Africa,Benin,None,2022-05-06,24907,0,0,0,161,0,,,24907,161,32462,168
Africa,Benin,None,2022-05-07,24907,0,0,0,161,0,,,24907,161,32587,169
Africa,Benin,None,2022-05-08,24907,0,0,0,161,0,,,24907,161,32710,169
Africa,Benin,None,2022-05-09,24907,0,0,0,161,0,,,24907,161,32831,169
Africa,Benin,None,2022-05-10,24907,0,0,0,161,0,,,24907,161,32950,169
Africa,Benin,None,2022-05-11,24907,0,0,0,161,0,,,24907,161,33067,169
Africa,Benin,None,2022-05-12,24907,0,0,0,161,0,,,24907,161,33183,169
Africa,Benin,None,2022-05-13,24907,0,0,0,161,0,,,24907,161,33297,169
Africa,Benin,None,2022-05-14,24907,0,0,0,161,0,,,24907,161,33410,169
