Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,Algeria,None,2020-06-08,10374,2122,432,1543,793,75
Africa,Algeria,None,2020-06-09,10508,2110,431,1563,804,74
Africa,Algeria,None,2020-06-10,10641,2097,430,1583,814,74
Africa,Algeria,None,2020-06-11,10772,2083,428,1602,824,73
Africa,Algeria,None,2020-06-12,10900,2068,426,1622,834,72
Africa,Algeria,None,2020-06-13,11027,2052,424,1640,844,72
Africa,Algeria,None,2020-06-14,11151,2035,422,1659,854,71
Africa,Algeria,None,2020-06-15,11272,2018,419,1677,863,71
Africa,Benin,None,2020-06-08,235,32,8,33,3,1
Africa,Benin,None,2020-06-09,235,30,8,33,3,1
Africa,Benin,None,2020-06-10,235,29,8,33,3,1
Africa,Benin,None,2020-06-11,235,27,7,33,3,1
Africa,Benin,None,2020-06-12,235,25,7,33,3,1
Africa,Benin,None,2020-06-13,235,24,7,33,3,1
Africa,Benin,None,2020-06-14,235,23,6,33,3,1
Africa,Benin,None,2020-06-15,235,21,6,33,3,1
Africa,Burkina Faso,None,2020-06-08,880,70,17,128,56,2
Africa,Burkina Faso,None,2020-06-09,882,68,17,129,56,2
Africa,Burkina Faso,None,2020-06-10,885,66,16,129,56,2
Africa,Burkina Faso,None,2020-06-11,887,64,16,129,56,2
Africa,Burkina Faso,None,2020-06-12,889,62,15,130,56,2
Africa,Burkina Faso,None,2020-06-13,891,61,15,130,57,2
Africa,Burkina Faso,None,2020-06-14,893,59,15,130,57,2
Africa,Burkina Faso,None,2020-06-15,895,57,14,131,57,2
Africa,Cabo Verde,None,2020-06-08,513,133,27,76,5,5
Africa,Cabo Verde,None,2020-06-09,518,130,27,77,5,5
Africa,Cabo Verde,None,2020-06-10,522,126,26,77,5,4
Africa,Cabo Verde,None,2020-06-11,527,123,26,78,6,4
Africa,Cabo Verde,None,2020-06-12,531,119,25,79,6,4
Africa,Cabo Verde,None,2020-06-13,535,115,25,79,6,4
Africa,Cabo Verde,None,2020-06-14,538,112,24,80,6,4
Africa,Cabo Verde,None,2020-06-15,542,108,23,80,6,4
Africa,Cameroon,None,2020-06-08,7858,2687,502,1173,257,96
Africa,Cameroon,None,2020-06-09,8108,2755,515,1211,265,99
Africa,Cameroon,None,2020-06-10,8365,2824,528,1249,274,101
Africa,Cameroon,None,2020-06-11,8627,2895,542,1289,282,104
Africa,Cameroon,None,2020-06-12,8894,2966,555,1329,291,106
Africa,Cameroon,None,2020-06-13,9168,3038,569,1370,301,109
Africa,Cameroon,None,2020-06-14,9447,3110,583,1412,310,111
Africa,Cameroon,None,2020-06-15,9731,3184,598,1454,320,114
Africa,Central African Republic,None,2020-06-08,1050,419,79,157,2,15
Africa,Central African Republic,None,2020-06-09,1069,411,79,160,2,15
Africa,Central African Republic,None,2020-06-10,1086,402,78,163,2,14
Africa,Central African Republic,None,2020-06-11,1102,393,77,165,2,14
Africa,Central African Republic,None,2020-06-12,1117,383,75,168,2,14
Africa,Central African Republic,None,2020-06-13,1131,372,74,170,2,13
Africa,Central African Republic,None,2020-06-14,1144,361,72,172,2,13
Africa,Central African Republic,None,2020-06-15,1155,350,71,173,3,12
Africa,Chad,None,2020-06-08,852,206,43,119,74,7
Africa,Chad,None,2020-06-09,858,199,42,120,74,7
Africa,Chad,None,2020-06-10,865,192,41,121,75,7
Africa,Chad,None,2020-06-11,870,186,39,122,75,6
Africa,Chad,None,2020-06-12,876,179,38,122,76,6
Africa,Chad,None,2020-06-13,880,172,37,123,76,6
Africa,Chad,None,2020-06-14,885,165,36,124,77,6
Africa,Chad,None,2020-06-15,889,159,35,124,77,5
Africa,Comoros,None,2020-06-08,145,80,14,20,2,3
Africa,Comoros,None,2020-06-09,148,78,14,20,2,3
Africa,Comoros,None,2020-06-10,150,75,13,21,2,3
Africa,Comoros,None,2020-06-11,152,73,13,21,2,3
Africa,Comoros,None,2020-06-12,155,70,13,21,2,3
Africa,Comoros,None,2020-06-13,157,68,13,22,3,2
Africa,Comoros,None,2020-06-14,158,65,12,22,3,2
Africa,Comoros,None,2020-06-15,160,63,12,22,3,2
Africa,Congo (Brazzaville),None,2020-06-08,694,191,37,100,23,7
Africa,Congo (Brazzaville),None,2020-06-09,707,192,37,102,23,7
Africa,Congo (Brazzaville),None,2020-06-10,720,192,38,103,24,7
Africa,Congo (Brazzaville),None,2020-06-11,733,192,38,105,24,7
Africa,Congo (Brazzaville),None,2020-06-12,745,192,38,107,25,7
Africa,Congo (Brazzaville),None,2020-06-13,757,192,38,109,25,7
Africa,Congo (Brazzaville),None,2020-06-14,770,192,38,111,25,7
Africa,Congo (Brazzaville),None,2020-06-15,782,191,38,113,26,7
Africa,Congo (Kinshasa),None,2020-06-08,4205,1663,304,623,103,60
Africa,Congo (Kinshasa),None,2020-06-09,4378,1722,315,649,107,62
Africa,Congo (Kinshasa),None,2020-06-10,4556,1783,326,675,111,64
Africa,Congo (Kinshasa),None,2020-06-11,4739,1844,338,703,115,66
Africa,Congo (Kinshasa),None,2020-06-12,4928,1907,350,731,120,69
Africa,Congo (Kinshasa),None,2020-06-13,5123,1971,362,760,124,71
Africa,Congo (Kinshasa),None,2020-06-14,5323,2036,374,790,129,73
Africa,Congo (Kinshasa),None,2020-06-15,5528,2103,387,821,133,76
Africa,Cote d'Ivoire,None,2020-06-08,3460,896,176,519,40,32
Africa,Cote d'Ivoire,None,2020-06-09,3526,903,178,529,41,32
Africa,Cote d'Ivoire,None,2020-06-10,3591,909,179,539,42,32
Africa,Cote d'Ivoire,None,2020-06-11,3657,915,181,549,43,32
Africa,Cote d'Ivoire,None,2020-06-12,3723,921,182,559,43,33
Africa,Cote d'Ivoire,None,2020-06-13,3789,927,184,568,44,33
Africa,Cote d'Ivoire,None,2020-06-14,3856,932,185,578,45,33
Africa,Cote d'Ivoire,None,2020-06-15,3922,937,186,588,46,33
Africa,Djibouti,None,2020-06-08,3901,1236,238,585,28,44
Africa,Djibouti,None,2020-06-09,3972,1232,238,596,29,44
Africa,Djibouti,None,2020-06-10,4041,1227,238,606,30,44
Africa,Djibouti,None,2020-06-11,4108,1220,238,616,31,43
Africa,Djibouti,None,2020-06-12,4173,1212,237,626,32,43
Africa,Djibouti,None,2020-06-13,4237,1204,237,636,33,43
Africa,Djibouti,None,2020-06-14,4300,1194,236,645,34,42
Africa,Djibouti,None,2020-06-15,4361,1183,234,654,35,42
Africa,Egypt,None,2020-06-08,34748,13621,2475,5210,1436,492
Africa,Egypt,None,2020-06-09,36273,14188,2578,5439,1500,512
Africa,Egypt,None,2020-06-10,37861,14777,2686,5677,1566,533
Africa,Egypt,None,2020-06-11,39512,15390,2798,5925,1634,556
Africa,Egypt,None,2020-06-12,41230,16025,2914,6183,1706,578
Africa,Egypt,None,2020-06-13,43015,16683,3035,6451,1780,602
Africa,Egypt,None,2020-06-14,44872,17366,3160,6729,1858,627
Africa,Egypt,None,2020-06-15,46802,18075,3290,7019,1938,652
Africa,Equatorial Guinea,None,2020-06-08,1428,442,87,213,15,16
Africa,Equatorial Guinea,None,2020-06-09,1452,438,86,217,16,16
Africa,Equatorial Guinea,None,2020-06-10,1475,433,86,220,16,15
Africa,Equatorial Guinea,None,2020-06-11,1498,428,85,224,17,15
Africa,Equatorial Guinea,None,2020-06-12,1520,423,85,227,17,15
Africa,Equatorial Guinea,None,2020-06-13,1540,417,84,230,18,15
Africa,Equatorial Guinea,None,2020-06-14,1560,410,83,233,18,14
Africa,Equatorial Guinea,None,2020-06-15,1579,403,82,236,18,14
Africa,Ethiopia,None,2020-06-08,2296,1322,225,342,23,48
Africa,Ethiopia,None,2020-06-09,2499,1434,245,372,24,52
Africa,Ethiopia,None,2020-06-10,2717,1555,266,405,26,57
Africa,Ethiopia,None,2020-06-11,2952,1684,288,440,28,62
Africa,Ethiopia,None,2020-06-12,3203,1821,312,478,31,67
Africa,Ethiopia,None,2020-06-13,3472,1966,337,518,33,72
Africa,Ethiopia,None,2020-06-14,3758,2119,364,561,36,77
Africa,Ethiopia,None,2020-06-15,4064,2281,392,607,39,83
Africa,Gabon,None,2020-06-08,3314,1206,229,496,23,43
Africa,Gabon,None,2020-06-09,3395,1207,230,508,24,43
Africa,Gabon,None,2020-06-10,3473,1207,232,520,25,43
Africa,Gabon,None,2020-06-11,3550,1205,232,532,25,43
Africa,Gabon,None,2020-06-12,3625,1202,233,543,26,43
Africa,Gabon,None,2020-06-13,3698,1196,233,554,26,43
Africa,Gabon,None,2020-06-14,3769,1189,233,564,27,42
Africa,Gabon,None,2020-06-15,3838,1181,232,575,28,42
Africa,Ghana,None,2020-06-08,9321,2471,500,1395,44,87
Africa,Ghana,None,2020-06-09,9446,2437,495,1413,45,86
Africa,Ghana,None,2020-06-10,9567,2401,491,1431,45,84
Africa,Ghana,None,2020-06-11,9684,2363,485,1449,46,83
Africa,Ghana,None,2020-06-12,9796,2324,480,1466,46,81
Africa,Ghana,None,2020-06-13,9905,2283,474,1482,47,80
Africa,Ghana,None,2020-06-14,10008,2241,468,1498,47,78
Africa,Ghana,None,2020-06-15,10108,2197,461,1513,48,77
Africa,Guinea,None,2020-06-08,4194,1004,206,629,25,35
Africa,Guinea,None,2020-06-09,4246,992,204,637,26,35
Africa,Guinea,None,2020-06-10,4297,978,202,644,26,34
Africa,Guinea,None,2020-06-11,4346,964,200,652,26,34
Africa,Guinea,None,2020-06-12,4393,950,198,659,27,33
Africa,Guinea,None,2020-06-13,4439,935,196,666,27,33
Africa,Guinea,None,2020-06-14,4484,919,194,673,27,32
Africa,Guinea,None,2020-06-15,4527,904,191,679,28,31
Africa,Guinea-Bissau,None,2020-06-08,1351,288,64,202,11,10
Africa,Guinea-Bissau,None,2020-06-09,1356,275,62,202,11,9
Africa,Guinea-Bissau,None,2020-06-10,1360,262,59,203,11,9
Africa,Guinea-Bissau,None,2020-06-11,1364,250,57,204,11,8
Africa,Guinea-Bissau,None,2020-06-12,1367,238,55,204,12,8
