Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
Asia,Afghanistan,None,2020-03-27,15.79192288456319,2.5749205220478433,-37.16633107552631,0.7637355989238053,1.3392086528985323,0.0191814813836288,1.0341329931675842,0.06686653317090462
Europe,Albania,None,2020-03-23,15.099190945202736,0.6550292083506748,-518.8786597679705,0.028977265707327948,3.0217271732992863,0.02499799109071642,0.191458283412465,1.2282086646566606
Africa,Algeria,None,2020-03-21,16.43089711185612,0.5969737384792954,-9.589408530402983,0.2607725595518076,4.266974385592822,0.07288700317127157,0.5509702929161103,7.482457698254729
Europe,Andorra,None,2020-03-22,9.274709740759244,1.192305114337504,-17.617372100497573,1.9848404566007876,0.11005867827972447,0.06302020096331575,0.32221010092081587,1.6903780575271015
Africa,Angola,None,2020-06-10,3.8164551474584836,0.9581923479767048,-6.560726595474671,1.3517541049975468,0.2565898237036974,0.03510122999123289,0.11979281364812013,0.2886403210175627
South America,Argentina,None,2020-03-20,21.617551129950698,0.5091424042595636,-0.5160290057232766,0.0031801973263241028,1.6779208737161313,0.028473930484564043,0.06579215501129151,2.892972510312057
Asia,Armenia,None,2020-03-19,14.016376886423629,0.8845635199956703,-216.63347446782961,0.05809430369476638,0.0813190297183621,0.024292558252356246,0.1661267986049718,0.8665723849493487
Oceania,Australia,Australian Capital Territory,2020-04-09,1.2264789821191762,2.879459929590347,-11.493053054391796,5.568319908204464,0.28558683689884473,0.01053074178035877,0.009530311351863224,0.004266828529844151
Oceania,Australia,New South Wales,2020-03-14,7.790628242798779,44.65683551501699,-0.02489806889633586,294.28645487285934,0.04706189654482055,0.0157182998391776,9.083861096056559,0.06856491149002769
Oceania,Australia,Queensland,2020-03-19,3.9071153159405583,0.1527315406878636,-33.115504840633484,1.2363837681441536,0.14648548117490526,0.005823169194141753,5.531694098849731,0.1689332327855783
Oceania,Australia,South Australia,2020-03-22,3.8070491440585963,0.0026403000672088053,-369.20839561667816,77.72400640209683,0.09822722392480009,0.009232653024360092,1.2466033086151413,1.0385744568980637
Oceania,Australia,Tasmania,2020-04-09,2.581141874894547,0.004701193681028139,-279.567583573334,46.34389561794551,0.14084000075629433,0.048204502613907,0.9948578469034873,0.26579692242401043
Oceania,Australia,Victoria,2020-03-18,8.289919382831911,0.3745340170181909,-177.32138317393637,0.07839875846448144,0.32617304309442696,0.011495849814617544,3.9115864132115385,1.0635068294462997
