Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Angola,None,2021-05-02,21440,39,3,133,537,0,0.0,0.0,,,21223,518,22272,604
Africa,Angola,None,2021-05-03,21440,36,3,133,537,0,0.0,0.0,,,21223,518,22280,604
Africa,Angola,None,2021-05-04,21440,34,3,133,538,0,0.0,0.0,,,21223,518,22288,606
Africa,Angola,None,2021-05-05,21440,32,3,133,538,0,0.0,0.0,,,21223,518,22296,607
Africa,Angola,None,2021-05-06,21440,30,3,133,538,0,0.0,0.0,,,21223,518,22304,607
Africa,Angola,None,2021-05-07,21440,29,3,133,538,0,0.0,0.0,,,21223,518,22312,608
Africa,Angola,None,2021-05-08,21440,27,3,133,538,0,0.0,0.0,,,21223,518,22320,609
Africa,Angola,None,2021-05-09,21441,25,3,133,538,0,0.0,0.0,,,21223,518,22328,609
Africa,Angola,None,2021-05-10,21441,24,2,133,538,0,0.0,0.0,,,21223,518,22336,610
Africa,Angola,None,2021-05-11,21441,23,2,133,538,0,0.0,0.0,,,21223,518,22343,610
Africa,Angola,None,2021-05-12,21441,21,2,133,539,0,0.0,0.0,,,21223,518,22351,612
Africa,Angola,None,2021-05-13,21441,20,2,133,539,0,0.0,0.0,,,21223,518,22358,613
Africa,Angola,None,2021-05-14,21441,19,2,133,539,0,0.0,0.0,,,21223,518,22366,613
Africa,Angola,None,2021-05-15,21441,18,2,133,539,0,0.0,0.0,,,21223,518,22373,614
Africa,Benin,None,2021-03-12,6308,717,32,95,81,5,0.0,0.0,,,6308,81,6308,81
Africa,Benin,None,2021-03-13,6335,696,31,96,81,5,0.0,0.0,,,6308,81,7429,83
Africa,Benin,None,2021-03-14,6361,674,30,97,82,5,0.0,0.0,,,6308,81,7909,85
Africa,Benin,None,2021-03-15,6384,652,30,98,82,5,0.0,0.0,,,6308,81,8280,86
Africa,Benin,None,2021-03-16,6406,630,29,98,83,5,0.0,0.0,,,6308,81,8595,88
Africa,Benin,None,2021-03-17,6426,607,28,99,83,5,0.0,0.0,,,6308,81,8873,88
Africa,Benin,None,2021-03-18,6444,585,28,99,84,4,0.0,0.0,,,6308,81,9125,90
Africa,Benin,None,2021-03-19,6461,563,27,100,84,4,0.0,0.0,,,6308,81,9357,90
Africa,Benin,None,2021-03-20,6477,541,26,100,84,4,0.0,0.0,,,6308,81,9573,91
Africa,Benin,None,2021-03-21,6492,519,25,101,85,4,0.0,0.0,,,6308,81,9775,92
Africa,Benin,None,2021-03-22,6505,498,25,101,85,4,0.0,0.0,,,6308,81,9966,92
Africa,Benin,None,2021-03-23,6517,477,24,102,85,4,0.0,0.0,,,6308,81,10147,93
Africa,Benin,None,2021-03-24,6528,456,23,102,85,3,0.0,0.0,,,6308,81,10319,93
Africa,Benin,None,2021-03-25,6539,436,22,102,86,3,0.0,0.0,,,6308,81,10485,94
Africa,Benin,None,2021-03-26,6548,416,22,103,86,3,0.0,0.0,,,6308,81,10643,95
Africa,Benin,None,2021-03-27,6557,397,21,103,86,3,0.0,0.0,,,6308,81,10796,95
Africa,Benin,None,2021-03-28,6564,378,20,103,86,3,0.0,0.0,,,6308,81,10942,95
Africa,Benin,None,2021-03-29,6571,360,19,103,87,3,0.0,0.0,,,6308,81,11084,96
Africa,Benin,None,2021-03-30,6578,342,19,103,87,3,0.0,0.0,,,6308,81,11221,97
Africa,Benin,None,2021-03-31,6583,325,18,104,87,2,0.0,0.0,,,6308,81,11354,97
Africa,Benin,None,2021-04-01,6589,309,17,104,87,2,0.0,0.0,,,6308,81,11484,97
Africa,Benin,None,2021-04-02,6594,293,17,104,87,2,0.0,0.0,,,6308,81,11610,98
Africa,Benin,None,2021-04-03,6598,278,16,104,87,2,0.0,0.0,,,6308,81,11732,98
Africa,Benin,None,2021-04-04,6602,263,16,104,87,2,0.0,0.0,,,6308,81,11851,98
Africa,Benin,None,2021-04-05,6605,249,15,104,88,2,0.0,0.0,,,6308,81,11967,99
Africa,Benin,None,2021-04-06,6608,236,14,104,88,2,0.0,0.0,,,6308,81,12080,100
Africa,Benin,None,2021-04-07,6611,223,14,104,88,2,0.0,0.0,,,6308,81,12192,100
Africa,Benin,None,2021-04-08,6614,211,13,105,88,2,0.0,0.0,,,6308,81,12301,100
Africa,Benin,None,2021-04-09,6616,200,13,105,88,1,0.0,0.0,,,6308,81,12407,100
Africa,Benin,None,2021-04-10,6618,188,12,105,88,1,0.0,0.0,,,6308,81,12512,100
Africa,Benin,None,2021-04-11,6620,178,12,105,88,1,0.0,0.0,,,6308,81,12615,101
Africa,Benin,None,2021-04-12,6622,168,11,105,88,1,0.0,0.0,,,6308,81,12716,101
Africa,Benin,None,2021-04-13,6623,158,11,105,88,1,0.0,0.0,,,6308,81,12814,101
Africa,Benin,None,2021-04-14,6625,149,10,105,88,1,0.0,0.0,,,6308,81,12912,101
Africa,Benin,None,2021-04-15,6626,141,10,105,88,1,0.0,0.0,,,6308,81,13008,101
Africa,Benin,None,2021-04-16,6627,132,9,105,88,1,0.0,0.0,,,6308,81,13102,102
Africa,Benin,None,2021-04-17,6628,125,9,105,88,1,0.0,0.0,,,6308,81,13195,102
Africa,Benin,None,2021-04-18,6629,117,9,105,88,1,0.0,0.0,,,6308,81,13286,102
Africa,Benin,None,2021-04-19,6630,110,8,105,88,1,0.0,0.0,,,6308,81,13377,102
Africa,Benin,None,2021-04-20,6630,104,8,105,88,1,0.0,0.0,,,6308,81,13465,102
Africa,Benin,None,2021-04-21,6631,98,8,105,88,1,0.0,0.0,,,6308,81,13553,103
Africa,Benin,None,2021-04-22,6631,92,7,105,88,1,0.0,0.0,,,6308,81,13639,103
Africa,Benin,None,2021-04-23,6632,86,7,105,88,1,0.0,0.0,,,6308,81,13725,103
Africa,Benin,None,2021-04-24,6632,81,7,105,88,1,0.0,0.0,,,6308,81,13809,103
Africa,Benin,None,2021-04-25,6633,76,6,105,89,1,0.0,0.0,,,6308,81,13893,104
Africa,Benin,None,2021-04-26,6633,72,6,105,89,1,0.0,0.0,,,6308,81,13975,104
Africa,Benin,None,2021-04-27,6633,67,6,105,89,0,0.0,0.0,,,6308,81,14056,105
Africa,Benin,None,2021-04-28,6634,63,6,105,89,0,0.0,0.0,,,6308,81,14137,105
Africa,Benin,None,2021-04-29,6634,59,5,105,89,0,0.0,0.0,,,6308,81,14217,105
Africa,Benin,None,2021-04-30,6634,56,5,105,89,0,0.0,0.0,,,6308,81,14295,105
Africa,Benin,None,2021-05-01,6634,52,5,105,89,0,0.0,0.0,,,6308,81,14373,105
Africa,Benin,None,2021-05-02,6635,49,5,105,89,0,0.0,0.0,,,6308,81,14451,105
Africa,Benin,None,2021-05-03,6635,46,4,105,89,0,0.0,0.0,,,6308,81,14527,106
Africa,Benin,None,2021-05-04,6635,43,4,105,89,0,0.0,0.0,,,6308,81,14603,106
Africa,Benin,None,2021-05-05,6635,40,4,105,89,0,0.0,0.0,,,6308,81,14678,106
Africa,Benin,None,2021-05-06,6635,38,4,105,89,0,0.0,0.0,,,6308,81,14752,106
Africa,Benin,None,2021-05-07,6635,35,4,105,89,0,0.0,0.0,,,6308,81,14825,106
Africa,Benin,None,2021-05-08,6635,33,4,105,89,0,0.0,0.0,,,6308,81,14898,106
Africa,Benin,None,2021-05-09,6635,31,3,105,89,0,0.0,0.0,,,6308,81,14970,107
Africa,Benin,None,2021-05-10,6635,29,3,105,89,0,0.0,0.0,,,6308,81,15042,107
Africa,Benin,None,2021-05-11,6635,27,3,105,89,0,0.0,0.0,,,6308,81,15113,107
Africa,Benin,None,2021-05-12,6636,26,3,105,89,0,0.0,0.0,,,6308,81,15184,107
Africa,Benin,None,2021-05-13,6636,24,3,105,89,0,0.0,0.0,,,6308,81,15254,107
Africa,Benin,None,2021-05-14,6636,23,3,105,89,0,0.0,0.0,,,6308,81,15323,107
Africa,Benin,None,2021-05-15,6636,21,3,105,89,0,0.0,0.0,,,6308,81,15392,107
Africa,Botswana,None,2021-03-12,34809,5603,222,656,442,42,0.0,0.0,,,34809,442,34809,442
Africa,Botswana,None,2021-03-13,35265,5698,226,670,453,42,0.0,0.0,,,34809,442,36943,533
Africa,Botswana,None,2021-03-14,35718,5786,229,683,464,43,0.0,0.0,,,34809,442,38091,577
Africa,Botswana,None,2021-03-15,36168,5865,232,697,475,43,0.0,0.0,,,34809,442,39075,613
Africa,Botswana,None,2021-03-16,36614,5934,235,710,487,44,0.0,0.0,,,34809,442,39970,646
Africa,Botswana,None,2021-03-17,37055,5995,238,723,499,44,0.0,0.0,,,34809,442,40807,677
Africa,Botswana,None,2021-03-18,37490,6047,241,736,510,45,0.0,0.0,,,34809,442,41601,705
Africa,Botswana,None,2021-03-19,37916,6087,243,749,522,45,0.0,0.0,,,34809,442,42356,733
Africa,Botswana,None,2021-03-20,38331,6115,244,762,535,45,0.0,0.0,,,34809,442,43078,760
Africa,Botswana,None,2021-03-21,38734,6130,246,774,547,45,0.0,0.0,,,34809,442,43768,786
Africa,Botswana,None,2021-03-22,39125,6131,246,785,559,45,0.0,0.0,,,34809,442,44432,811
Africa,Botswana,None,2021-03-23,39502,6119,247,797,572,45,0.0,0.0,,,34809,442,45068,836
Africa,Botswana,None,2021-03-24,39863,6094,247,808,585,45,0.0,0.0,,,34809,442,45676,861
Africa,Botswana,None,2021-03-25,40209,6055,246,818,597,45,0.0,0.0,,,34809,442,46260,884
Africa,Botswana,None,2021-03-26,40539,6004,245,828,610,44,0.0,0.0,,,34809,442,46818,908
Africa,Botswana,None,2021-03-27,40852,5940,244,837,623,44,0.0,0.0,,,34809,442,47351,931
Africa,Botswana,None,2021-03-28,41149,5866,242,846,636,43,0.0,0.0,,,34809,442,47862,955
Africa,Botswana,None,2021-03-29,41429,5779,240,854,649,43,0.0,0.0,,,34809,442,48348,977
Africa,Botswana,None,2021-03-30,41691,5681,237,862,662,42,0.0,0.0,,,34809,442,48811,1000
Africa,Botswana,None,2021-03-31,41935,5571,234,870,675,41,0.0,0.0,,,34809,442,49250,1022
Africa,Botswana,None,2021-04-01,42161,5453,231,876,688,40,0.0,0.0,,,34809,442,49666,1044
Africa,Botswana,None,2021-04-02,42372,5326,227,883,701,39,0.0,0.0,,,34809,442,50062,1066
Africa,Botswana,None,2021-04-03,42568,5194,223,889,714,38,0.0,0.0,,,34809,442,50439,1088
Africa,Botswana,None,2021-04-04,42749,5056,219,894,727,37,0.0,0.0,,,34809,442,50797,1109
Africa,Botswana,None,2021-04-05,42914,4912,214,899,739,36,0.0,0.0,,,34809,442,51135,1129
Africa,Botswana,None,2021-04-06,43065,4763,209,903,752,35,0.0,0.0,,,34809,442,51456,1150
Africa,Botswana,None,2021-04-07,43202,4611,204,908,764,34,0.0,0.0,,,34809,442,51759,1170
Africa,Botswana,None,2021-04-08,43328,4457,199,911,777,33,0.0,0.0,,,34809,442,52048,1191
Africa,Botswana,None,2021-04-09,43443,4302,194,915,789,32,0.0,0.0,,,34809,442,52323,1210
Africa,Botswana,None,2021-04-10,43547,4147,189,918,801,31,0.0,0.0,,,34809,442,52584,1230
Africa,Botswana,None,2021-04-11,43640,3992,183,921,813,29,0.0,0.0,,,34809,442,52832,1249
Africa,Botswana,None,2021-04-12,43724,3838,178,923,825,28,0.0,0.0,,,34809,442,53068,1268
Africa,Botswana,None,2021-04-13,43799,3685,173,925,837,27,0.0,0.0,,,34809,442,53292,1287
Africa,Botswana,None,2021-04-14,43867,3534,167,928,848,26,0.0,0.0,,,34809,442,53507,1305
Africa,Botswana,None,2021-04-15,43928,3387,162,929,860,25,0.0,0.0,,,34809,442,53713,1324
Africa,Botswana,None,2021-04-16,43982,3242,157,931,871,24,0.0,0.0,,,34809,442,53910,1342
Africa,Botswana,None,2021-04-17,44031,3102,151,932,882,23,0.0,0.0,,,34809,442,54100,1360
Africa,Botswana,None,2021-04-18,44074,2964,146,934,893,22,0.0,0.0,,,34809,442,54282,1377
Africa,Botswana,None,2021-04-19,44112,2831,141,935,903,21,0.0,0.0,,,34809,442,54457,1394
Africa,Botswana,None,2021-04-20,44146,2702,136,936,914,20,0.0,0.0,,,34809,442,54626,1411
Africa,Botswana,None,2021-04-21,44176,2577,131,937,924,19,0.0,0.0,,,34809,442,54790,1428
Africa,Botswana,None,2021-04-22,44203,2457,127,938,934,18,0.0,0.0,,,34809,442,54948,1444
Africa,Botswana,None,2021-04-23,44227,2342,122,938,944,17,0.0,0.0,,,34809,442,55103,1460
Africa,Botswana,None,2021-04-24,44248,2231,117,939,954,16,0.0,0.0,,,34809,442,55252,1476
Africa,Botswana,None,2021-04-25,44266,2124,113,939,964,16,0.0,0.0,,,34809,442,55398,1492
Africa,Botswana,None,2021-04-26,44282,2022,109,940,973,15,0.0,0.0,,,34809,442,55539,1507
Africa,Botswana,None,2021-04-27,44296,1925,105,940,982,14,0.0,0.0,,,34809,442,55678,1522
Africa,Botswana,None,2021-04-28,44309,1832,101,941,992,13,0.0,0.0,,,34809,446,55814,1538
Africa,Botswana,None,2021-04-29,44320,1743,97,941,1001,13,0.0,0.0,,,34809,449,55947,1553
Africa,Botswana,None,2021-04-30,44330,1659,93,941,1009,12,0.0,0.0,,,34809,452,56077,1566
Africa,Botswana,None,2021-05-01,44339,1578,89,942,1018,11,0.0,0.0,,,34809,455,56205,1581
Africa,Botswana,None,2021-05-02,44346,1502,86,942,1026,11,0.0,0.0,,,34809,457,56330,1595
Africa,Botswana,None,2021-05-03,44353,1429,83,942,1035,10,0.0,0.0,,,34809,461,56454,1609
Africa,Botswana,None,2021-05-04,44359,1360,79,942,1043,10,0.0,0.0,,,34809,463,56576,1623
Africa,Botswana,None,2021-05-05,44364,1294,76,942,1051,9,0.0,0.0,,,34809,466,56696,1636
Africa,Botswana,None,2021-05-06,44368,1232,73,943,1059,9,0.0,0.0,,,34809,468,56814,1650
Africa,Botswana,None,2021-05-07,44372,1173,70,943,1066,9,0.0,0.0,,,34809,470,56930,1662
Africa,Botswana,None,2021-05-08,44375,1117,67,943,1074,8,0.0,0.0,,,34809,473,57045,1675
Africa,Botswana,None,2021-05-09,44378,1064,65,943,1081,8,0.0,0.0,,,34809,475,57158,1687
Africa,Botswana,None,2021-05-10,44381,1013,62,943,1088,7,0.0,0.0,,,34809,476,57271,1700
Africa,Botswana,None,2021-05-11,44383,966,60,943,1096,7,0.0,0.0,,,34809,479,57382,1713
Africa,Botswana,None,2021-05-12,44385,921,57,943,1103,7,0.0,0.0,,,34809,481,57492,1725
Africa,Botswana,None,2021-05-13,44387,878,55,943,1109,6,0.0,0.0,,,34809,482,57601,1736
Africa,Botswana,None,2021-05-14,44389,838,53,943,1116,6,0.0,0.0,,,34809,484,57709,1748
Africa,Botswana,None,2021-05-15,44390,799,51,943,1123,6,0.0,0.0,,,34809,486,57815,1760
Africa,Burkina Faso,None,2021-03-12,12086,325,22,182,145,2,0.0,0.0,,,12086,145,12086,145
Africa,Burkina Faso,None,2021-03-13,12090,307,21,182,145,2,0.0,0.0,,,12086,145,12352,149
Africa,Burkina Faso,None,2021-03-14,12094,291,20,182,145,2,0.0,0.0,,,12086,145,12465,150
