Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3,Rate of Detection,Rate of Hospitalization
Asia,Afghanistan,None,2021-01-01,,1.5135731050575922,-59.386371302417814,1.1813098873922256,0.19352577111892888,0.047602523319380946,0.00494017588381232,2.816455141574359e-05,1.3338899249033107,0.6177923667787902,50.63219735356826,1.2352845323309085,0.0349694989870947,0.2000051786380262,0.029999999946622044
Europe,Albania,None,2021-01-01,,0.7660138195910201,-16.870175216954085,0.3185402148360862,0.049772853231730585,0.01660420542835843,-0.18223360257166743,0.0028032939691199,0.9228180885953668,1.1311580320210342,-50.0,7.859357883619607,0.1797364252571411,0.19995023034673426,0.029976668254064878
Africa,Algeria,None,2021-01-01,,0.24928911622046804,54.67726893934935,0.4435613929993914,0.024126564635514908,0.010958798432598824,-0.2,0.0682769182099347,0.0570809073421412,1.0543427701522798,-49.99904582691136,10.42038483777322,0.3279143017679551,0.20025588695122024,0.02997021263254504
Europe,Andorra,None,2021-01-01,,0.6775750148503517,20.04942400410357,0.0,0.08577536078805949,0.013367087417714918,0.6262932742432034,2.147484522504497,0.0,0.9507740594674517,-50.0,40.04688688164045,0.3294745159404897,0.19640595708522826,0.029999961364192806
Africa,Angola,None,2021-01-01,,0.2563292781870833,13.406389346940085,0.4703445050051665,0.03349394426093545,0.07403564510285536,2.085272140200731,1.7988605549766727,1.7657089741873726e-05,2.1076474236135216,48.53063706961262,3.984181207597372,0.3772147753919464,0.20000008361756746,0.02999999999937354
North America,Antigua and Barbuda,None,2021-01-01,,1.0807110197468799,-22.17199978565126,0.6788790439757016,0.020000000000000004,0.08225106368904272,0.08404783525972191,0.30667572537559445,4.330774340761414,0.9011332465123303,31.065521279214455,3.9743804423278437,0.031120911332486997,0.1981809335575907,0.03000823643603441
South America,Argentina,None,2021-01-01,,0.14137522013901374,43.36764688163163,0.11560783988148464,0.023931959716241444,0.039678044674166746,1.1166098671837053,0.8267881701059175,0.3571490923362931,1.8023450725001295,57.80298354042409,57.091827276396295,0.2320390423756785,0.2000087531682568,0.029999311286957833
Asia,Armenia,None,2021-01-01,,0.2314132054845557,23.18737763333586,0.03241284451457646,0.06984134793057976,0.018110896387285635,-0.0009938872179149757,0.4284871290209554,3.8600460220750143e-05,2.231770735393812,54.45536356345214,15.851126523360968,0.23858465560936362,0.19997529533505734,0.0299814425568245
Oceania,Australia,Australian Capital Territory,2021-01-01,,0.0,-0.8940616976210204,9.274332900934452,0.020000000000000004,0.0010000000000000009,0.2509538528545413,0.0,0.0,0.6906934846819339,54.803570581825134,1.0,0.0,0.2,0.03
Oceania,Australia,New South Wales,2021-01-01,,0.20527176172080838,-45.962977300071564,0.022111163601931008,0.020000000000000004,0.0010000000000000009,0.5731160805675686,1.091551207157751,0.5796481071353121,2.8474422194170397,47.407539305207074,5.6777411034188665,0.2397531268732032,0.20003811927712714,0.029999525567070043
