"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Arizona","2020-04-23",5020,1372,353,751,214,67
"Arizona","2020-04-24",5118,1335,350,766,222,66
"Arizona","2020-04-25",5209,1296,345,780,230,64
"Arizona","2020-04-26",5294,1255,340,792,237,63
"Arizona","2020-04-27",5373,1214,334,804,245,61
"Arizona","2020-04-28",5448,1171,328,816,252,59
"Arizona","2020-04-29",5517,1128,322,826,259,58
"Arizona","2020-04-30",5581,1085,315,836,265,56
"Arizona","2020-05-01",5641,1041,307,844,272,54
"Arizona","2020-05-02",5696,998,300,853,278,52
"Arizona","2020-05-03",5747,955,292,860,284,50
"Arizona","2020-05-04",5795,913,284,868,289,48
"Arizona","2020-05-05",5839,872,276,874,295,46
"Arizona","2020-05-06",5879,831,268,880,300,44
"Arizona","2020-05-07",5916,791,260,886,304,42
"Arizona","2020-05-08",5951,753,252,891,309,41
"Arizona","2020-05-09",5982,715,243,896,313,39
"Arizona","2020-05-10",6011,679,235,900,318,37
"Arizona","2020-05-11",6038,644,227,904,322,35
"Arizona","2020-05-12",6062,610,219,908,325,34
"Arizona","2020-05-13",6085,577,211,911,329,32
"Arizona","2020-05-14",6105,546,204,914,332,30
"Arizona","2020-05-15",6124,516,196,917,335,29
"Arizona","2020-05-16",6141,487,189,920,338,27
"Arizona","2020-05-17",6157,460,181,922,341,26
"Arizona","2020-05-18",6171,434,174,924,344,25
"Arizona","2020-05-19",6184,409,167,926,346,23
"Arizona","2020-05-20",6196,385,160,928,349,22
"Arizona","2020-05-21",6207,363,154,929,351,21
"Arizona","2020-05-22",6216,342,147,931,353,20
"Arizona","2020-05-23",6225,321,141,932,355,19
"Arizona","2020-05-24",6233,302,135,933,357,18
"Arizona","2020-05-25",6241,284,129,934,359,17
"Arizona","2020-05-26",6248,267,124,935,360,16
"Arizona","2020-05-27",6254,251,118,936,362,15
"Arizona","2020-05-28",6259,236,113,937,363,14
"Arizona","2020-05-29",6264,221,108,938,365,13
"Arizona","2020-05-30",6269,208,103,939,366,12
"Arizona","2020-05-31",6273,195,99,939,367,11
"Arizona","2020-06-01",6276,183,94,940,368,11
"Arizona","2020-06-02",6280,172,90,940,369,10
"Arizona","2020-06-03",6283,161,86,941,370,9
"Arizona","2020-06-04",6286,151,82,941,371,9
"Arizona","2020-06-05",6288,142,78,942,372,8
"Arizona","2020-06-06",6290,133,74,942,373,8
"Arizona","2020-06-07",6292,125,71,942,374,7
"Arizona","2020-06-08",6294,117,68,942,374,7
"Arizona","2020-06-09",6296,110,64,943,375,6
"Arizona","2020-06-10",6297,103,61,943,376,6
"Arizona","2020-06-11",6299,96,58,943,376,6
"Arizona","2020-06-12",6300,91,56,943,377,5
"Arizona","2020-06-13",6301,85,53,943,377,5
"Arizona","2020-06-14",6302,80,50,944,378,5
"Arkansas","2020-04-15",1421,462,115,213,29,23
"Arkansas","2020-04-16",1458,454,115,219,31,22
"Arkansas","2020-04-17",1492,444,115,224,32,22
"Arkansas","2020-04-18",1525,434,114,229,33,22
"Arkansas","2020-04-19",1556,423,113,233,35,21
"Arkansas","2020-04-20",1585,411,112,238,36,21
"Arkansas","2020-04-21",1613,399,110,242,37,20
"Arkansas","2020-04-22",1638,387,109,246,39,20
"Arkansas","2020-04-23",1662,374,107,249,40,19
"Arkansas","2020-04-24",1685,361,105,253,41,19
"Arkansas","2020-04-25",1706,348,103,256,42,18
"Arkansas","2020-04-26",1725,335,101,259,43,18
"Arkansas","2020-04-27",1743,321,99,262,44,17
"Arkansas","2020-04-28",1760,308,97,264,45,17
"Arkansas","2020-04-29",1776,296,94,266,46,16
"Arkansas","2020-04-30",1790,283,92,269,47,15
"Arkansas","2020-05-01",1804,270,89,271,48,15
"Arkansas","2020-05-02",1816,258,87,272,49,14
"Arkansas","2020-05-03",1828,246,84,274,49,14
"Arkansas","2020-05-04",1839,235,82,276,50,13
"Arkansas","2020-05-05",1848,223,79,277,51,12
"Arkansas","2020-05-06",1857,212,77,279,51,12
"Arkansas","2020-05-07",1866,202,74,280,52,11
"Arkansas","2020-05-08",1873,192,72,281,53,11
"Arkansas","2020-05-09",1880,182,70,282,53,10
"Arkansas","2020-05-10",1887,172,67,283,54,10
"Arkansas","2020-05-11",1893,163,65,284,54,9
"Arkansas","2020-05-12",1898,154,62,285,55,9
"Arkansas","2020-05-13",1903,146,60,285,55,9
"Arkansas","2020-05-14",1908,138,58,286,56,8
"Arkansas","2020-05-15",1912,131,56,287,56,8
"Arkansas","2020-05-16",1916,123,54,287,57,7
"Arkansas","2020-05-17",1919,116,52,288,57,7
"Arkansas","2020-05-18",1922,110,50,288,57,7
"Arkansas","2020-05-19",1925,104,48,289,58,6
"Arkansas","2020-05-20",1928,98,46,289,58,6
"Arkansas","2020-05-21",1930,92,44,290,58,6
"Arkansas","2020-05-22",1933,87,42,290,59,5
"Arkansas","2020-05-23",1935,82,40,290,59,5
"Arkansas","2020-05-24",1936,77,39,290,59,5
"Arkansas","2020-05-25",1938,73,37,291,59,4
"Arkansas","2020-05-26",1939,68,35,291,59,4
"Arkansas","2020-05-27",1941,64,34,291,60,4
"Arkansas","2020-05-28",1942,61,33,291,60,4
"Arkansas","2020-05-29",1943,57,31,291,60,3
"Arkansas","2020-05-30",1944,54,30,292,60,3
"Arkansas","2020-05-31",1945,51,28,292,60,3
"Arkansas","2020-06-01",1946,48,27,292,61,3
"Arkansas","2020-06-02",1947,45,26,292,61,3
"Arkansas","2020-06-03",1947,42,25,292,61,3
"Arkansas","2020-06-04",1948,40,24,292,61,2
"Arkansas","2020-06-05",1949,37,23,292,61,2
"Arkansas","2020-06-06",1949,35,22,292,61,2
"Arkansas","2020-06-07",1950,33,21,292,61,2
"Arkansas","2020-06-08",1950,31,20,293,61,2
"Arkansas","2020-06-09",1950,29,19,293,61,2
"Arkansas","2020-06-10",1951,28,18,293,62,2
"Arkansas","2020-06-11",1951,26,17,293,62,2
"Arkansas","2020-06-12",1951,24,16,293,62,1
"Arkansas","2020-06-13",1952,23,16,293,62,1
"Arkansas","2020-06-14",1952,22,15,293,62,1
"California","2020-04-15",26935,10468,2364,4009,854,484
"California","2020-04-16",28019,10493,2404,4171,910,489
"California","2020-04-17",29060,10478,2435,4328,965,491
"California","2020-04-18",30059,10426,2459,4478,1020,492
"California","2020-04-19",31014,10339,2475,4621,1075,491
"California","2020-04-20",31925,10220,2484,4757,1129,489
"California","2020-04-21",32790,10073,2486,4887,1182,485
"California","2020-04-22",33611,9899,2481,5010,1235,480
"California","2020-04-23",34388,9702,2470,5127,1287,473
"California","2020-04-24",35122,9485,2454,5237,1337,466
"California","2020-04-25",35813,9250,2431,5341,1387,457
"California","2020-04-26",36463,9001,2404,5438,1435,448
"California","2020-04-27",37073,8739,2373,5530,1482,438
"California","2020-04-28",37645,8468,2337,5615,1527,427
"California","2020-04-29",38179,8189,2298,5696,1571,416
"California","2020-04-30",38679,7904,2256,5770,1613,404
"California","2020-05-01",39144,7616,2211,5840,1654,392
"California","2020-05-02",39578,7327,2163,5905,1694,379
"California","2020-05-03",39981,7037,2114,5966,1731,366
"California","2020-05-04",40355,6749,2062,6022,1768,354
"California","2020-05-05",40702,6463,2009,6074,1803,341
"California","2020-05-06",41023,6181,1956,6122,1836,328
"California","2020-05-07",41320,5903,1901,6167,1868,315
"California","2020-05-08",41595,5632,1846,6208,1898,302
"California","2020-05-09",41848,5366,1790,6246,1927,290
"California","2020-05-10",42082,5108,1734,6281,1955,277
"California","2020-05-11",42297,4857,1679,6313,1981,265
"California","2020-05-12",42494,4613,1623,6343,2006,253
"California","2020-05-13",42676,4378,1569,6370,2030,242
"California","2020-05-14",42843,4151,1514,6395,2052,230
"California","2020-05-15",42996,3933,1461,6418,2073,219
"California","2020-05-16",43137,3723,1408,6439,2094,209
"California","2020-05-17",43265,3521,1356,6458,2113,198
"California","2020-05-18",43383,3329,1305,6476,2131,188
"California","2020-05-19",43490,3144,1255,6492,2148,179
"California","2020-05-20",43589,2968,1207,6507,2164,169
"California","2020-05-21",43678,2801,1159,6520,2179,160
"California","2020-05-22",43760,2641,1113,6533,2193,152
"California","2020-05-23",43835,2489,1068,6544,2207,144
"California","2020-05-24",43903,2345,1024,6554,2220,136
"California","2020-05-25",43965,2208,982,6563,2232,128
"California","2020-05-26",44021,2079,941,6572,2243,121
"California","2020-05-27",44072,1956,901,6580,2254,114
"California","2020-05-28",44119,1840,863,6586,2264,108
"California","2020-05-29",44161,1730,826,6593,2273,101
"California","2020-05-30",44200,1626,790,6599,2282,96
"California","2020-05-31",44234,1528,755,6604,2290,90
"California","2020-06-01",44266,1436,722,6609,2298,85
"California","2020-06-02",44295,1349,690,6613,2305,80
"California","2020-06-03",44321,1267,659,6617,2312,75
"California","2020-06-04",44344,1190,630,6620,2319,70
"California","2020-06-05",44365,1117,601,6623,2325,66
"California","2020-06-06",44384,1049,574,6626,2330,62
"California","2020-06-07",44402,985,547,6629,2336,58
"California","2020-06-08",44417,925,522,6631,2341,54
"California","2020-06-09",44432,868,498,6633,2346,51
"California","2020-06-10",44444,815,475,6635,2350,48
"California","2020-06-11",44456,765,453,6637,2354,45
"California","2020-06-12",44466,718,432,6639,2358,42
"California","2020-06-13",44476,674,411,6640,2362,39
"California","2020-06-14",44484,633,392,6641,2365,37
"Colorado","2020-04-15",8138,2938,678,1212,344,137
"Colorado","2020-04-16",8399,2903,681,1252,363,136
"Colorado","2020-04-17",8645,2859,682,1288,383,135
"Colorado","2020-04-18",8876,2806,680,1323,402,134
"Colorado","2020-04-19",9094,2745,677,1356,421,132
"Colorado","2020-04-20",9297,2678,672,1386,439,129
"Colorado","2020-04-21",9488,2605,665,1415,457,127
"Colorado","2020-04-22",9666,2528,657,1442,474,124
"Colorado","2020-04-23",9831,2447,647,1466,491,121
"Colorado","2020-04-24",9985,2363,636,1490,508,117
"Colorado","2020-04-25",10128,2277,624,1511,523,114
"Colorado","2020-04-26",10260,2189,611,1531,538,110
"Colorado","2020-04-27",10382,2101,597,1549,553,107
"Colorado","2020-04-28",10495,2013,583,1566,567,103
"Colorado","2020-04-29",10598,1926,568,1582,580,99
"Colorado","2020-04-30",10694,1839,553,1596,593,95
"Colorado","2020-05-01",10782,1753,537,1609,605,92
"Colorado","2020-05-02",10863,1670,521,1621,617,88
"Colorado","2020-05-03",10937,1587,505,1632,628,84
"Colorado","2020-05-04",11004,1508,489,1642,638,80
"Colorado","2020-05-05",11066,1430,473,1652,648,77
"Colorado","2020-05-06",11123,1355,457,1660,658,73
"Colorado","2020-05-07",11175,1282,441,1668,666,70
"Colorado","2020-05-08",11222,1213,425,1675,675,66
"Colorado","2020-05-09",11265,1145,409,1681,683,63
"Colorado","2020-05-10",11304,1081,394,1687,690,60
"Colorado","2020-05-11",11340,1020,379,1693,698,57
"Colorado","2020-05-12",11372,961,364,1698,704,54
"Colorado","2020-05-13",11402,905,349,1702,711,51
"Colorado","2020-05-14",11428,851,335,1706,716,48
"Colorado","2020-05-15",11452,801,321,1710,722,45
"Colorado","2020-05-16",11474,753,308,1713,727,43
"Colorado","2020-05-17",11494,707,295,1716,732,40
"Colorado","2020-05-18",11512,664,282,1719,737,38
"Colorado","2020-05-19",11528,623,270,1721,741,36
"Colorado","2020-05-20",11543,585,258,1723,745,34
"Colorado","2020-05-21",11556,548,247,1725,749,32
"Colorado","2020-05-22",11568,514,236,1727,753,30
"Colorado","2020-05-23",11579,482,225,1729,756,28
"Colorado","2020-05-24",11589,452,215,1730,759,26
"Colorado","2020-05-25",11598,423,205,1731,762,25
"Colorado","2020-05-26",11606,396,196,1733,765,23
"Colorado","2020-05-27",11613,371,187,1734,768,22
"Colorado","2020-05-28",11619,347,178,1735,770,20
"Colorado","2020-05-29",11625,325,170,1736,772,19
"Colorado","2020-05-30",11630,304,162,1736,774,18
"Colorado","2020-05-31",11635,285,154,1737,776,17
"Colorado","2020-06-01",11639,267,147,1738,778,16
"Colorado","2020-06-02",11643,250,140,1738,780,15
"Colorado","2020-06-03",11646,234,133,1739,782,14
"Colorado","2020-06-04",11649,219,127,1739,783,13
"Colorado","2020-06-05",11652,205,121,1740,785,12
"Colorado","2020-06-06",11654,192,115,1740,786,11
"Colorado","2020-06-07",11657,179,109,1740,787,10
"Colorado","2020-06-08",11659,168,104,1741,788,10
"Colorado","2020-06-09",11660,157,99,1741,790,9
"Colorado","2020-06-10",11662,147,94,1741,791,9
"Colorado","2020-06-11",11663,138,89,1741,792,8
"Colorado","2020-06-12",11665,129,85,1741,792,7
"Colorado","2020-06-13",11666,121,81,1742,793,7
"Colorado","2020-06-14",11667,113,77,1742,794,6
"Connecticut","2020-04-15",15023,6886,1422,2247,722,303
"Connecticut","2020-04-16",15893,7038,1472,2377,787,311
"Connecticut","2020-04-17",16737,7152,1516,2504,852,318
"Connecticut","2020-04-18",17552,7229,1553,2626,919,323
"Connecticut","2020-04-19",18337,7270,1584,2744,986,327
"Connecticut","2020-04-20",19090,7278,1608,2857,1053,330
"Connecticut","2020-04-21",19808,7253,1626,2965,1120,331
"Connecticut","2020-04-22",20491,7200,1638,3067,1187,330
"Connecticut","2020-04-23",21139,7119,1644,3164,1253,329
"Connecticut","2020-04-24",21752,7014,1645,3256,1318,326
"Connecticut","2020-04-25",22329,6887,1641,3343,1382,322
"Connecticut","2020-04-26",22872,6741,1631,3424,1445,317
"Connecticut","2020-04-27",23382,6579,1618,3501,1507,312
"Connecticut","2020-04-28",23859,6402,1600,3572,1567,305
"Connecticut","2020-04-29",24304,6214,1579,3639,1625,298
"Connecticut","2020-04-30",24718,6016,1554,3701,1681,291
"Connecticut","2020-05-01",25104,5811,1526,3759,1736,283
"Connecticut","2020-05-02",25462,5601,1496,3813,1789,274
"Connecticut","2020-05-03",25794,5387,1464,3863,1839,266
"Connecticut","2020-05-04",26101,5171,1430,3909,1888,257
"Connecticut","2020-05-05",26385,4955,1394,3951,1935,247
"Connecticut","2020-05-06",26646,4739,1357,3990,1980,238
"Connecticut","2020-05-07",26887,4525,1319,4026,2022,229
"Connecticut","2020-05-08",27109,4314,1280,4060,2063,220
"Connecticut","2020-05-09",27312,4107,1241,4090,2102,210
"Connecticut","2020-05-10",27499,3905,1201,4118,2139,201
"Connecticut","2020-05-11",27670,3707,1161,4144,2174,192
"Connecticut","2020-05-12",27827,3515,1122,4167,2207,183
"Connecticut","2020-05-13",27970,3330,1082,4189,2239,175
"Connecticut","2020-05-14",28101,3150,1043,4209,2269,166
"Connecticut","2020-05-15",28221,2977,1004,4227,2297,158
"Connecticut","2020-05-16",28330,2811,966,4243,2324,150
"Connecticut","2020-05-17",28429,2652,928,4258,2349,142
"Connecticut","2020-05-18",28519,2499,891,4271,2373,135
"Connecticut","2020-05-19",28601,2353,855,4284,2395,127
"Connecticut","2020-05-20",28676,2215,820,4295,2416,120
"Connecticut","2020-05-21",28744,2082,786,4305,2436,114
"Connecticut","2020-05-22",28805,1957,752,4314,2455,107
"Connecticut","2020-05-23",28861,1838,720,4323,2472,101
"Connecticut","2020-05-24",28911,1725,688,4330,2489,96
"Connecticut","2020-05-25",28957,1618,658,4337,2504,90
"Connecticut","2020-05-26",28999,1517,628,4343,2519,85
"Connecticut","2020-05-27",29036,1421,600,4349,2532,80
"Connecticut","2020-05-28",29070,1331,572,4354,2545,75
"Connecticut","2020-05-29",29100,1247,546,4358,2557,70
"Connecticut","2020-05-30",29128,1167,521,4363,2568,66
"Connecticut","2020-05-31",29153,1092,496,4366,2578,62
"Connecticut","2020-06-01",29175,1021,473,4370,2588,58
"Connecticut","2020-06-02",29195,955,450,4373,2597,54
"Connecticut","2020-06-03",29213,893,428,4375,2606,51
"Connecticut","2020-06-04",29230,835,408,4378,2614,48
"Connecticut","2020-06-05",29244,780,388,4380,2621,45
"Connecticut","2020-06-06",29258,729,369,4382,2628,42
"Connecticut","2020-06-07",29270,681,351,4384,2635,39
"Connecticut","2020-06-08",29280,636,333,4385,2641,36
"Connecticut","2020-06-09",29290,594,317,4387,2647,34
"Connecticut","2020-06-10",29299,555,301,4388,2652,32
"Connecticut","2020-06-11",29306,519,286,4389,2657,30
"Connecticut","2020-06-12",29313,484,271,4390,2661,28
"Connecticut","2020-06-13",29320,452,258,4391,2666,26
"Connecticut","2020-06-14",29325,423,245,4392,2670,24
"Delaware","2020-04-15",2110,1067,217,317,50,47
"Delaware","2020-04-16",2288,1132,232,343,56,50
"Delaware","2020-04-17",2471,1196,247,371,61,53
"Delaware","2020-04-18",2659,1259,263,399,67,56
"Delaware","2020-04-19",2851,1319,278,428,74,59
"Delaware","2020-04-20",3047,1377,292,457,80,62
"Delaware","2020-04-21",3245,1433,307,487,87,65
"Delaware","2020-04-22",3446,1485,321,517,95,67
"Delaware","2020-04-23",3649,1535,334,547,102,70
"Delaware","2020-04-24",3853,1581,348,578,110,72
"Delaware","2020-04-25",4057,1623,360,609,118,74
"Delaware","2020-04-26",4262,1661,372,639,126,76
"Delaware","2020-04-27",4465,1695,383,670,134,78
"Delaware","2020-04-28",4668,1725,394,700,143,80
"Delaware","2020-04-29",4870,1751,404,730,151,82
"Delaware","2020-04-30",5069,1773,413,760,160,83
"Delaware","2020-05-01",5266,1791,421,790,169,84
"Delaware","2020-05-02",5460,1805,428,819,178,85
"Delaware","2020-05-03",5650,1814,435,848,187,86
"Delaware","2020-05-04",5838,1820,440,876,196,87
"Delaware","2020-05-05",6021,1821,445,903,205,87
"Delaware","2020-05-06",6200,1819,449,930,214,87
"Delaware","2020-05-07",6375,1813,452,956,223,87
"Delaware","2020-05-08",6546,1804,455,982,232,87
"Delaware","2020-05-09",6711,1791,456,1007,241,87
"Delaware","2020-05-10",6872,1776,457,1031,249,87
"Delaware","2020-05-11",7028,1757,457,1054,258,86
"Delaware","2020-05-12",7179,1735,456,1077,267,85
"Delaware","2020-05-13",7325,1712,455,1099,275,84
"Delaware","2020-05-14",7466,1685,453,1120,284,83
"Delaware","2020-05-15",7601,1657,450,1140,292,82
"Delaware","2020-05-16",7732,1626,447,1160,300,81
"Delaware","2020-05-17",7857,1594,443,1179,308,80
"Delaware","2020-05-18",7977,1561,438,1197,316,79
"Delaware","2020-05-19",8093,1526,433,1214,324,77
"Delaware","2020-05-20",8203,1490,428,1230,331,76
"Delaware","2020-05-21",8308,1452,422,1246,338,74
"Delaware","2020-05-22",8409,1414,416,1261,345,72
"Delaware","2020-05-23",8505,1376,409,1276,352,71
"Delaware","2020-05-24",8597,1337,402,1289,359,69
"Delaware","2020-05-25",8684,1297,395,1303,366,67
"Delaware","2020-05-26",8766,1258,387,1315,372,65
"Delaware","2020-05-27",8845,1218,379,1327,378,63
"Delaware","2020-05-28",8920,1178,371,1338,384,62
"Delaware","2020-05-29",8990,1139,363,1349,390,60
"Delaware","2020-05-30",9057,1099,355,1359,395,58
"Delaware","2020-05-31",9120,1060,346,1368,401,56
"Delaware","2020-06-01",9180,1022,338,1377,406,54
"Delaware","2020-06-02",9237,984,329,1385,411,52
"Delaware","2020-06-03",9290,947,320,1393,415,51
"Delaware","2020-06-04",9340,910,312,1401,420,49
"Delaware","2020-06-05",9387,874,303,1408,424,47
"Delaware","2020-06-06",9432,839,295,1415,429,45
"Delaware","2020-06-07",9474,805,286,1421,433,43
"Delaware","2020-06-08",9513,771,277,1427,437,42
"Delaware","2020-06-09",9550,738,269,1433,440,40
"Delaware","2020-06-10",9585,707,261,1438,444,38
"Delaware","2020-06-11",9617,676,252,1443,447,37
"Delaware","2020-06-12",9648,646,244,1447,451,35
"Delaware","2020-06-13",9676,617,236,1451,454,34
"Delaware","2020-06-14",9703,589,228,1455,457,32
"District of Columbia","2020-04-15",2192,958,207,325,59,43
"District of Columbia","2020-04-16",2316,983,214,344,64,45
"District of Columbia","2020-04-17",2439,1006,222,362,69,46
"District of Columbia","2020-04-18",2560,1025,228,381,73,47
"District of Columbia","2020-04-19",2680,1040,235,399,78,48
"District of Columbia","2020-04-20",2799,1053,240,416,83,49
"District of Columbia","2020-04-21",2914,1062,245,434,89,50
"District of Columbia","2020-04-22",3028,1069,250,451,94,50
"District of Columbia","2020-04-23",3139,1072,253,467,99,51
"District of Columbia","2020-04-24",3246,1072,257,484,104,51
"District of Columbia","2020-04-25",3351,1070,259,499,109,51
"District of Columbia","2020-04-26",3453,1065,261,515,114,51
"District of Columbia","2020-04-27",3551,1057,262,529,120,51
"District of Columbia","2020-04-28",3646,1047,263,544,125,51
"District of Columbia","2020-04-29",3737,1035,263,557,130,50
"District of Columbia","2020-04-30",3825,1021,263,570,135,50
"District of Columbia","2020-05-01",3909,1006,262,583,140,49
"District of Columbia","2020-05-02",3990,988,261,595,144,49
"District of Columbia","2020-05-03",4067,969,259,607,149,48
"District of Columbia","2020-05-04",4141,949,257,618,154,47
"District of Columbia","2020-05-05",4211,927,255,628,158,47
"District of Columbia","2020-05-06",4278,905,252,638,163,46
