Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Angola,None,2021-04-30,26481,2004,79,295,569,15,17080.611231884053,0.0,,,26008,567,27370,590
Africa,Angola,None,2021-05-01,26636,2023,80,299,570,15,17406.311594202893,0.0,,,26008,567,27663,594
Africa,Angola,None,2021-05-02,26790,2040,81,304,571,15,17732.011956521736,0.0,,,26008,567,27938,598
Africa,Angola,None,2021-05-03,26942,2054,82,309,572,15,18057.712318840575,0.0,,,26008,567,28200,601
Africa,Angola,None,2021-05-04,27092,2065,83,313,572,15,18383.412681159414,0.0,,,26008,567,28450,604
Africa,Angola,None,2021-05-05,27240,2073,83,318,573,15,18709.113043478254,0.0,,,26008,567,28692,607
Africa,Angola,None,2021-05-06,27385,2078,84,322,574,15,19034.813405797096,0.0,,,26008,567,28925,610
Africa,Angola,None,2021-05-07,27528,2081,84,326,575,15,19360.513768115936,0.0,,,26008,567,29151,613
Africa,Angola,None,2021-05-08,27668,2081,85,330,576,15,19686.214130434775,0.0,,,26008,567,29371,616
Africa,Angola,None,2021-05-09,27806,2078,85,334,576,15,20011.914492753618,0.0,,,26028,567,29584,617
Africa,Angola,None,2021-05-10,27940,2072,85,339,577,15,20337.614855072457,0.0,,,26089,567,29791,620
Africa,Angola,None,2021-05-11,28071,2064,85,342,578,15,20663.315217391297,0.0,,,26150,567,29992,623
Africa,Angola,None,2021-05-12,28200,2054,85,346,579,15,20989.01557971014,0.0,,,26212,567,30188,625
Africa,Angola,None,2021-05-13,28326,2041,85,350,579,15,21314.71594202898,0.0,,,26272,567,30380,627
Africa,Angola,None,2021-05-14,28449,2027,85,354,580,15,21640.41630434782,0.0,,,26332,567,30566,629
Africa,Angola,None,2021-05-15,28568,2011,84,357,581,15,21966.11666666666,0.0,,,26390,567,30746,632
Africa,Benin,None,2021-04-27,7774,302,17,139,98,2,0.0,0.0,,,7774,98,7774,98
Africa,Benin,None,2021-04-28,7784,291,16,139,98,2,0.0,0.0,,,7774,98,8446,103
Africa,Benin,None,2021-04-29,7793,280,16,140,98,2,0.0,0.0,,,7774,98,8729,105
Africa,Benin,None,2021-04-30,7801,270,15,140,98,2,0.0,0.0,,,7774,98,8948,106
Africa,Benin,None,2021-05-01,7809,260,15,140,99,2,0.0,0.0,,,7774,98,9133,109
Africa,Benin,None,2021-05-02,7817,250,14,140,99,2,0.0,0.0,,,7774,98,9298,110
Africa,Benin,None,2021-05-03,7824,240,14,140,99,2,0.0,0.0,,,7774,98,9446,111
Africa,Benin,None,2021-05-04,7831,231,13,141,99,2,0.0,0.0,,,7774,98,9583,112
Africa,Benin,None,2021-05-05,7837,222,13,141,99,2,0.0,0.0,,,7774,98,9710,113
Africa,Benin,None,2021-05-06,7844,214,13,141,99,2,0.0,0.0,,,7774,98,9830,114
Africa,Benin,None,2021-05-07,7849,205,12,141,99,1,0.0,0.0,,,7774,98,9943,114
Africa,Benin,None,2021-05-08,7855,197,12,141,99,1,0.0,0.0,,,7774,98,10051,115
Africa,Benin,None,2021-05-09,7860,189,11,142,99,1,0.0,0.0,,,7774,98,10154,116
Africa,Benin,None,2021-05-10,7865,181,11,142,99,1,0.0,0.0,,,7774,98,10252,117
Africa,Benin,None,2021-05-11,7870,174,11,142,99,1,0.0,0.0,,,7774,98,10347,117
Africa,Benin,None,2021-05-12,7874,167,10,142,99,1,0.0,0.0,,,7774,98,10438,118
Africa,Benin,None,2021-05-13,7878,160,10,142,100,1,0.0,0.0,,,7774,98,10527,120
Africa,Benin,None,2021-05-14,7882,153,10,142,100,1,0.0,0.0,,,7774,98,10612,120
Africa,Benin,None,2021-05-15,7886,147,9,142,100,1,0.0,0.0,,,7774,98,10695,121
Africa,Botswana,None,2021-04-27,45586,2776,140,975,742,20,4393.4325105042035,0.0,,,45586,742,45586,742
Africa,Botswana,None,2021-04-28,45646,2660,135,977,747,20,4588.656013655464,0.0,,,45586,742,46810,773
Africa,Botswana,None,2021-04-29,45701,2546,131,979,752,19,4783.8795168067245,0.0,,,45586,742,47348,788
Africa,Botswana,None,2021-04-30,45751,2435,126,980,757,18,4979.103019957985,0.0,,,45586,742,47768,801
Africa,Botswana,None,2021-05-01,45797,2326,122,982,762,17,5174.326523109246,0.0,,,45586,742,48126,813
Africa,Botswana,None,2021-05-02,45838,2220,118,983,767,16,5369.5500262605065,0.0,,,45586,742,48442,824
Africa,Botswana,None,2021-05-03,45875,2117,114,984,772,16,5564.7735294117665,0.0,,,45586,742,48727,835
Africa,Botswana,None,2021-05-04,45908,2017,110,985,777,15,5759.9970325630275,0.0,,,45586,742,48989,845
Africa,Botswana,None,2021-05-05,45938,1920,106,986,782,14,5955.220535714288,0.0,,,45586,742,49231,855
Africa,Botswana,None,2021-05-06,45965,1827,102,987,786,13,6150.4440388655485,0.0,,,45586,742,49458,863
Africa,Botswana,None,2021-05-07,45989,1737,98,987,790,13,6345.6675420168085,0.0,,,45586,742,49671,871
Africa,Botswana,None,2021-05-08,46011,1651,94,988,795,12,6540.8910451680695,0.0,,,45586,742,49873,880
Africa,Botswana,None,2021-05-09,46030,1567,91,989,799,11,6736.11454831933,0.0,,,45586,742,50064,888
Africa,Botswana,None,2021-05-10,46047,1487,87,989,803,11,6931.3380514705905,0.0,,,45586,742,50245,896
Africa,Botswana,None,2021-05-11,46063,1410,84,990,807,10,7126.561554621851,0.0,,,45586,742,50420,903
Africa,Botswana,None,2021-05-12,46076,1337,81,990,811,10,7321.7850577731115,0.0,,,45586,742,50586,910
Africa,Botswana,None,2021-05-13,46089,1267,77,990,815,9,7517.008560924372,0.0,,,45586,742,50747,918
Africa,Botswana,None,2021-05-14,46099,1200,74,991,818,9,7712.2320640756325,0.0,,,45586,742,50900,924
Africa,Botswana,None,2021-05-15,46109,1136,71,991,822,8,7907.455567226893,0.0,,,45586,742,51049,931
Africa,Burkina Faso,None,2021-04-27,13298,291,14,229,155,2,0.0,0.0,,,13298,155,13298,155
Africa,Burkina Faso,None,2021-04-28,13314,287,14,229,155,2,0.0,0.0,,,13298,155,13446,158
Africa,Burkina Faso,None,2021-04-29,13330,284,14,230,155,2,0.0,0.0,,,13298,155,13516,160
Africa,Burkina Faso,None,2021-04-30,13345,280,14,230,155,2,0.0,0.0,,,13298,155,13573,161
Africa,Burkina Faso,None,2021-05-01,13360,276,14,231,156,2,0.0,0.0,,,13298,155,13623,163
Africa,Burkina Faso,None,2021-05-02,13375,272,14,231,156,2,0.0,0.0,,,13298,155,13669,164
Africa,Burkina Faso,None,2021-05-03,13389,268,13,232,156,2,0.0,0.0,,,13298,155,13712,164
Africa,Burkina Faso,None,2021-05-04,13403,264,13,232,156,2,0.0,0.0,,,13298,155,13751,165
Africa,Burkina Faso,None,2021-05-05,13417,260,13,232,156,2,0.0,0.0,,,13298,155,13789,166
Africa,Burkina Faso,None,2021-05-06,13431,255,13,233,156,2,0.0,0.0,,,13298,155,13826,166
Africa,Burkina Faso,None,2021-05-07,13444,251,13,233,157,2,0.0,0.0,,,13298,155,13860,168
Africa,Burkina Faso,None,2021-05-08,13456,247,12,234,157,2,0.0,0.0,,,13298,155,13893,168
Africa,Burkina Faso,None,2021-05-09,13468,242,12,234,157,2,0.0,0.0,,,13298,155,13924,169
Africa,Burkina Faso,None,2021-05-10,13480,238,12,234,157,2,0.0,0.0,,,13298,155,13955,169
Africa,Burkina Faso,None,2021-05-11,13492,233,12,235,157,2,0.0,0.0,,,13298,155,13985,170
Africa,Burkina Faso,None,2021-05-12,13503,229,12,235,157,2,0.0,0.0,,,13298,155,14013,170
Africa,Burkina Faso,None,2021-05-13,13514,224,11,235,157,2,0.0,0.0,,,13298,155,14041,171
Africa,Burkina Faso,None,2021-05-14,13524,219,11,236,157,2,0.0,0.0,,,13298,155,14067,171
Africa,Burkina Faso,None,2021-05-15,13534,214,11,236,158,2,0.0,0.0,,,13298,155,14093,173
Africa,Burundi,None,2021-04-27,4011,633,25,97,7,5,0.0,0.0,,,4011,7,4011,7
Africa,Burundi,None,2021-04-28,4061,639,26,98,7,5,0.0,0.0,,,4011,7,4219,8
Africa,Burundi,None,2021-04-29,4110,645,26,100,7,5,0.0,0.0,,,4011,7,4334,8
Africa,Burundi,None,2021-04-30,4159,650,26,101,7,5,0.0,0.0,,,4011,7,4433,8
Africa,Burundi,None,2021-05-01,4209,655,27,103,7,5,0.0,0.0,,,4011,7,4526,8
Africa,Burundi,None,2021-05-02,4258,660,27,104,7,5,0.0,0.0,,,4011,7,4612,8
Africa,Burundi,None,2021-05-03,4307,664,27,106,8,5,0.0,0.0,,,4011,7,4695,9
Africa,Burundi,None,2021-05-04,4356,667,27,107,8,5,0.0,0.0,,,4011,7,4775,9
Africa,Burundi,None,2021-05-05,4404,670,27,109,8,5,0.0,0.0,,,4011,7,4852,9
Africa,Burundi,None,2021-05-06,4453,673,28,110,8,5,0.0,0.0,,,4011,7,4928,10
Africa,Burundi,None,2021-05-07,4502,676,28,111,8,5,0.0,0.0,,,4011,7,5003,10
Africa,Burundi,None,2021-05-08,4550,679,28,113,8,5,0.0,0.0,,,4025,7,5075,10
Africa,Burundi,None,2021-05-09,4599,681,28,114,8,5,0.0,0.0,,,4050,7,5148,10
Africa,Burundi,None,2021-05-10,4647,683,28,116,8,5,0.0,0.0,,,4076,7,5218,10
Africa,Burundi,None,2021-05-11,4695,684,28,117,8,5,0.0,0.0,,,4102,7,5288,10
Africa,Burundi,None,2021-05-12,4743,686,29,119,9,5,0.0,0.0,,,4130,7,5356,11
Africa,Burundi,None,2021-05-13,4791,687,29,120,9,5,0.0,0.0,,,4157,7,5425,11
Africa,Burundi,None,2021-05-14,4839,688,29,122,9,5,0.0,0.0,,,4186,7,5492,11
Africa,Burundi,None,2021-05-15,4886,689,29,123,9,5,0.0,0.0,,,4214,7,5558,11
Africa,Cabo Verde,None,2021-04-27,23232,3197,122,342,213,24,0.0,0.0,,,23232,213,23232,213
Africa,Cabo Verde,None,2021-04-28,23552,3294,126,352,215,25,0.0,0.0,,,23313,214,23791,216
Africa,Cabo Verde,None,2021-04-29,23876,3390,129,362,218,25,0.0,0.0,,,23538,216,24214,220
Africa,Cabo Verde,None,2021-04-30,24203,3481,133,371,221,26,0.0,0.0,,,23789,218,24617,224
Africa,Cabo Verde,None,2021-05-01,24533,3569,137,381,224,27,0.0,0.0,,,24055,221,25011,227
Africa,Cabo Verde,None,2021-05-02,24864,3653,140,391,227,27,0.0,0.0,,,24329,224,25399,230
Africa,Cabo Verde,None,2021-05-03,25198,3733,144,401,230,28,0.0,0.0,,,24612,226,25784,234
Africa,Cabo Verde,None,2021-05-04,25534,3810,147,411,233,28,0.0,0.0,,,24901,229,26167,237
Africa,Cabo Verde,None,2021-05-05,25869,3883,150,421,236,29,0.0,0.0,,,25193,232,26545,240
Africa,Cabo Verde,None,2021-05-06,26204,3949,153,431,239,29,0.0,0.0,,,25487,235,26921,243
Africa,Cabo Verde,None,2021-05-07,26536,4008,156,441,242,30,0.0,0.0,,,25780,237,27292,247
Africa,Cabo Verde,None,2021-05-08,26865,4060,159,451,246,30,0.0,0.0,,,26072,241,27658,251
Africa,Cabo Verde,None,2021-05-09,27190,4106,161,461,249,31,0.0,0.0,,,26362,244,28018,254
Africa,Cabo Verde,None,2021-05-10,27512,4145,163,471,252,31,0.0,0.0,,,26650,247,28374,257
Africa,Cabo Verde,None,2021-05-11,27830,4177,165,480,256,31,0.0,0.0,,,26935,250,28725,262
Africa,Cabo Verde,None,2021-05-12,28142,4202,167,490,259,31,0.0,0.0,,,27216,253,29068,265
Africa,Cabo Verde,None,2021-05-13,28447,4219,168,499,262,31,0.0,0.0,,,27490,256,29404,268
Africa,Cabo Verde,None,2021-05-14,28746,4228,169,508,266,31,0.0,0.0,,,27760,260,29732,272
Africa,Cabo Verde,None,2021-05-15,29037,4229,170,516,269,31,0.0,0.0,,,28022,263,30052,275
Africa,Cameroon,None,2021-04-27,68469,7668,326,1184,1016,54,0.0,0.0,,,68469,1016,68469,1016
Africa,Cameroon,None,2021-04-28,68786,7464,319,1193,1021,52,0.0,0.0,,,68469,1016,73138,1149
Africa,Cameroon,None,2021-04-29,69089,7259,313,1201,1026,51,0.0,0.0,,,68469,1016,75244,1206
Africa,Cameroon,None,2021-04-30,69378,7055,307,1209,1031,49,0.0,0.0,,,68469,1016,76916,1252
Africa,Cameroon,None,2021-05-01,69653,6851,301,1217,1035,48,0.0,0.0,,,68469,1016,78358,1290
Africa,Cameroon,None,2021-05-02,69916,6649,294,1225,1039,46,0.0,0.0,,,68469,1016,79648,1324
Africa,Cameroon,None,2021-05-03,70166,6449,288,1232,1043,45,0.0,0.0,,,68469,1016,80827,1355
Africa,Cameroon,None,2021-05-04,70405,6250,281,1239,1047,44,0.0,0.0,,,68469,1016,81920,1385
Africa,Cameroon,None,2021-05-05,70632,6054,275,1245,1051,42,0.0,0.0,,,68469,1016,82942,1412
Africa,Cameroon,None,2021-05-06,70848,5860,268,1251,1054,41,0.0,0.0,,,68469,1016,83905,1437
Africa,Cameroon,None,2021-05-07,71054,5669,262,1257,1058,39,0.0,0.0,,,68469,1016,84817,1461
Africa,Cameroon,None,2021-05-08,71249,5482,255,1263,1061,38,0.0,0.0,,,68469,1016,85684,1484
Africa,Cameroon,None,2021-05-09,71436,5297,249,1268,1064,37,0.0,0.0,,,68469,1016,86513,1506
Africa,Cameroon,None,2021-05-10,71612,5116,242,1273,1067,36,0.0,0.0,,,68469,1016,87305,1527
Africa,Cameroon,None,2021-05-11,71780,4939,236,1278,1069,34,0.0,0.0,,,68469,1016,88065,1546
Africa,Cameroon,None,2021-05-12,71940,4765,230,1282,1072,33,0.0,0.0,,,68469,1016,88797,1566
Africa,Cameroon,None,2021-05-13,72091,4595,224,1286,1074,32,0.0,0.0,,,68469,1016,89500,1584
Africa,Cameroon,None,2021-05-14,72235,4429,217,1290,1077,31,0.0,0.0,,,68469,1016,90180,1603
Africa,Cameroon,None,2021-05-15,72372,4267,211,1294,1079,30,0.0,0.0,,,68469,1016,90837,1620
Africa,Central African Republic,None,2021-04-27,6357,577,22,42,88,4,0.0,0.0,,,6357,88,6357,88
Africa,Central African Republic,None,2021-04-28,6404,584,22,43,89,4,0.0,0.0,,,6357,88,6670,91
Africa,Central African Republic,None,2021-04-29,6451,590,23,45,90,4,0.0,0.0,,,6357,88,6827,93
Africa,Central African Republic,None,2021-04-30,6498,596,23,46,91,4,0.0,0.0,,,6357,88,6959,95
Africa,Central African Republic,None,2021-05-01,6545,601,23,47,92,4,0.0,0.0,,,6357,88,7077,97
Africa,Central African Republic,None,2021-05-02,6591,605,23,49,93,4,0.0,0.0,,,6357,88,7186,98
Africa,Central African Republic,None,2021-05-03,6637,609,24,50,94,5,0.0,0.0,,,6357,88,7288,100
Africa,Central African Republic,None,2021-05-04,6683,612,24,52,95,5,0.0,0.0,,,6357,89,7387,101
Africa,Central African Republic,None,2021-05-05,6728,614,24,53,96,5,0.0,0.0,,,6357,89,7480,103
Africa,Central African Republic,None,2021-05-06,6773,616,24,54,97,5,0.0,0.0,,,6357,90,7571,104
Africa,Central African Republic,None,2021-05-07,6818,618,25,56,98,5,0.0,0.0,,,6357,91,7659,105
Africa,Central African Republic,None,2021-05-08,6862,619,25,57,98,5,0.0,0.0,,,6357,91,7744,106
Africa,Central African Republic,None,2021-05-09,6905,619,25,58,99,5,0.0,0.0,,,6357,91,7826,107
Africa,Central African Republic,None,2021-05-10,6948,619,25,59,100,5,0.0,0.0,,,6357,92,7907,108
Africa,Central African Republic,None,2021-05-11,6991,618,25,61,101,5,0.0,0.0,,,6357,92,7986,110
Africa,Central African Republic,None,2021-05-12,7033,617,25,62,102,5,0.0,0.0,,,6357,93,8063,111
Africa,Central African Republic,None,2021-05-13,7074,616,25,63,103,5,0.0,0.0,,,6357,94,8138,112
Africa,Central African Republic,None,2021-05-14,7115,614,25,64,104,5,0.0,0.0,,,6357,94,8212,114
Africa,Central African Republic,None,2021-05-15,7156,612,25,66,104,5,0.0,0.0,,,6357,94,8284,114
Africa,Chad,None,2021-04-27,4717,104,6,91,173,1,0.0,0.0,,,4717,173,4717,173
Africa,Chad,None,2021-04-28,4721,101,6,91,174,1,0.0,0.0,,,4717,173,4750,178
Africa,Chad,None,2021-04-29,4724,98,5,91,174,1,0.0,0.0,,,4717,173,4765,180
Africa,Chad,None,2021-04-30,4727,95,5,92,174,1,0.0,0.0,,,4717,173,4778,181
Africa,Chad,None,2021-05-01,4731,92,5,92,175,1,0.0,0.0,,,4717,173,4790,183
Africa,Chad,None,2021-05-02,4734,89,5,92,175,1,0.0,0.0,,,4717,173,4799,184
Africa,Chad,None,2021-05-03,4736,86,5,92,175,1,0.0,0.0,,,4717,173,4808,185
Africa,Chad,None,2021-05-04,4739,84,5,92,176,1,0.0,0.0,,,4717,173,4816,187
Africa,Chad,None,2021-05-05,4742,81,5,92,176,1,0.0,0.0,,,4717,173,4825,188
Africa,Chad,None,2021-05-06,4745,79,4,92,176,1,0.0,0.0,,,4717,173,4833,189
Africa,Chad,None,2021-05-07,4747,76,4,92,176,1,0.0,0.0,,,4717,173,4840,189
Africa,Chad,None,2021-05-08,4750,74,4,92,177,1,0.0,0.0,,,4717,173,4847,191
Africa,Chad,None,2021-05-09,4752,72,4,92,177,1,0.0,0.0,,,4717,173,4853,191
Africa,Chad,None,2021-05-10,4754,69,4,92,177,1,0.0,0.0,,,4717,173,4859,192
Africa,Chad,None,2021-05-11,4756,67,4,92,177,0,0.0,0.0,,,4717,173,4865,193
Africa,Chad,None,2021-05-12,4758,65,4,93,178,0,0.0,0.0,,,4717,173,4871,194
Africa,Chad,None,2021-05-13,4761,63,4,93,178,0,0.0,0.0,,,4717,173,4878,195
Africa,Chad,None,2021-05-14,4762,61,4,93,178,0,0.0,0.0,,,4717,173,4883,195
Africa,Chad,None,2021-05-15,4764,59,3,93,178,0,0.0,0.0,,,4717,173,4888,196
Africa,Comoros,None,2021-04-27,4256,17,2,104,139,0,0.0,0.0,,,4256,139,4256,139
Africa,Comoros,None,2021-04-28,4256,16,2,104,139,0,0.0,0.0,,,4256,139,4339,140
Africa,Comoros,None,2021-04-29,4256,15,2,104,139,0,0.0,0.0,,,4256,139,4374,140
Africa,Comoros,None,2021-04-30,4256,14,2,104,139,0,0.0,0.0,,,4256,139,4400,140
Africa,Comoros,None,2021-05-01,4256,13,2,104,139,0,0.0,0.0,,,4256,139,4423,140
Africa,Comoros,None,2021-05-02,4256,12,2,104,139,0,0.0,0.0,,,4256,139,4442,141
Africa,Comoros,None,2021-05-03,4256,11,2,104,139,0,0.0,0.0,,,4256,139,4460,141
Africa,Comoros,None,2021-05-04,4256,11,2,104,139,0,0.0,0.0,,,4256,139,4476,141
Africa,Comoros,None,2021-05-05,4256,10,1,104,139,0,0.0,0.0,,,4256,139,4492,141
Africa,Comoros,None,2021-05-06,4256,9,1,104,139,0,0.0,0.0,,,4256,139,4506,141
Africa,Comoros,None,2021-05-07,4256,9,1,104,139,0,0.0,0.0,,,4256,139,4519,141
Africa,Comoros,None,2021-05-08,4256,8,1,104,139,0,0.0,0.0,,,4256,139,4532,141
Africa,Comoros,None,2021-05-09,4256,8,1,104,139,0,0.0,0.0,,,4256,139,4545,141
Africa,Comoros,None,2021-05-10,4256,7,1,104,139,0,0.0,0.0,,,4256,139,4556,141
Africa,Comoros,None,2021-05-11,4256,7,1,104,139,0,0.0,0.0,,,4256,139,4568,142
Africa,Comoros,None,2021-05-12,4256,6,1,104,139,0,0.0,0.0,,,4256,139,4579,142
Africa,Comoros,None,2021-05-13,4256,6,1,104,139,0,0.0,0.0,,,4256,139,4589,142
Africa,Comoros,None,2021-05-14,4256,6,1,104,139,0,0.0,0.0,,,4256,139,4599,142
Africa,Comoros,None,2021-05-15,4256,5,1,104,139,0,0.0,0.0,,,4256,139,4609,142
Africa,Congo (Brazzaville),None,2021-04-27,10234,213,11,100,140,2,0.0,0.0,,,10234,140,10234,140
Africa,Congo (Brazzaville),None,2021-04-28,10240,205,11,100,140,1,0.0,0.0,,,10234,140,10393,141
Africa,Congo (Brazzaville),None,2021-04-29,10245,197,11,100,140,1,0.0,0.0,,,10234,140,10461,142
Africa,Congo (Brazzaville),None,2021-04-30,10250,189,10,100,140,1,0.0,0.0,,,10234,140,10514,142
Africa,Congo (Brazzaville),None,2021-05-01,10255,181,10,101,140,1,0.0,0.0,,,10234,140,10560,142
Africa,Congo (Brazzaville),None,2021-05-02,10259,173,10,101,140,1,0.0,0.0,,,10234,140,10600,143
Africa,Congo (Brazzaville),None,2021-05-03,10263,165,9,101,140,1,0.0,0.0,,,10234,140,10637,143
Africa,Congo (Brazzaville),None,2021-05-04,10267,158,9,101,140,1,0.0,0.0,,,10234,140,10671,143
Africa,Congo (Brazzaville),None,2021-05-05,10270,151,9,101,140,1,0.0,0.0,,,10234,140,10702,143
Africa,Congo (Brazzaville),None,2021-05-06,10273,144,8,101,140,1,0.0,0.0,,,10234,140,10731,144
Africa,Congo (Brazzaville),None,2021-05-07,10276,137,8,101,140,1,0.0,0.0,,,10234,140,10759,144
Africa,Congo (Brazzaville),None,2021-05-08,10279,131,8,101,140,1,0.0,0.0,,,10234,140,10785,144
Africa,Congo (Brazzaville),None,2021-05-09,10281,125,8,101,140,1,0.0,0.0,,,10234,140,10810,144
Africa,Congo (Brazzaville),None,2021-05-10,10283,119,7,101,140,1,0.0,0.0,,,10234,140,10833,144
Africa,Congo (Brazzaville),None,2021-05-11,10285,113,7,101,140,1,0.0,0.0,,,10234,140,10856,144
Africa,Congo (Brazzaville),None,2021-05-12,10287,107,7,102,141,1,0.0,0.0,,,10234,140,10878,146
Africa,Congo (Brazzaville),None,2021-05-13,10289,102,6,102,141,1,0.0,0.0,,,10234,140,10899,146
Africa,Congo (Brazzaville),None,2021-05-14,10290,96,6,102,141,1,0.0,0.0,,,10234,140,10919,146
Africa,Congo (Brazzaville),None,2021-05-15,10292,91,6,102,141,1,0.0,0.0,,,10234,140,10939,146
Africa,Congo (Kinshasa),None,2021-04-27,29487,738,37,362,754,5,0.0,0.0,,,29487,754,29487,754
Africa,Congo (Kinshasa),None,2021-04-28,29528,729,36,363,754,5,0.0,0.0,,,29487,754,29622,756
Africa,Congo (Kinshasa),None,2021-04-29,29568,719,36,364,755,5,0.0,0.0,,,29487,754,29700,758
Africa,Congo (Kinshasa),None,2021-04-30,29608,709,35,366,755,5,0.0,0.0,,,29487,754,29770,759
Africa,Congo (Kinshasa),None,2021-05-01,29647,700,35,367,756,5,0.0,0.0,,,29487,754,29834,761
Africa,Congo (Kinshasa),None,2021-05-02,29685,691,34,368,756,5,0.0,0.0,,,29487,754,29894,761
Africa,Congo (Kinshasa),None,2021-05-03,29723,681,34,369,756,5,0.0,0.0,,,29494,754,29952,762
Africa,Congo (Kinshasa),None,2021-05-04,29760,672,33,370,757,5,0.0,0.0,,,29513,754,30007,763
Africa,Congo (Kinshasa),None,2021-05-05,29797,663,33,371,757,5,0.0,0.0,,,29533,754,30061,764
Africa,Congo (Kinshasa),None,2021-05-06,29833,654,33,372,758,5,0.0,0.0,,,29552,754,30114,765
Africa,Congo (Kinshasa),None,2021-05-07,29869,645,32,374,758,5,0.0,0.0,,,29573,754,30165,766
Africa,Congo (Kinshasa),None,2021-05-08,29905,637,32,375,759,5,0.0,0.0,,,29595,754,30215,767
Africa,Congo (Kinshasa),None,2021-05-09,29940,628,31,376,759,5,0.0,0.0,,,29616,754,30264,767
Africa,Congo (Kinshasa),None,2021-05-10,29974,620,31,377,759,5,0.0,0.0,,,29637,754,30311,768
Africa,Congo (Kinshasa),None,2021-05-11,30008,611,31,378,760,5,0.0,0.0,,,29658,754,30358,769
Africa,Congo (Kinshasa),None,2021-05-12,30042,603,30,379,760,4,0.0,0.0,,,29680,754,30404,769
Africa,Congo (Kinshasa),None,2021-05-13,30075,595,30,380,760,4,0.0,0.0,,,29701,754,30449,770
Africa,Congo (Kinshasa),None,2021-05-14,30107,587,29,381,761,4,0.0,0.0,,,29721,754,30493,771
Africa,Congo (Kinshasa),None,2021-05-15,30139,579,29,382,761,4,0.0,0.0,,,29742,754,30536,771
Africa,Cote d'Ivoire,None,2021-04-27,46029,1472,86,715,287,11,3810.2810485908653,0.0,,,46029,287,46029,287
Africa,Cote d'Ivoire,None,2021-04-28,46048,1395,82,716,288,10,3871.387223517979,0.0,,,46029,287,46284,290
Africa,Cote d'Ivoire,None,2021-04-29,46065,1321,79,717,289,10,3932.4933984450927,0.0,,,46029,287,46398,292
Africa,Cote d'Ivoire,None,2021-04-30,46081,1251,76,717,290,9,3993.5995733722066,0.0,,,46029,287,46489,293
Africa,Cote d'Ivoire,None,2021-05-01,46096,1184,73,717,291,9,4054.70574829932,0.0,,,46029,287,46568,295
Africa,Cote d'Ivoire,None,2021-05-02,46109,1120,70,718,292,8,4115.8119232264335,0.0,,,46029,288,46636,296
