Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-08-07,4888055,878121,174605,733129,162441,31040
None,None,None,2020-08-08,4942834,876908,174784,741346,163425,30976
None,None,None,2020-08-09,4997204,875408,174905,749506,164401,30907
None,None,None,2020-08-10,5051138,873604,174959,757592,165368,30821
None,None,None,2020-08-11,5104599,871470,174937,765614,166333,30730
None,None,None,2020-08-12,5157528,868957,174840,773552,167296,30626
None,None,None,2020-08-13,5209937,866115,174673,781413,168250,30504
None,None,None,2020-08-14,5261857,862969,174439,789202,169200,30376
None,None,None,2020-08-15,5313332,859610,174153,796921,170149,30245
None,None,None,2020-08-16,5364400,856083,173820,804581,171083,30099
None,None,None,2020-08-17,5415061,852408,173445,812181,172022,29953
None,None,None,2020-08-18,5465276,848546,173016,819713,172950,29801
None,None,None,2020-08-19,5514986,844440,172540,827168,173877,29642
None,None,None,2020-08-20,5564196,840117,172012,834550,174797,29478
None,None,None,2020-08-21,5612903,835581,171436,841857,175712,29301
None,None,None,2020-08-22,5661146,830885,170815,849090,176624,29120
None,None,None,2020-08-23,5708988,826109,170162,856269,177523,28940
None,None,None,2020-08-24,5756404,821235,169479,863383,178419,28758
None,None,None,2020-08-25,5803362,816224,168761,870427,179309,28564
None,None,None,2020-08-26,5849826,811057,168001,877394,180193,28370
None,None,None,2020-08-27,5895786,805725,167202,884289,181074,28171
None,None,None,2020-08-28,5941294,800280,166371,891119,181954,27966
None,None,None,2020-08-29,5986383,794794,165523,897880,182823,27765
None,None,None,2020-08-30,6031077,789275,164649,904581,183682,27557
None,None,None,2020-08-31,6075320,783679,163751,911223,184543,27348
None,None,None,2020-09-01,6119071,777960,162823,917785,185392,27139
None,None,None,2020-09-02,6162308,772087,161859,924268,186241,26923
None,None,None,2020-09-03,6205066,766114,160871,930680,187080,26701
None,None,None,2020-09-04,6247398,760111,159863,937030,187914,26481
None,None,None,2020-09-05,6289334,754105,158842,943323,188740,26260
None,None,None,2020-09-06,6330863,748091,157806,949550,189564,26042
None,None,None,2020-09-07,6371940,742023,156761,955714,190382,25818
None,None,None,2020-09-08,6412517,735843,155676,961796,191192,25596
None,None,None,2020-09-09,6452593,729574,154576,967808,191991,25368
None,None,None,2020-09-10,6492207,723224,153453,973753,192793,25141
None,None,None,2020-09-11,6531381,716846,152316,979630,193587,24909
None,None,None,2020-09-12,6570162,710496,151172,985449,194367,24675
None,None,None,2020-09-13,6608538,704163,150022,991202,195148,24448
None,None,None,2020-09-14,6646486,697811,148858,996895,195921,24218
None,None,None,2020-09-15,6683968,691411,147687,1002517,196690,23986
None,None,None,2020-09-16,6720972,684936,146490,1008069,197450,23755
None,None,None,2020-09-17,6757501,678400,145282,1013551,198203,23523
None,None,None,2020-09-18,6793575,671827,144060,1018957,198951,23285
None,None,None,2020-09-19,6829251,665283,142833,1024307,199690,23050
None,None,None,2020-09-20,6864532,658757,141609,1029601,200427,22815
None,None,None,2020-09-21,6899394,652256,140370,1034833,201156,22580
None,None,None,2020-09-22,6933800,645702,139129,1039991,201876,22349
None,None,None,2020-09-23,6967735,639098,137871,1045081,202593,22105
None,None,None,2020-09-24,7001210,632451,136599,1050108,203301,21874
None,None,None,2020-09-25,7034281,625826,135325,1055062,204006,21639
None,None,None,2020-09-26,7066965,619244,134055,1059965,204700,21399
None,None,None,2020-09-27,7099257,612696,132784,1064809,205393,21170
None,None,None,2020-09-28,7131132,606154,131507,1069588,206073,20939
None,None,None,2020-09-29,7162557,599574,130223,1074307,206751,20705
None,None,None,2020-09-30,7193521,592949,128936,1078953,207419,20472
None,None,None,2020-10-01,7224056,586319,127633,1083531,208085,20241
None,None,None,2020-10-02,7254205,579725,126331,1088055,208743,20003
None,None,None,2020-10-03,7283988,573185,125039,1092518,209393,19770
None,None,None,2020-10-04,7313385,566683,123751,1096931,210035,19541
None,None,None,2020-10-05,7342380,560192,122458,1101282,210672,19312
None,None,None,2020-10-06,7370948,553694,121161,1105565,211308,19079
None,None,None,2020-10-07,7399082,547171,119859,1109789,211932,18851
None,None,None,2020-10-08,7426809,540644,118559,1113945,212551,18624
None,None,None,2020-10-09,7454161,534157,117258,1118046,213160,18394
None,None,None,2020-10-10,7481163,527737,115965,1122094,213768,18168
None,None,None,2020-10-11,7507801,521374,114675,1126090,214367,17941
None,None,None,2020-10-12,7534062,515038,113391,1130031,214958,17722
None,None,None,2020-10-13,7559932,508710,112106,1133913,215540,17501
None,None,None,2020-10-14,7585409,502401,110826,1137733,216122,17274
None,None,None,2020-10-15,7610484,496075,109542,1141493,216693,17054
North America,None,None,2020-08-07,4888055,878121,174605,733129,162441,31040
North America,None,None,2020-08-08,4942834,876908,174784,741346,163425,30976
North America,None,None,2020-08-09,4997204,875408,174905,749506,164401,30907
North America,None,None,2020-08-10,5051138,873604,174959,757592,165368,30821
North America,None,None,2020-08-11,5104599,871470,174937,765614,166333,30730
North America,None,None,2020-08-12,5157528,868957,174840,773552,167296,30626
North America,None,None,2020-08-13,5209937,866115,174673,781413,168250,30504
North America,None,None,2020-08-14,5261857,862969,174439,789202,169200,30376
North America,None,None,2020-08-15,5313332,859610,174153,796921,170149,30245
North America,None,None,2020-08-16,5364400,856083,173820,804581,171083,30099
North America,None,None,2020-08-17,5415061,852408,173445,812181,172022,29953
North America,None,None,2020-08-18,5465276,848546,173016,819713,172950,29801
North America,None,None,2020-08-19,5514986,844440,172540,827168,173877,29642
North America,None,None,2020-08-20,5564196,840117,172012,834550,174797,29478
North America,None,None,2020-08-21,5612903,835581,171436,841857,175712,29301
North America,None,None,2020-08-22,5661146,830885,170815,849090,176624,29120
North America,None,None,2020-08-23,5708988,826109,170162,856269,177523,28940
North America,None,None,2020-08-24,5756404,821235,169479,863383,178419,28758
North America,None,None,2020-08-25,5803362,816224,168761,870427,179309,28564
North America,None,None,2020-08-26,5849826,811057,168001,877394,180193,28370
North America,None,None,2020-08-27,5895786,805725,167202,884289,181074,28171
North America,None,None,2020-08-28,5941294,800280,166371,891119,181954,27966
North America,None,None,2020-08-29,5986383,794794,165523,897880,182823,27765
North America,None,None,2020-08-30,6031077,789275,164649,904581,183682,27557
North America,None,None,2020-08-31,6075320,783679,163751,911223,184543,27348
North America,None,None,2020-09-01,6119071,777960,162823,917785,185392,27139
North America,None,None,2020-09-02,6162308,772087,161859,924268,186241,26923
North America,None,None,2020-09-03,6205066,766114,160871,930680,187080,26701
North America,None,None,2020-09-04,6247398,760111,159863,937030,187914,26481
North America,None,None,2020-09-05,6289334,754105,158842,943323,188740,26260
North America,None,None,2020-09-06,6330863,748091,157806,949550,189564,26042
North America,None,None,2020-09-07,6371940,742023,156761,955714,190382,25818
North America,None,None,2020-09-08,6412517,735843,155676,961796,191192,25596
North America,None,None,2020-09-09,6452593,729574,154576,967808,191991,25368
North America,None,None,2020-09-10,6492207,723224,153453,973753,192793,25141
North America,None,None,2020-09-11,6531381,716846,152316,979630,193587,24909
North America,None,None,2020-09-12,6570162,710496,151172,985449,194367,24675
North America,None,None,2020-09-13,6608538,704163,150022,991202,195148,24448
North America,None,None,2020-09-14,6646486,697811,148858,996895,195921,24218
North America,None,None,2020-09-15,6683968,691411,147687,1002517,196690,23986
North America,None,None,2020-09-16,6720972,684936,146490,1008069,197450,23755
North America,None,None,2020-09-17,6757501,678400,145282,1013551,198203,23523
North America,None,None,2020-09-18,6793575,671827,144060,1018957,198951,23285
North America,None,None,2020-09-19,6829251,665283,142833,1024307,199690,23050
North America,None,None,2020-09-20,6864532,658757,141609,1029601,200427,22815
North America,None,None,2020-09-21,6899394,652256,140370,1034833,201156,22580
North America,None,None,2020-09-22,6933800,645702,139129,1039991,201876,22349
North America,None,None,2020-09-23,6967735,639098,137871,1045081,202593,22105
North America,None,None,2020-09-24,7001210,632451,136599,1050108,203301,21874
North America,None,None,2020-09-25,7034281,625826,135325,1055062,204006,21639
North America,None,None,2020-09-26,7066965,619244,134055,1059965,204700,21399
North America,None,None,2020-09-27,7099257,612696,132784,1064809,205393,21170
North America,None,None,2020-09-28,7131132,606154,131507,1069588,206073,20939
North America,None,None,2020-09-29,7162557,599574,130223,1074307,206751,20705
North America,None,None,2020-09-30,7193521,592949,128936,1078953,207419,20472
North America,None,None,2020-10-01,7224056,586319,127633,1083531,208085,20241
North America,None,None,2020-10-02,7254205,579725,126331,1088055,208743,20003
North America,None,None,2020-10-03,7283988,573185,125039,1092518,209393,19770
North America,None,None,2020-10-04,7313385,566683,123751,1096931,210035,19541
North America,None,None,2020-10-05,7342380,560192,122458,1101282,210672,19312
North America,None,None,2020-10-06,7370948,553694,121161,1105565,211308,19079
North America,None,None,2020-10-07,7399082,547171,119859,1109789,211932,18851
North America,None,None,2020-10-08,7426809,540644,118559,1113945,212551,18624
North America,None,None,2020-10-09,7454161,534157,117258,1118046,213160,18394
North America,None,None,2020-10-10,7481163,527737,115965,1122094,213768,18168
North America,None,None,2020-10-11,7507801,521374,114675,1126090,214367,17941
North America,None,None,2020-10-12,7534062,515038,113391,1130031,214958,17722
North America,None,None,2020-10-13,7559932,508710,112106,1133913,215540,17501
North America,None,None,2020-10-14,7585409,502401,110826,1137733,216122,17274
North America,None,None,2020-10-15,7610484,496075,109542,1141493,216693,17054
North America,US,Alabama,2020-08-07,99841,25574,4953,14976,1777,910
North America,US,Alabama,2020-08-08,101649,25742,4995,15247,1805,915
North America,US,Alabama,2020-08-09,103454,25899,5036,15518,1833,920
North America,US,Alabama,2020-08-10,105253,26038,5073,15788,1861,925
North America,US,Alabama,2020-08-11,107051,26167,5109,16058,1890,929
North America,US,Alabama,2020-08-12,108848,26289,5143,16327,1918,933
North America,US,Alabama,2020-08-13,110645,26404,5175,16597,1947,937
North America,US,Alabama,2020-08-14,112441,26511,5206,16866,1976,940
North America,US,Alabama,2020-08-15,114233,26608,5235,17135,2005,943
North America,US,Alabama,2020-08-16,116018,26691,5262,17403,2034,945
North America,US,Alabama,2020-08-17,117796,26763,5286,17669,2063,948
North America,US,Alabama,2020-08-18,119570,26826,5308,17935,2092,949
North America,US,Alabama,2020-08-19,121341,26883,5330,18201,2121,951
North America,US,Alabama,2020-08-20,123108,26934,5349,18466,2151,952
North America,US,Alabama,2020-08-21,124871,26978,5367,18731,2180,953
North America,US,Alabama,2020-08-22,126626,27012,5384,18994,2210,954
North America,US,Alabama,2020-08-23,128370,27033,5398,19255,2239,954
North America,US,Alabama,2020-08-24,130100,27038,5409,19515,2269,954
North America,US,Alabama,2020-08-25,131821,27034,5418,19773,2298,954
North America,US,Alabama,2020-08-26,133538,27026,5426,20031,2328,953
North America,US,Alabama,2020-08-27,135250,27016,5433,20288,2357,952
North America,US,Alabama,2020-08-28,136959,27004,5440,20544,2387,951
North America,US,Alabama,2020-08-29,138659,26986,5445,20799,2417,950
North America,US,Alabama,2020-08-30,140347,26957,5448,21052,2446,949
North America,US,Alabama,2020-08-31,142014,26909,5447,21302,2476,947
North America,US,Alabama,2020-09-01,143664,26847,5445,21550,2505,944
North America,US,Alabama,2020-09-02,145306,26779,5441,21796,2535,941
North America,US,Alabama,2020-09-03,146940,26710,5436,22041,2564,939
North America,US,Alabama,2020-09-04,148566,26638,5430,22285,2593,936
North America,US,Alabama,2020-09-05,150180,26560,5423,22527,2622,933
North America,US,Alabama,2020-09-06,151778,26470,5413,22767,2652,929
North America,US,Alabama,2020-09-07,153358,26369,5402,23004,2681,925
North America,US,Alabama,2020-09-08,154926,26261,5389,23239,2710,921
North America,US,Alabama,2020-09-09,156482,26150,5375,23472,2739,917
North America,US,Alabama,2020-09-10,158026,26034,5360,23704,2767,912
North America,US,Alabama,2020-09-11,159556,25913,5343,23933,2796,907
North America,US,Alabama,2020-09-12,161070,25783,5325,24161,2825,903
North America,US,Alabama,2020-09-13,162567,25644,5305,24385,2853,897
North America,US,Alabama,2020-09-14,164048,25499,5284,24607,2882,892
North America,US,Alabama,2020-09-15,165516,25350,5262,24827,2910,886
North America,US,Alabama,2020-09-16,166970,25197,5239,25045,2938,881
North America,US,Alabama,2020-09-17,168410,25041,5214,25262,2966,875
North America,US,Alabama,2020-09-18,169835,24881,5189,25475,2993,869
North America,US,Alabama,2020-09-19,171242,24712,5162,25686,3021,863
North America,US,Alabama,2020-09-20,172629,24534,5134,25894,3048,856
North America,US,Alabama,2020-09-21,173997,24349,5103,26100,3076,849
North America,US,Alabama,2020-09-22,175351,24161,5072,26303,3103,842
North America,US,Alabama,2020-09-23,176692,23973,5041,26504,3130,835
North America,US,Alabama,2020-09-24,178020,23785,5009,26703,3156,828
North America,US,Alabama,2020-09-25,179335,23596,4977,26900,3183,821
North America,US,Alabama,2020-09-26,180632,23404,4944,27095,3209,814
North America,US,Alabama,2020-09-27,181908,23202,4909,27286,3235,807
North America,US,Alabama,2020-09-28,183160,22988,4872,27474,3261,799
North America,US,Alabama,2020-09-29,184395,22771,4834,27659,3287,791
North America,US,Alabama,2020-09-30,185617,22554,4796,27842,3313,783
North America,US,Alabama,2020-10-01,186824,22338,4757,28024,3338,776
North America,US,Alabama,2020-10-02,188018,22122,4719,28203,3363,768
North America,US,Alabama,2020-10-03,189193,21902,4679,28379,3388,760
North America,US,Alabama,2020-10-04,190347,21674,4638,28552,3412,752
North America,US,Alabama,2020-10-05,191483,21443,4596,28722,3437,743
North America,US,Alabama,2020-10-06,192603,21211,4554,28890,3461,735
North America,US,Alabama,2020-10-07,193708,20979,4511,29056,3485,727
North America,US,Alabama,2020-10-08,194798,20747,4468,29220,3509,718
North America,US,Alabama,2020-10-09,195871,20513,4425,29381,3532,710
North America,US,Alabama,2020-10-10,196925,20275,4381,29539,3556,701
North America,US,Alabama,2020-10-11,197962,20035,4336,29694,3579,693
North America,US,Alabama,2020-10-12,198983,19795,4291,29847,3601,684
North America,US,Alabama,2020-10-13,199988,19554,4245,29998,3624,675
North America,US,Alabama,2020-10-14,200976,19312,4199,30146,3646,667
North America,US,Alabama,2020-10-15,201948,19069,4153,30292,3668,658
North America,US,Alaska,2020-08-07,3809,1303,242,570,28,47
North America,US,Alaska,2020-08-08,3921,1331,247,586,29,48
North America,US,Alaska,2020-08-09,4034,1358,253,603,30,49
North America,US,Alaska,2020-08-10,4149,1385,258,621,30,50
North America,US,Alaska,2020-08-11,4266,1413,264,638,31,51
North America,US,Alaska,2020-08-12,4385,1440,269,656,32,52
North America,US,Alaska,2020-08-13,4506,1468,275,674,32,53
North America,US,Alaska,2020-08-14,4628,1495,281,692,33,54
North America,US,Alaska,2020-08-15,4751,1522,286,711,34,55
North America,US,Alaska,2020-08-16,4877,1549,292,730,35,55
North America,US,Alaska,2020-08-17,5004,1576,297,749,36,56
North America,US,Alaska,2020-08-18,5133,1603,303,768,36,57
North America,US,Alaska,2020-08-19,5264,1631,309,788,37,58
North America,US,Alaska,2020-08-20,5397,1659,314,808,38,59
North America,US,Alaska,2020-08-21,5532,1687,320,828,39,60
North America,US,Alaska,2020-08-22,5668,1715,326,848,40,61
North America,US,Alaska,2020-08-23,5806,1742,331,869,41,62
North America,US,Alaska,2020-08-24,5945,1769,337,890,42,63
North America,US,Alaska,2020-08-25,6086,1796,343,911,42,64
North America,US,Alaska,2020-08-26,6230,1824,348,933,43,65
North America,US,Alaska,2020-08-27,6376,1853,354,955,44,66
North America,US,Alaska,2020-08-28,6523,1881,360,977,45,67
North America,US,Alaska,2020-08-29,6671,1908,366,999,46,68
North America,US,Alaska,2020-08-30,6822,1936,371,1021,47,69
North America,US,Alaska,2020-08-31,6974,1963,377,1044,48,70
North America,US,Alaska,2020-09-01,7128,1992,383,1067,49,71
North America,US,Alaska,2020-09-02,7284,2020,389,1091,50,72
North America,US,Alaska,2020-09-03,7443,2048,394,1115,52,73
North America,US,Alaska,2020-09-04,7602,2076,400,1139,53,74
North America,US,Alaska,2020-09-05,7763,2104,406,1163,54,75
North America,US,Alaska,2020-09-06,7926,2132,412,1187,55,76
North America,US,Alaska,2020-09-07,8091,2160,417,1212,56,77
North America,US,Alaska,2020-09-08,8258,2188,423,1237,57,78
North America,US,Alaska,2020-09-09,8427,2217,429,1262,58,79
North America,US,Alaska,2020-09-10,8598,2245,435,1288,60,80
North America,US,Alaska,2020-09-11,8770,2273,441,1314,61,81
North America,US,Alaska,2020-09-12,8943,2300,446,1340,62,82
North America,US,Alaska,2020-09-13,9119,2328,452,1366,63,83
North America,US,Alaska,2020-09-14,9296,2356,458,1393,65,84
North America,US,Alaska,2020-09-15,9475,2384,464,1420,66,85
North America,US,Alaska,2020-09-16,9657,2413,470,1447,67,86
North America,US,Alaska,2020-09-17,9840,2442,475,1474,68,87
North America,US,Alaska,2020-09-18,10025,2470,481,1502,70,88
North America,US,Alaska,2020-09-19,10210,2497,487,1530,71,89
North America,US,Alaska,2020-09-20,10397,2523,492,1558,72,90
North America,US,Alaska,2020-09-21,10586,2551,498,1586,74,91
North America,US,Alaska,2020-09-22,10777,2578,504,1615,75,92
North America,US,Alaska,2020-09-23,10970,2606,510,1644,77,92
North America,US,Alaska,2020-09-24,11164,2634,515,1673,78,93
North America,US,Alaska,2020-09-25,11359,2660,521,1702,80,94
