Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Angola,None,2021-04-25,25522,1766,69,266,559,13,12415.389483065952,0.0,,,24655,555,26678,577
Africa,Angola,None,2021-04-26,25666,1791,71,271,560,13,12655.313112745098,0.0,,,24655,555,26914,579
Africa,Angola,None,2021-04-27,25809,1813,72,275,561,13,12895.23674242424,0.0,,,24655,555,27144,581
Africa,Angola,None,2021-04-28,25952,1832,73,279,561,14,13135.160372103386,0.0,,,24655,555,27368,583
Africa,Angola,None,2021-04-29,26093,1850,74,284,562,14,13375.08400178253,0.0,,,24655,555,27585,585
Africa,Angola,None,2021-04-30,26233,1864,74,288,563,14,13615.007631461674,0.0,,,24668,555,27798,587
Africa,Angola,None,2021-05-01,26372,1876,75,292,564,14,13854.931261140819,0.0,,,24737,555,28007,589
Africa,Angola,None,2021-05-02,26508,1886,76,296,564,14,14094.854890819963,0.0,,,24807,555,28209,590
Africa,Angola,None,2021-05-03,26642,1893,76,300,565,14,14334.778520499109,0.0,,,24876,555,28408,592
Africa,Angola,None,2021-05-04,26775,1897,77,304,566,14,14574.702150178251,0.0,,,24947,555,28603,594
Africa,Angola,None,2021-05-05,26904,1899,77,308,567,14,14814.625779857397,0.0,,,25017,555,28791,596
Africa,Angola,None,2021-05-06,27032,1898,77,312,567,14,15054.549409536541,0.0,,,25086,555,28978,597
Africa,Angola,None,2021-05-07,27157,1895,78,315,568,14,15294.473039215685,0.0,,,25155,555,29159,599
Africa,Angola,None,2021-05-08,27279,1890,78,319,569,14,15534.39666889483,0.0,,,25222,555,29336,600
Africa,Angola,None,2021-05-09,27398,1882,78,323,569,14,15774.320298573974,0.0,,,25288,555,29508,601
Africa,Angola,None,2021-05-10,27515,1872,78,326,570,14,16014.24392825312,0.0,,,25353,555,29677,603
Africa,Angola,None,2021-05-11,27630,1861,78,330,571,14,16254.167557932262,0.0,,,25417,555,29843,605
Africa,Angola,None,2021-05-12,27742,1848,77,333,572,14,16494.091187611408,0.0,,,25479,555,30005,607
Africa,Angola,None,2021-05-13,27850,1832,77,336,572,14,16734.014817290554,0.0,,,25538,555,30162,607
Africa,Angola,None,2021-05-14,27956,1815,77,339,573,13,16973.938446969696,0.0,,,25597,555,30315,609
Africa,Angola,None,2021-05-15,28059,1796,76,343,574,13,17213.86207664884,0.0,,,25653,555,30465,611
Africa,Benin,None,2021-04-19,7421,237,15,128,94,2,0.0,0.0,,,7421,94,7421,94
Africa,Benin,None,2021-04-20,7424,224,14,128,94,2,0.0,0.0,,,7421,94,8003,97
Africa,Benin,None,2021-04-21,7427,213,14,128,94,2,0.0,0.0,,,7421,94,8246,99
Africa,Benin,None,2021-04-22,7430,201,13,128,94,1,0.0,0.0,,,7421,94,8433,100
Africa,Benin,None,2021-04-23,7433,191,13,128,94,1,0.0,0.0,,,7421,94,8591,101
Africa,Benin,None,2021-04-24,7435,180,12,128,94,1,0.0,0.0,,,7421,94,8730,102
Africa,Benin,None,2021-04-25,7437,170,12,129,94,1,0.0,0.0,,,7421,94,8856,103
Africa,Benin,None,2021-04-26,7439,161,11,129,94,1,0.0,0.0,,,7421,94,8971,103
Africa,Benin,None,2021-04-27,7441,152,11,129,94,1,0.0,0.0,,,7421,94,9079,104
Africa,Benin,None,2021-04-28,7442,144,10,129,94,1,0.0,0.0,,,7421,94,9180,104
Africa,Benin,None,2021-04-29,7444,136,10,129,94,1,0.0,0.0,,,7421,94,9275,105
Africa,Benin,None,2021-04-30,7445,128,9,129,94,1,0.0,0.0,,,7421,94,9366,106
Africa,Benin,None,2021-05-01,7446,121,9,129,94,1,0.0,0.0,,,7421,94,9452,106
Africa,Benin,None,2021-05-02,7447,114,9,129,94,1,0.0,0.0,,,7421,94,9535,107
Africa,Benin,None,2021-05-03,7448,108,8,129,94,1,0.0,0.0,,,7421,94,9615,107
Africa,Benin,None,2021-05-04,7449,101,8,129,94,1,0.0,0.0,,,7421,94,9692,107
Africa,Benin,None,2021-05-05,7450,96,8,129,94,1,0.0,0.0,,,7421,94,9767,108
Africa,Benin,None,2021-05-06,7451,90,7,129,94,1,0.0,0.0,,,7421,94,9839,108
Africa,Benin,None,2021-05-07,7452,85,7,129,94,1,0.0,0.0,,,7421,94,9909,109
Africa,Benin,None,2021-05-08,7452,80,7,129,94,1,0.0,0.0,,,7421,94,9977,109
Africa,Benin,None,2021-05-09,7453,75,6,129,94,1,0.0,0.0,,,7421,94,10043,110
Africa,Benin,None,2021-05-10,7453,71,6,129,94,1,0.0,0.0,,,7421,94,10107,110
Africa,Benin,None,2021-05-11,7454,67,6,129,94,0,0.0,0.0,,,7421,94,10171,110
Africa,Benin,None,2021-05-12,7454,63,6,129,94,0,0.0,0.0,,,7421,94,10232,111
Africa,Benin,None,2021-05-13,7454,59,5,129,94,0,0.0,0.0,,,7421,94,10291,111
Africa,Benin,None,2021-05-14,7455,55,5,129,94,0,0.0,0.0,,,7421,94,10351,111
Africa,Benin,None,2021-05-15,7455,52,5,129,94,0,0.0,0.0,,,7421,94,10408,112
Africa,Botswana,None,2021-04-19,44144,3412,161,934,712,25,0.0,0.0,,,44144,712,44144,712
Africa,Botswana,None,2021-04-20,44232,3288,157,937,718,24,0.0,0.0,,,44144,712,45286,727
Africa,Botswana,None,2021-04-21,44313,3165,152,939,725,23,0.0,0.0,,,44144,712,45804,738
Africa,Botswana,None,2021-04-22,44387,3044,148,941,732,22,0.0,0.0,,,44144,717,46213,747
Africa,Botswana,None,2021-04-23,44455,2924,143,944,738,22,0.0,0.0,,,44144,720,46564,756
Africa,Botswana,None,2021-04-24,44516,2805,139,945,745,21,0.0,0.0,,,44144,725,46874,765
Africa,Botswana,None,2021-04-25,44571,2689,135,947,751,20,0.0,0.0,,,44144,729,47154,773
Africa,Botswana,None,2021-04-26,44621,2574,130,949,757,19,0.0,0.0,,,44144,733,47411,781
Africa,Botswana,None,2021-04-27,44666,2463,126,950,763,18,0.0,0.0,,,44144,738,47649,788
Africa,Botswana,None,2021-04-28,44707,2354,122,951,769,17,0.0,0.0,,,44144,742,47870,796
Africa,Botswana,None,2021-04-29,44744,2249,117,952,775,16,0.0,0.0,,,44144,747,48079,803
Africa,Botswana,None,2021-04-30,44777,2146,113,953,781,16,0.0,0.0,,,44144,752,48274,810
Africa,Botswana,None,2021-05-01,44806,2047,109,954,787,15,0.0,0.0,,,44144,756,48459,818
Africa,Botswana,None,2021-05-02,44833,1951,105,955,792,14,0.0,0.0,,,44144,760,48635,824
Africa,Botswana,None,2021-05-03,44856,1858,101,956,798,14,0.0,0.0,,,44144,765,48801,831
Africa,Botswana,None,2021-05-04,44878,1769,98,956,803,13,0.0,0.0,,,44144,769,48962,837
Africa,Botswana,None,2021-05-05,44897,1683,94,957,808,12,0.0,0.0,,,44144,772,49115,844
Africa,Botswana,None,2021-05-06,44914,1601,91,957,814,12,0.0,0.0,,,44144,777,49262,851
Africa,Botswana,None,2021-05-07,44928,1522,87,958,819,11,0.0,0.0,,,44144,781,49402,857
Africa,Botswana,None,2021-05-08,44942,1447,84,958,824,11,0.0,0.0,,,44144,785,49538,863
Africa,Botswana,None,2021-05-09,44953,1375,80,959,829,10,0.0,0.0,,,44144,789,49669,869
Africa,Botswana,None,2021-05-10,44964,1306,77,959,833,10,0.0,0.0,,,44144,792,49796,874
Africa,Botswana,None,2021-05-11,44973,1240,74,959,838,9,0.0,0.0,,,44144,796,49919,880
Africa,Botswana,None,2021-05-12,44982,1178,71,959,843,9,0.0,0.0,,,44144,800,50039,886
Africa,Botswana,None,2021-05-13,44989,1118,69,960,847,8,0.0,0.0,,,44144,803,50155,891
Africa,Botswana,None,2021-05-14,44995,1061,66,960,852,8,0.0,0.0,,,44144,808,50267,896
Africa,Botswana,None,2021-05-15,45001,1007,63,960,856,7,0.0,0.0,,,44144,811,50378,901
Africa,Burkina Faso,None,2021-04-19,13060,248,14,221,151,2,0.0,0.0,,,13060,151,13060,151
Africa,Burkina Faso,None,2021-04-20,13071,243,13,221,152,2,0.0,0.0,,,13060,151,13243,155
Africa,Burkina Faso,None,2021-04-21,13081,237,13,221,152,2,0.0,0.0,,,13060,151,13324,157
Africa,Burkina Faso,None,2021-04-22,13092,231,13,222,152,2,0.0,0.0,,,13060,151,13390,158
Africa,Burkina Faso,None,2021-04-23,13102,226,12,222,152,2,0.0,0.0,,,13060,151,13446,159
Africa,Burkina Faso,None,2021-04-24,13111,220,12,222,152,2,0.0,0.0,,,13060,151,13495,160
Africa,Burkina Faso,None,2021-04-25,13121,215,12,223,152,2,0.0,0.0,,,13060,151,13542,161
Africa,Burkina Faso,None,2021-04-26,13130,210,12,223,152,2,0.0,0.0,,,13060,151,13585,161
Africa,Burkina Faso,None,2021-04-27,13139,204,11,223,152,1,0.0,0.0,,,13060,151,13625,162
Africa,Burkina Faso,None,2021-04-28,13147,199,11,223,152,1,0.0,0.0,,,13060,151,13663,162
Africa,Burkina Faso,None,2021-04-29,13155,194,11,224,152,1,0.0,0.0,,,13060,151,13699,163
Africa,Burkina Faso,None,2021-04-30,13163,188,11,224,152,1,0.0,0.0,,,13060,151,13733,164
Africa,Burkina Faso,None,2021-05-01,13171,183,10,224,152,1,0.0,0.0,,,13060,151,13767,164
Africa,Burkina Faso,None,2021-05-02,13178,178,10,224,152,1,0.0,0.0,,,13060,151,13798,165
Africa,Burkina Faso,None,2021-05-03,13185,173,10,225,153,1,0.0,0.0,,,13060,151,13828,166
Africa,Burkina Faso,None,2021-05-04,13191,168,10,225,153,1,0.0,0.0,,,13060,151,13857,167
Africa,Burkina Faso,None,2021-05-05,13198,163,9,225,153,1,0.0,0.0,,,13060,151,13886,167
Africa,Burkina Faso,None,2021-05-06,13204,159,9,225,153,1,0.0,0.0,,,13060,151,13913,167
Africa,Burkina Faso,None,2021-05-07,13210,154,9,225,153,1,0.0,0.0,,,13060,151,13939,168
Africa,Burkina Faso,None,2021-05-08,13215,149,9,225,153,1,0.0,0.0,,,13060,151,13964,168
Africa,Burkina Faso,None,2021-05-09,13221,144,8,226,153,1,0.0,0.0,,,13060,151,13990,169
Africa,Burkina Faso,None,2021-05-10,13226,140,8,226,153,1,0.0,0.0,,,13060,151,14014,169
Africa,Burkina Faso,None,2021-05-11,13231,135,8,226,153,1,0.0,0.0,,,13060,151,14037,169
Africa,Burkina Faso,None,2021-05-12,13235,131,8,226,153,1,0.0,0.0,,,13060,151,14059,170
Africa,Burkina Faso,None,2021-05-13,13240,127,7,226,153,1,0.0,0.0,,,13060,151,14082,170
Africa,Burkina Faso,None,2021-05-14,13244,122,7,226,153,1,0.0,0.0,,,13060,151,14104,170
Africa,Burkina Faso,None,2021-05-15,13248,118,7,226,153,1,0.0,0.0,,,13060,151,14125,171
Africa,Burundi,None,2021-04-19,3597,540,22,84,7,4,0.0,0.0,,,3597,7,3597,7
Africa,Burundi,None,2021-04-20,3642,548,22,86,7,4,0.0,0.0,,,3597,7,3805,7
Africa,Burundi,None,2021-04-21,3688,556,22,87,7,4,0.0,0.0,,,3597,7,3918,7
Africa,Burundi,None,2021-04-22,3733,563,23,88,7,4,0.0,0.0,,,3597,7,4015,7
Africa,Burundi,None,2021-04-23,3778,570,23,90,7,4,0.0,0.0,,,3597,7,4103,7
Africa,Burundi,None,2021-04-24,3823,576,23,91,7,4,0.0,0.0,,,3597,7,4187,7
Africa,Burundi,None,2021-04-25,3868,581,23,93,7,4,0.0,0.0,,,3597,7,4266,7
Africa,Burundi,None,2021-04-26,3912,586,24,94,7,4,0.0,0.0,,,3597,7,4342,7
Africa,Burundi,None,2021-04-27,3957,591,24,95,7,4,0.0,0.0,,,3597,7,4417,7
Africa,Burundi,None,2021-04-28,4001,595,24,97,7,4,0.0,0.0,,,3597,7,4489,7
Africa,Burundi,None,2021-04-29,4046,599,24,98,7,4,0.0,0.0,,,3597,7,4560,7
Africa,Burundi,None,2021-04-30,4090,602,25,99,8,4,0.0,0.0,,,3597,8,4629,8
Africa,Burundi,None,2021-05-01,4135,605,25,101,8,4,0.0,0.0,,,3597,8,4698,8
Africa,Burundi,None,2021-05-02,4179,608,25,102,8,5,0.0,0.0,,,3597,8,4765,8
Africa,Burundi,None,2021-05-03,4223,611,25,103,8,5,0.0,0.0,,,3615,8,4831,8
Africa,Burundi,None,2021-05-04,4266,613,25,104,8,5,0.0,0.0,,,3636,8,4896,8
Africa,Burundi,None,2021-05-05,4310,615,25,106,8,5,0.0,0.0,,,3660,8,4960,8
Africa,Burundi,None,2021-05-06,4353,617,26,107,8,5,0.0,0.0,,,3683,8,5023,8
Africa,Burundi,None,2021-05-07,4397,618,26,108,8,5,0.0,0.0,,,3707,8,5087,8
Africa,Burundi,None,2021-05-08,4440,620,26,110,8,5,0.0,0.0,,,3731,8,5149,8
Africa,Burundi,None,2021-05-09,4484,621,26,111,8,5,0.0,0.0,,,3757,8,5211,8
Africa,Burundi,None,2021-05-10,4527,622,26,112,9,5,0.0,0.0,,,3782,9,5272,9
Africa,Burundi,None,2021-05-11,4570,622,26,114,9,5,0.0,0.0,,,3807,9,5333,9
Africa,Burundi,None,2021-05-12,4613,623,26,115,9,5,0.0,0.0,,,3833,9,5393,9
Africa,Burundi,None,2021-05-13,4655,623,26,116,9,5,0.0,0.0,,,3858,9,5452,9
Africa,Burundi,None,2021-05-14,4698,624,26,117,9,5,0.0,0.0,,,3885,9,5511,9
Africa,Burundi,None,2021-05-15,4741,624,26,119,9,5,0.0,0.0,,,3912,9,5570,9
Africa,Cabo Verde,None,2021-04-19,20764,2250,86,268,197,17,0.0,0.0,,,20764,197,20764,197
Africa,Cabo Verde,None,2021-04-20,21000,2328,89,275,199,17,0.0,0.0,,,20879,197,21121,201
Africa,Cabo Verde,None,2021-04-21,21243,2408,93,283,202,18,0.0,0.0,,,21072,199,21414,205
Africa,Cabo Verde,None,2021-04-22,21491,2488,96,290,204,18,0.0,0.0,,,21282,200,21700,208
Africa,Cabo Verde,None,2021-04-23,21743,2566,99,298,206,19,0.0,0.0,,,21501,202,21985,210
Africa,Cabo Verde,None,2021-04-24,22000,2644,102,305,209,20,0.0,0.0,,,21730,204,22270,214
Africa,Cabo Verde,None,2021-04-25,22262,2720,105,313,211,20,0.0,0.0,,,21966,206,22558,216
Africa,Cabo Verde,None,2021-04-26,22528,2797,108,321,214,21,0.0,0.0,,,22208,208,22848,220
Africa,Cabo Verde,None,2021-04-27,22797,2871,111,329,216,21,0.0,0.0,,,22455,210,23139,222
Africa,Cabo Verde,None,2021-04-28,23070,2944,114,337,219,22,0.0,0.0,,,22707,213,23433,225
Africa,Cabo Verde,None,2021-04-29,23344,3013,116,346,222,22,0.0,0.0,,,22962,215,23726,229
Africa,Cabo Verde,None,2021-04-30,23619,3078,119,354,225,23,0.0,0.0,,,23218,218,24020,232
Africa,Cabo Verde,None,2021-05-01,23895,3140,122,362,228,23,0.0,0.0,,,23476,221,24314,235
Africa,Cabo Verde,None,2021-05-02,24173,3200,124,371,230,24,0.0,0.0,,,23737,222,24609,238
Africa,Cabo Verde,None,2021-05-03,24450,3255,127,379,233,24,0.0,0.0,,,23998,225,24902,241
Africa,Cabo Verde,None,2021-05-04,24726,3306,129,387,236,25,0.0,0.0,,,24258,228,25194,244
Africa,Cabo Verde,None,2021-05-05,25001,3351,131,395,239,25,0.0,0.0,,,24517,230,25485,248
Africa,Cabo Verde,None,2021-05-06,25272,3391,133,404,242,25,0.0,0.0,,,24773,233,25771,251
Africa,Cabo Verde,None,2021-05-07,25541,3425,135,412,245,25,0.0,0.0,,,25028,236,26054,254
Africa,Cabo Verde,None,2021-05-08,25806,3453,137,420,248,26,0.0,0.0,,,25279,239,26333,257
Africa,Cabo Verde,None,2021-05-09,26068,3477,138,427,252,26,0.0,0.0,,,25527,242,26609,262
Africa,Cabo Verde,None,2021-05-10,26325,3494,139,435,255,26,0.0,0.0,,,25771,245,26879,265
Africa,Cabo Verde,None,2021-05-11,26577,3505,140,443,258,26,0.0,0.0,,,26010,248,27144,268
Africa,Cabo Verde,None,2021-05-12,26822,3510,141,450,261,26,0.0,0.0,,,26242,251,27402,271
Africa,Cabo Verde,None,2021-05-13,27062,3508,142,457,264,26,0.0,0.0,,,26470,253,27654,275
Africa,Cabo Verde,None,2021-05-14,27295,3500,142,464,267,26,0.0,0.0,,,26690,256,27900,278
Africa,Cabo Verde,None,2021-05-15,27521,3486,142,471,270,26,0.0,0.0,,,26904,259,28138,281
Africa,Cameroon,None,2021-04-19,66731,10373,426,1201,1049,77,0.0,0.0,,,66731,1049,66731,1049
Africa,Cameroon,None,2021-04-20,67244,10203,422,1216,1066,76,0.0,0.0,,,66731,1049,83992,1181
Africa,Cameroon,None,2021-04-21,67736,10023,417,1231,1083,74,0.0,0.0,,,66731,1049,91421,1246
Africa,Cameroon,None,2021-04-22,68208,9835,413,1245,1100,73,0.0,0.0,,,66731,1049,97216,1300
Africa,Cameroon,None,2021-04-23,68662,9643,408,1259,1116,71,0.0,0.0,,,66731,1049,102158,1346
Africa,Cameroon,None,2021-04-24,69099,9446,402,1272,1133,70,0.0,0.0,,,66731,1049,106548,1391
Africa,Cameroon,None,2021-04-25,69517,9246,397,1284,1150,68,0.0,0.0,,,66731,1049,110540,1432
Africa,Cameroon,None,2021-04-26,69919,9042,391,1296,1166,67,0.0,0.0,,,66731,1049,114229,1471
Africa,Cameroon,None,2021-04-27,70301,8833,384,1308,1183,65,0.0,0.0,,,66731,1049,117671,1509
Africa,Cameroon,None,2021-04-28,70666,8620,378,1319,1199,64,0.0,0.0,,,66731,1049,120909,1545
Africa,Cameroon,None,2021-04-29,71014,8405,371,1329,1215,62,0.0,0.0,,,66731,1049,123975,1579
Africa,Cameroon,None,2021-04-30,71348,8191,365,1339,1231,61,0.0,0.0,,,66731,1049,126894,1613
Africa,Cameroon,None,2021-05-01,71668,7977,358,1349,1247,59,0.0,0.0,,,66731,1049,129684,1646
Africa,Cameroon,None,2021-05-02,71974,7764,351,1358,1262,57,0.0,0.0,,,66731,1049,132359,1677
Africa,Cameroon,None,2021-05-03,72267,7552,344,1367,1278,56,0.0,0.0,,,66731,1049,134931,1709
Africa,Cameroon,None,2021-05-04,72545,7340,337,1375,1293,54,0.0,0.0,,,66731,1049,137409,1739
Africa,Cameroon,None,2021-05-05,72810,7128,329,1383,1308,53,0.0,0.0,,,66731,1049,139801,1769
Africa,Cameroon,None,2021-05-06,73063,6918,322,1391,1323,51,0.0,0.0,,,66731,1049,142116,1798
Africa,Cameroon,None,2021-05-07,73304,6711,315,1398,1337,49,0.0,0.0,,,66731,1049,144359,1826
Africa,Cameroon,None,2021-05-08,73535,6507,308,1405,1351,48,0.0,0.0,,,66731,1049,146537,1853
Africa,Cameroon,None,2021-05-09,73755,6307,300,1412,1365,46,0.0,0.0,,,66731,1049,148653,1880
Africa,Cameroon,None,2021-05-10,73964,6109,293,1418,1379,45,0.0,0.0,,,66731,1049,150712,1907
Africa,Cameroon,None,2021-05-11,74163,5913,286,1424,1393,44,0.0,0.0,,,66731,1049,152717,1933
Africa,Cameroon,None,2021-05-12,74352,5721,279,1429,1406,42,0.0,0.0,,,66731,1049,154671,1959
Africa,Cameroon,None,2021-05-13,74531,5532,271,1435,1419,41,0.0,0.0,,,66731,1049,156578,1983
Africa,Cameroon,None,2021-05-14,74703,5347,264,1440,1432,39,0.0,0.0,,,66731,1049,158442,2008
Africa,Cameroon,None,2021-05-15,74865,5166,257,1445,1445,38,0.0,0.0,,,66731,1049,160262,2032
Africa,Central African Republic,None,2021-04-19,5786,344,13,25,79,3,0.0,0.0,,,5786,79,5786,79
Africa,Central African Republic,None,2021-04-20,5811,344,13,25,80,3,0.0,0.0,,,5786,79,5896,82
Africa,Central African Republic,None,2021-04-21,5835,344,13,26,80,3,0.0,0.0,,,5786,79,5955,82
Africa,Central African Republic,None,2021-04-22,5858,344,13,27,81,3,0.0,0.0,,,5786,79,6005,84
Africa,Central African Republic,None,2021-04-23,5881,343,13,28,81,3,0.0,0.0,,,5786,79,6050,84
Africa,Central African Republic,None,2021-04-24,5903,341,13,28,82,3,0.0,0.0,,,5786,79,6092,86
Africa,Central African Republic,None,2021-04-25,5925,339,13,29,82,3,0.0,0.0,,,5786,79,6132,86
Africa,Central African Republic,None,2021-04-26,5946,337,13,29,82,3,0.0,0.0,,,5786,79,6170,86
Africa,Central African Republic,None,2021-04-27,5967,334,13,30,83,2,0.0,0.0,,,5786,79,6206,88
Africa,Central African Republic,None,2021-04-28,5987,331,13,31,83,2,0.0,0.0,,,5786,79,6241,88
Africa,Central African Republic,None,2021-04-29,6006,327,13,31,84,2,0.0,0.0,,,5786,79,6274,89
Africa,Central African Republic,None,2021-04-30,6025,324,13,32,84,2,0.0,0.0,,,5786,79,6306,89
Africa,Central African Republic,None,2021-05-01,6043,320,13,32,85,2,0.0,0.0,,,5786,79,6336,91
Africa,Central African Republic,None,2021-05-02,6061,315,13,33,85,2,0.0,0.0,,,5786,79,6366,91
Africa,Central African Republic,None,2021-05-03,6078,311,13,33,85,2,0.0,0.0,,,5786,79,6395,91
Africa,Central African Republic,None,2021-05-04,6095,306,13,34,86,2,0.0,0.0,,,5786,80,6423,92
Africa,Central African Republic,None,2021-05-05,6111,301,13,34,86,2,0.0,0.0,,,5786,80,6449,92
Africa,Central African Republic,None,2021-05-06,6127,296,13,35,86,2,0.0,0.0,,,5786,80,6476,93
Africa,Central African Republic,None,2021-05-07,6142,291,13,35,87,2,0.0,0.0,,,5786,80,6501,94
Africa,Central African Republic,None,2021-05-08,6157,285,12,36,87,2,0.0,0.0,,,5788,80,6526,94
Africa,Central African Republic,None,2021-05-09,6171,280,12,36,87,2,0.0,0.0,,,5793,80,6549,94
Africa,Central African Republic,None,2021-05-10,6184,274,12,37,88,2,0.0,0.0,,,5796,81,6572,95
Africa,Central African Republic,None,2021-05-11,6198,269,12,37,88,2,0.0,0.0,,,5801,81,6595,95
Africa,Central African Republic,None,2021-05-12,6210,263,12,37,88,2,0.0,0.0,,,5804,81,6616,96
Africa,Central African Republic,None,2021-05-13,6223,257,12,38,89,2,0.0,0.0,,,5809,81,6637,97
Africa,Central African Republic,None,2021-05-14,6235,252,11,38,89,2,0.0,0.0,,,5812,81,6658,97
Africa,Central African Republic,None,2021-05-15,6246,246,11,38,89,2,0.0,0.0,,,5815,81,6677,97
Africa,Chad,None,2021-04-19,4689,145,8,91,173,1,0.0,0.0,,,4689,173,4689,173
Africa,Chad,None,2021-04-20,4694,141,7,91,173,1,0.0,0.0,,,4689,173,4705,176
Africa,Chad,None,2021-04-21,4699,137,7,91,173,1,0.0,0.0,,,4689,173,4715,178
Africa,Chad,None,2021-04-22,4703,133,7,91,174,1,0.0,0.0,,,4689,173,4722,180
Africa,Chad,None,2021-04-23,4707,129,7,91,174,1,0.0,0.0,,,4689,173,4729,181
Africa,Chad,None,2021-04-24,4711,125,7,91,175,1,0.0,0.0,,,4689,173,4736,183
Africa,Chad,None,2021-04-25,4715,121,7,91,175,1,0.0,0.0,,,4689,173,4743,183
Africa,Chad,None,2021-04-26,4719,118,6,91,176,1,0.0,0.0,,,4689,173,4749,185
Africa,Chad,None,2021-04-27,4723,114,6,92,176,1,0.0,0.0,,,4691,173,4755,185
Africa,Chad,None,2021-04-28,4727,111,6,92,176,1,0.0,0.0,,,4693,173,4761,186
Africa,Chad,None,2021-04-29,4730,107,6,92,177,1,0.0,0.0,,,4694,173,4766,188
Africa,Chad,None,2021-04-30,4733,104,6,92,177,1,0.0,0.0,,,4696,173,4770,188
Africa,Chad,None,2021-05-01,4737,101,6,92,178,1,0.0,0.0,,,4698,173,4776,190
