Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Algeria,None,2021-12-14,212898,2489,101,291,6167,18,,,212898,6167,212898,6167
Africa,Algeria,None,2021-12-15,213099,2512,102,297,6174,19,,,212898,6167,213491,6195
Africa,Algeria,None,2021-12-16,213298,2533,103,303,6180,19,,,212898,6167,213852,6210
Africa,Algeria,None,2021-12-17,213496,2551,104,309,6186,19,,,212898,6167,214174,6223
Africa,Algeria,None,2021-12-18,213693,2568,105,315,6193,19,,,212910,6167,214476,6235
Africa,Algeria,None,2021-12-19,213889,2581,106,321,6199,19,,,213014,6167,214764,6246
Africa,Algeria,None,2021-12-20,214083,2592,106,327,6205,19,,,213124,6167,215042,6257
Africa,Algeria,None,2021-12-21,214274,2601,107,333,6211,19,,,213238,6167,215310,6267
Africa,Algeria,None,2021-12-22,214463,2606,108,338,6217,19,,,213356,6167,215570,6277
Africa,Algeria,None,2021-12-23,214649,2608,108,344,6223,19,,,213474,6167,215824,6286
Africa,Algeria,None,2021-12-24,214832,2608,108,349,6229,19,,,213594,6167,216070,6296
Africa,Algeria,None,2021-12-25,215012,2605,109,355,6234,19,,,213713,6167,216311,6304
Africa,Algeria,None,2021-12-26,215189,2598,109,360,6240,19,,,213833,6167,216545,6313
Africa,Algeria,None,2021-12-27,215361,2588,109,365,6245,19,,,213949,6169,216773,6321
Africa,Algeria,None,2021-12-28,215530,2576,109,370,6250,19,,,214065,6171,216995,6329
Africa,Algeria,None,2021-12-29,215695,2560,108,375,6255,19,,,214179,6173,217211,6337
Africa,Algeria,None,2021-12-30,215855,2541,108,380,6260,19,,,214289,6175,217421,6345
Africa,Algeria,None,2021-12-31,216011,2520,108,385,6265,19,,,214397,6178,217625,6352
Africa,Algeria,None,2022-01-01,216162,2495,107,389,6270,18,,,214501,6180,217823,6360
Africa,Algeria,None,2022-01-02,216308,2468,106,394,6274,18,,,214601,6182,218015,6366
Africa,Algeria,None,2022-01-03,216449,2437,106,398,6279,18,,,214698,6184,218200,6374
Africa,Algeria,None,2022-01-04,216585,2404,105,402,6283,18,,,214791,6186,218379,6380
Africa,Algeria,None,2022-01-05,216717,2369,104,406,6287,18,,,214881,6188,218553,6386
Africa,Algeria,None,2022-01-06,216843,2331,103,410,6291,17,,,214965,6190,218721,6392
Africa,Algeria,None,2022-01-07,216964,2291,101,413,6294,17,,,215046,6190,218882,6398
Africa,Algeria,None,2022-01-08,217080,2249,100,417,6298,17,,,215122,6192,219038,6404
Africa,Algeria,None,2022-01-09,217191,2204,99,420,6301,16,,,215195,6193,219187,6409
Africa,Algeria,None,2022-01-10,217297,2158,97,423,6304,16,,,215263,6194,219331,6414
Africa,Algeria,None,2022-01-11,217397,2110,96,426,6307,16,,,215325,6195,219469,6419
Africa,Algeria,None,2022-01-12,217493,2061,94,429,6310,15,,,215385,6196,219601,6424
Africa,Algeria,None,2022-01-13,217584,2010,93,432,6313,15,,,215439,6197,219729,6429
Africa,Algeria,None,2022-01-14,217670,1958,91,434,6315,14,,,215490,6197,219850,6433
Africa,Algeria,None,2022-01-15,217751,1906,89,437,6318,14,,,215536,6198,219966,6438
Africa,Algeria,None,2022-01-16,217828,1852,87,439,6320,14,,,215579,6199,220077,6441
Africa,Algeria,None,2022-01-17,217900,1798,85,441,6322,13,,,215617,6199,220183,6445
Africa,Algeria,None,2022-01-18,217968,1743,83,443,6324,13,,,215652,6199,220284,6449
Africa,Algeria,None,2022-01-19,218031,1688,81,445,6326,12,,,215682,6199,220380,6453
Africa,Algeria,None,2022-01-20,218091,1633,79,447,6328,12,,,215709,6199,220473,6457
Africa,Algeria,None,2022-01-21,218147,1577,77,449,6329,12,,,215733,6199,220561,6459
Africa,Algeria,None,2022-01-22,218199,1522,75,450,6331,11,,,215754,6199,220644,6463
Africa,Algeria,None,2022-01-23,218247,1468,73,452,6332,11,,,215771,6199,220723,6466
Africa,Algeria,None,2022-01-24,218292,1413,71,453,6334,10,,,215785,6199,220799,6469
Africa,Algeria,None,2022-01-25,218334,1360,69,454,6335,10,,,215797,6199,220871,6472
Africa,Algeria,None,2022-01-26,218373,1307,67,456,6336,10,,,215806,6199,220940,6475
Africa,Algeria,None,2022-01-27,218409,1254,65,457,6337,9,,,215812,6199,221006,6477
Africa,Algeria,None,2022-01-28,218442,1203,63,458,6338,9,,,215816,6199,221068,6480
Africa,Algeria,None,2022-01-29,218473,1153,61,459,6339,8,,,215818,6199,221128,6482
Africa,Algeria,None,2022-01-30,218501,1103,59,459,6340,8,,,215818,6199,221185,6485
Africa,Algeria,None,2022-01-31,218527,1055,57,460,6340,8,,,215818,6199,221240,6486
Africa,Algeria,None,2022-02-01,218551,1008,55,461,6341,7,,,215818,6199,221292,6489
Africa,Algeria,None,2022-02-02,218572,962,54,461,6342,7,,,215818,6199,221341,6492
Africa,Algeria,None,2022-02-03,218592,918,52,462,6342,7,,,215818,6199,221388,6493
Africa,Algeria,None,2022-02-04,218611,874,50,463,6343,6,,,215818,6199,221434,6495
Africa,Algeria,None,2022-02-05,218627,833,48,463,6343,6,,,215818,6199,221477,6497
Africa,Algeria,None,2022-02-06,218642,792,46,464,6344,6,,,215818,6199,221519,6499
Africa,Algeria,None,2022-02-07,218656,753,45,464,6344,5,,,215818,6199,221560,6501
Africa,Algeria,None,2022-02-08,218669,715,43,464,6344,5,,,215818,6199,221599,6502
Africa,Algeria,None,2022-02-09,218680,679,41,465,6345,5,,,215818,6199,221636,6505
Africa,Algeria,None,2022-02-10,218690,644,40,465,6345,5,,,215818,6199,221672,6506
Africa,Algeria,None,2022-02-11,218699,611,38,465,6345,4,,,215818,6199,221706,6507
Africa,Algeria,None,2022-02-12,218708,579,37,466,6345,4,,,215818,6199,221741,6509
Africa,Algeria,None,2022-02-13,218715,548,35,466,6346,4,,,215818,6199,221773,6511
Africa,Algeria,None,2022-02-14,218722,518,34,466,6346,4,,,215818,6199,221805,6512
Africa,Algeria,None,2022-02-15,218728,490,33,466,6346,4,,,215818,6199,221836,6514
Africa,Algeria,None,2022-02-16,218734,463,31,466,6346,3,,,215818,6199,221866,6515
Africa,Algeria,None,2022-02-17,218739,437,30,466,6346,3,,,215818,6199,221896,6516
