Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3,Rate of Detection,Rate of Hospitalization
Asia,Afghanistan,None,2021-01-01,,2.4579459921743427,-114.98318802689785,1.0893612164034483,0.2105256639884248,0.043370083729316444,-0.2,0.0,1.178690710154025,0.20262651304578297,79.73323622006667,14.349952206957687,0.040780652774829534,0.19990504712048376,0.030173795179386273
Europe,Albania,None,2021-01-01,,0.7789788278449561,-11.07382080744526,0.38061323248492124,0.09543731346513323,0.013810663805439632,-0.19999999991435619,0.0094096282554558,2.063459292226161,0.11780825801392913,90.54844544718792,5.994331699574911,0.07210986387065224,0.19998868416284687,0.029734939565997417
Africa,Algeria,None,2021-01-01,,0.30566447168742505,6.134121844193487,0.0,0.020000000000000004,0.013546995138955686,-0.2,0.1384657655937283,0.0351453290710203,0.4937664736497552,-24.671610081315,21.317897851729715,0.2798549215913632,0.20021977550729927,0.0299515290010869
Europe,Andorra,None,2021-01-01,,0.7247075287076603,10.828483822582951,0.11039043810072463,0.06651603611167257,0.014915492275756129,0.5867512387472522,1.7895681571074955,0.0146097069891121,1.7709784251317982,74.50049414834072,13.33984913414234,0.3928496882048531,0.20642927305084613,0.03545647272004816
Africa,Angola,None,2021-01-01,,0.24554161957968298,0.8069997271920776,1.563277949558073e-05,0.020000008429120475,0.08148244879251446,2.492391844909679,1.1512110021507382,0.0001570325467849,1.0941627976206894,81.85324009925613,20.511889006525138,0.6177025696833606,0.20000009233989047,0.02999999999978134
North America,Antigua and Barbuda,None,2021-01-01,,1.1117017835908563,-22.535029096823937,0.5799222801464831,0.13622838670507179,0.03549782384570166,0.18341401436413388,0.1560452285130582,4.224471750707158,0.7435205065973939,30.62122170258423,3.845925345771783,0.0240766659284201,0.20486118828848118,0.029453699828204685
South America,Argentina,None,2021-01-01,,0.361614887796637,47.48820506653621,0.009234462555982023,0.05667952878553975,0.017787865607197084,0.012670812026943847,0.6325014869068716,0.1898703351639108,1.071878654842362,90.41695389975726,19.278503742325896,0.3177664646412471,0.20366044991019625,0.030152146419468895
Asia,Armenia,None,2021-01-01,,0.22725679260434775,9.10647222879098,0.0,0.09870334763852126,0.01665661934186495,-0.18669268912947307,0.4548155024172282,0.0051652401486134,2.462782285930094,60.70512959937267,19.361351476853056,0.2233817697762363,0.20018024883911126,0.02656141431839336
Oceania,Australia,Australian Capital Territory,2021-01-01,,0.0,-0.8940616976210204,9.274332900934452,0.020000000000000004,0.0010000000000000009,0.2509538528545413,0.0,0.0,0.6906934846819339,54.803570581825134,1.0,0.0,0.2,0.03
Oceania,Australia,New South Wales,2021-01-01,,0.07463913117143631,-8.891253242452633,0.0,0.020000000000000004,0.0010000000000000009,-0.0731116297901173,0.0,2.06120024633626,4.076747064286456,99.45782738194524,117.12634651128155,0.113147776359636,0.20003811983583566,0.03000000911056068
Oceania,Australia,Queensland,2021-01-01,,0.2681799034032956,-101.11422314660035,0.7850771766210233,0.062167431849534535,0.0017489637277652709,0.34548129884696094,15.298059410950549,14.444608686637451,2.299800208169419,53.04677852748413,20.688570248397376,0.0470046236670817,0.19994316161725767,0.03022644722860443
Oceania,Australia,South Australia,2021-01-01,,0.0782187070329065,1.6381879897769185,0.0,0.020000000000000004,0.0010000000000000009,0.6036292748779668,0.5687760921981201,2.6969623200317545,4.763165089567616,52.46478554102673,39.9131225686608,0.0347641901019245,0.20017024672007502,0.030035309189059667
Oceania,Australia,Tasmania,2021-01-01,,1.0924682328184985,17.54750436739425,2.769670107288234,0.77831852102241,0.0010000000000000009,-0.0195612502581548,0.0,0.0,0.89662335083151,-73.63031175697688,1.7983223154843344,0.0,0.2,0.03
Oceania,Australia,Victoria,2021-01-01,,0.153240722149157,28.23294569469165,1.6977610486515766,0.020000000000000004,0.0010000000000000009,0.6478074170466304,6.416849166482276,0.9705248756799428,10.806103555812433,33.65495270549768,1.2521762034980284,0.0003769047347377,0.2000007518969558,0.029999973013239825
Oceania,Australia,Western Australia,2021-01-01,,0.6805528958344885,-7.811838159756311,2.0452712465814287,0.020000000000000004,0.0010000000000000009,1.3247624501323116,8.025787944615756,1.5872062229088613,0.6433962276083357,75.25694887502388,28.658396946148468,0.0348617897092992,0.20011531172660768,0.030000003887369273
Europe,Austria,None,2021-01-01,,0.2205168565800096,-1.2478385170105093,0.06206860484430532,0.08289202240603627,0.04504107233125103,0.8434655007708486,1.3364311920404017,0.5929644151613784,1.7808221834358635,60.67821601763403,33.74830708334124,0.155599479358432,0.20840477925959242,0.0299999811673846
Asia,Azerbaijan,None,2021-01-01,,0.40135866572684553,-53.41362487386972,0.3775473737433657,0.22314649088204658,0.0303228162568822,0.22406308126141952,0.8780340501201938,0.649523566581595,1.6210698476802765,68.24681752987877,21.510554605478035,0.0642763283491107,0.2002786932667356,0.03000514422121993
